method,seed,step,edge_type,sender,receiver,weight
maximum_spanning_tree,EC LIII Stellate,1,transition,EC LIII Stellate,EC LI II Multipolar Pyramidal,0.0
maximum_spanning_tree,EC LIII Stellate,2,transition,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,2685.199892837623
maximum_spanning_tree,EC LIII Stellate,3,transition,EC LI II Pyramidal Fan,DG Granule,6731.854220776941
maximum_spanning_tree,EC LIII Stellate,4,transition,DG Granule,CA3c Pyramidal,1802.511478373572
maximum_spanning_tree,EC LIII Stellate,5,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_spanning_tree,EC LIII Stellate,6,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_spanning_tree,EC LIII V Bipolar Pyramidal,1,self_connection,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,471.82519386819655
maximum_spanning_tree,EC LIII V Bipolar Pyramidal,2,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,EC LIII V Bipolar Pyramidal,3,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,EC LIII V Bipolar Pyramidal,5,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,EC LIII V Bipolar Pyramidal,6,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,EC LIII V Bipolar Pyramidal,7,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
maximum_spanning_tree,EC LIII V Bipolar Pyramidal,1,transition,EC LIII V Bipolar Pyramidal,EC LI II Multipolar Pyramidal,0.0
maximum_spanning_tree,EC LIII V Bipolar Pyramidal,2,transition,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,2685.199892837623
maximum_spanning_tree,EC LIII V Bipolar Pyramidal,3,transition,EC LI II Pyramidal Fan,DG Granule,6731.854220776941
maximum_spanning_tree,EC LIII V Bipolar Pyramidal,4,transition,DG Granule,CA3c Pyramidal,1802.511478373572
maximum_spanning_tree,EC LIII V Bipolar Pyramidal,5,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_spanning_tree,EC LIII V Bipolar Pyramidal,6,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_spanning_tree,EC LIV VI Deep Multipolar Principal,1,self_connection,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,1969.34413375272
maximum_spanning_tree,EC LIV VI Deep Multipolar Principal,2,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,EC LIV VI Deep Multipolar Principal,3,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,EC LIV VI Deep Multipolar Principal,5,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,EC LIV VI Deep Multipolar Principal,6,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,EC LIV VI Deep Multipolar Principal,1,transition,EC LIV VI Deep Multipolar Principal,CA1 Pyramidal,0.0
maximum_spanning_tree,EC LIV VI Deep Multipolar Principal,2,transition,CA1 Pyramidal,CA3c Pyramidal,0.0
maximum_spanning_tree,EC LIV VI Deep Multipolar Principal,3,transition,CA3c Pyramidal,DG Granule,7159.489110348726
maximum_spanning_tree,EC LIV VI Deep Multipolar Principal,4,transition,DG Granule,EC LI II Pyramidal Fan,0.0
maximum_spanning_tree,EC LIV VI Deep Multipolar Principal,5,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
maximum_spanning_tree,EC LIV VI Deep Multipolar Principal,6,transition,EC LI II Multipolar Pyramidal,MEC LII Stellate,24134.5300159425
maximum_spanning_tree,EC LIV VI Deep Multipolar Principal,7,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
maximum_spanning_tree,EC LV Deep Pyramidal,1,self_connection,EC LV Deep Pyramidal,EC LV Deep Pyramidal,398.1782023002817
maximum_spanning_tree,EC LV Deep Pyramidal,2,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,EC LV Deep Pyramidal,3,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,EC LV Deep Pyramidal,5,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,EC LV Deep Pyramidal,6,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,EC LV Deep Pyramidal,1,transition,EC LV Deep Pyramidal,CA1 Pyramidal,0.0
maximum_spanning_tree,EC LV Deep Pyramidal,2,transition,CA1 Pyramidal,CA3c Pyramidal,0.0
maximum_spanning_tree,EC LV Deep Pyramidal,3,transition,CA3c Pyramidal,DG Granule,7159.489110348726
maximum_spanning_tree,EC LV Deep Pyramidal,4,transition,DG Granule,EC LI II Pyramidal Fan,0.0
maximum_spanning_tree,EC LV Deep Pyramidal,5,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
maximum_spanning_tree,EC LV Deep Pyramidal,6,transition,EC LI II Multipolar Pyramidal,MEC LII Stellate,24134.5300159425
maximum_spanning_tree,EC LV Deep Pyramidal,7,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
maximum_spanning_tree,LEC LIII Complex Pyramidal,1,self_connection,LEC LIII Complex Pyramidal,LEC LIII Complex Pyramidal,744.1845437655309
maximum_spanning_tree,LEC LIII Complex Pyramidal,2,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,LEC LIII Complex Pyramidal,3,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,LEC LIII Complex Pyramidal,5,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,LEC LIII Complex Pyramidal,6,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,LEC LIII Complex Pyramidal,7,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
maximum_spanning_tree,LEC LIII Complex Pyramidal,1,transition,LEC LIII Complex Pyramidal,EC LI II Multipolar Pyramidal,244.61587010227
maximum_spanning_tree,LEC LIII Complex Pyramidal,2,transition,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,2685.199892837623
maximum_spanning_tree,LEC LIII Complex Pyramidal,3,transition,EC LI II Pyramidal Fan,DG Granule,6731.854220776941
maximum_spanning_tree,LEC LIII Complex Pyramidal,4,transition,DG Granule,CA3c Pyramidal,1802.511478373572
maximum_spanning_tree,LEC LIII Complex Pyramidal,5,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_spanning_tree,LEC LIII Complex Pyramidal,6,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_spanning_tree,LEC LIII Multipolar Principal,1,self_connection,LEC LIII Multipolar Principal,LEC LIII Multipolar Principal,496.4095848183002
maximum_spanning_tree,LEC LIII Multipolar Principal,2,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,LEC LIII Multipolar Principal,3,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,LEC LIII Multipolar Principal,5,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,LEC LIII Multipolar Principal,6,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,LEC LIII Multipolar Principal,7,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
maximum_spanning_tree,LEC LIII Multipolar Principal,1,transition,LEC LIII Multipolar Principal,EC LI II Multipolar Pyramidal,539.4518276519966
maximum_spanning_tree,LEC LIII Multipolar Principal,2,transition,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,2685.199892837623
maximum_spanning_tree,LEC LIII Multipolar Principal,3,transition,EC LI II Pyramidal Fan,DG Granule,6731.854220776941
maximum_spanning_tree,LEC LIII Multipolar Principal,4,transition,DG Granule,CA3c Pyramidal,1802.511478373572
maximum_spanning_tree,LEC LIII Multipolar Principal,5,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_spanning_tree,LEC LIII Multipolar Principal,6,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_spanning_tree,LEC LVI Multipolar Pyramidal,1,self_connection,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,212.6675576452901
maximum_spanning_tree,LEC LVI Multipolar Pyramidal,2,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,LEC LVI Multipolar Pyramidal,3,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,LEC LVI Multipolar Pyramidal,5,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,LEC LVI Multipolar Pyramidal,6,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,LEC LVI Multipolar Pyramidal,1,transition,LEC LVI Multipolar Pyramidal,CA1 Pyramidal,0.0
maximum_spanning_tree,LEC LVI Multipolar Pyramidal,2,transition,CA1 Pyramidal,CA3c Pyramidal,0.0
maximum_spanning_tree,LEC LVI Multipolar Pyramidal,3,transition,CA3c Pyramidal,DG Granule,7159.489110348726
maximum_spanning_tree,LEC LVI Multipolar Pyramidal,4,transition,DG Granule,EC LI II Pyramidal Fan,0.0
maximum_spanning_tree,LEC LVI Multipolar Pyramidal,5,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
maximum_spanning_tree,LEC LVI Multipolar Pyramidal,6,transition,EC LI II Multipolar Pyramidal,MEC LII Stellate,24134.5300159425
maximum_spanning_tree,LEC LVI Multipolar Pyramidal,7,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
maximum_spanning_tree,MEC LII III Pyramidal Multiform,1,self_connection,MEC LII III Pyramidal Multiform,MEC LII III Pyramidal Multiform,307.79730677822744
maximum_spanning_tree,MEC LII III Pyramidal Multiform,2,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,MEC LII III Pyramidal Multiform,3,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,MEC LII III Pyramidal Multiform,5,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,MEC LII III Pyramidal Multiform,6,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,MEC LII III Pyramidal Multiform,7,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
maximum_spanning_tree,MEC LII III Pyramidal Multiform,1,transition,MEC LII III Pyramidal Multiform,EC LI II Multipolar Pyramidal,103.82452256660702
maximum_spanning_tree,MEC LII III Pyramidal Multiform,2,transition,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,2685.199892837623
maximum_spanning_tree,MEC LII III Pyramidal Multiform,3,transition,EC LI II Pyramidal Fan,DG Granule,6731.854220776941
maximum_spanning_tree,MEC LII III Pyramidal Multiform,4,transition,DG Granule,CA3c Pyramidal,1802.511478373572
maximum_spanning_tree,MEC LII III Pyramidal Multiform,5,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_spanning_tree,MEC LII III Pyramidal Multiform,6,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_spanning_tree,MEC LII Oblique Pyramidal,2,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,MEC LII Oblique Pyramidal,3,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,MEC LII Oblique Pyramidal,5,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,MEC LII Oblique Pyramidal,6,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,MEC LII Oblique Pyramidal,7,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
maximum_spanning_tree,MEC LII Oblique Pyramidal,1,transition,MEC LII Oblique Pyramidal,EC LI II Multipolar Pyramidal,0.0
maximum_spanning_tree,MEC LII Oblique Pyramidal,2,transition,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,2685.199892837623
maximum_spanning_tree,MEC LII Oblique Pyramidal,3,transition,EC LI II Pyramidal Fan,DG Granule,6731.854220776941
maximum_spanning_tree,MEC LII Oblique Pyramidal,4,transition,DG Granule,CA3c Pyramidal,1802.511478373572
maximum_spanning_tree,MEC LII Oblique Pyramidal,5,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_spanning_tree,MEC LII Oblique Pyramidal,6,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_spanning_tree,MEC LII Stellate,2,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,MEC LII Stellate,3,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,MEC LII Stellate,5,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,MEC LII Stellate,6,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,MEC LII Stellate,7,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
maximum_spanning_tree,MEC LII Stellate,1,transition,MEC LII Stellate,EC LI II Multipolar Pyramidal,1179.869598894783
maximum_spanning_tree,MEC LII Stellate,2,transition,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,2685.199892837623
maximum_spanning_tree,MEC LII Stellate,3,transition,EC LI II Pyramidal Fan,DG Granule,6731.854220776941
maximum_spanning_tree,MEC LII Stellate,4,transition,DG Granule,CA3c Pyramidal,1802.511478373572
maximum_spanning_tree,MEC LII Stellate,5,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_spanning_tree,MEC LII Stellate,6,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_spanning_tree,MEC LIII Bipolar Complex Pyramidal,1,self_connection,MEC LIII Bipolar Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,176.61548774480949
maximum_spanning_tree,MEC LIII Bipolar Complex Pyramidal,2,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,MEC LIII Bipolar Complex Pyramidal,3,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,MEC LIII Bipolar Complex Pyramidal,5,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,MEC LIII Bipolar Complex Pyramidal,6,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,MEC LIII Bipolar Complex Pyramidal,7,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
maximum_spanning_tree,MEC LIII Bipolar Complex Pyramidal,1,transition,MEC LIII Bipolar Complex Pyramidal,EC LI II Multipolar Pyramidal,110.84041939754674
maximum_spanning_tree,MEC LIII Bipolar Complex Pyramidal,2,transition,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,2685.199892837623
maximum_spanning_tree,MEC LIII Bipolar Complex Pyramidal,3,transition,EC LI II Pyramidal Fan,DG Granule,6731.854220776941
maximum_spanning_tree,MEC LIII Bipolar Complex Pyramidal,4,transition,DG Granule,CA3c Pyramidal,1802.511478373572
maximum_spanning_tree,MEC LIII Bipolar Complex Pyramidal,5,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_spanning_tree,MEC LIII Bipolar Complex Pyramidal,6,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_spanning_tree,MEC LIII Complex Pyramidal,1,self_connection,MEC LIII Complex Pyramidal,MEC LIII Complex Pyramidal,1453.7180710081302
maximum_spanning_tree,MEC LIII Complex Pyramidal,2,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,MEC LIII Complex Pyramidal,3,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,MEC LIII Complex Pyramidal,5,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,MEC LIII Complex Pyramidal,6,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,MEC LIII Complex Pyramidal,7,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
maximum_spanning_tree,MEC LIII Complex Pyramidal,1,transition,MEC LIII Complex Pyramidal,EC LI II Multipolar Pyramidal,552.0532459996851
maximum_spanning_tree,MEC LIII Complex Pyramidal,2,transition,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,2685.199892837623
maximum_spanning_tree,MEC LIII Complex Pyramidal,3,transition,EC LI II Pyramidal Fan,DG Granule,6731.854220776941
maximum_spanning_tree,MEC LIII Complex Pyramidal,4,transition,DG Granule,CA3c Pyramidal,1802.511478373572
maximum_spanning_tree,MEC LIII Complex Pyramidal,5,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_spanning_tree,MEC LIII Complex Pyramidal,6,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_spanning_tree,MEC LV Multipolar Pyramidal,1,self_connection,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,201.78698075346315
maximum_spanning_tree,MEC LV Multipolar Pyramidal,2,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,MEC LV Multipolar Pyramidal,3,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,MEC LV Multipolar Pyramidal,5,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,MEC LV Multipolar Pyramidal,6,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,MEC LV Multipolar Pyramidal,1,transition,MEC LV Multipolar Pyramidal,CA1 Pyramidal,0.0
maximum_spanning_tree,MEC LV Multipolar Pyramidal,2,transition,CA1 Pyramidal,CA3c Pyramidal,0.0
maximum_spanning_tree,MEC LV Multipolar Pyramidal,3,transition,CA3c Pyramidal,DG Granule,7159.489110348726
maximum_spanning_tree,MEC LV Multipolar Pyramidal,4,transition,DG Granule,EC LI II Pyramidal Fan,0.0
maximum_spanning_tree,MEC LV Multipolar Pyramidal,5,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
maximum_spanning_tree,MEC LV Multipolar Pyramidal,6,transition,EC LI II Multipolar Pyramidal,MEC LII Stellate,24134.5300159425
maximum_spanning_tree,MEC LV Multipolar Pyramidal,7,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
maximum_spanning_tree,MEC LV Pyramidal,1,self_connection,MEC LV Pyramidal,MEC LV Pyramidal,565.2447275074132
maximum_spanning_tree,MEC LV Pyramidal,3,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,MEC LV Pyramidal,4,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,MEC LV Pyramidal,5,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
maximum_spanning_tree,MEC LV Pyramidal,1,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
maximum_spanning_tree,MEC LV Pyramidal,2,transition,DG Granule,CA3c Pyramidal,1802.511478373572
maximum_spanning_tree,MEC LV Pyramidal,3,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_spanning_tree,MEC LV Pyramidal,4,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_spanning_tree,MEC LV Superficial Pyramidal,1,self_connection,MEC LV Superficial Pyramidal,MEC LV Superficial Pyramidal,104.14348764746217
maximum_spanning_tree,MEC LV Superficial Pyramidal,2,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,MEC LV Superficial Pyramidal,3,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,MEC LV Superficial Pyramidal,5,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,MEC LV Superficial Pyramidal,6,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,MEC LV Superficial Pyramidal,1,transition,MEC LV Superficial Pyramidal,CA1 Pyramidal,0.0
maximum_spanning_tree,MEC LV Superficial Pyramidal,2,transition,CA1 Pyramidal,CA3c Pyramidal,0.0
maximum_spanning_tree,MEC LV Superficial Pyramidal,3,transition,CA3c Pyramidal,DG Granule,7159.489110348726
maximum_spanning_tree,MEC LV Superficial Pyramidal,4,transition,DG Granule,EC LI II Pyramidal Fan,0.0
maximum_spanning_tree,MEC LV Superficial Pyramidal,5,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
maximum_spanning_tree,MEC LV Superficial Pyramidal,6,transition,EC LI II Multipolar Pyramidal,MEC LII Stellate,24134.5300159425
maximum_spanning_tree,MEC LV Superficial Pyramidal,7,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
maximum_spanning_tree,MEC LV VI Pyramidal Polymorphic,1,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
maximum_spanning_tree,MEC LV VI Pyramidal Polymorphic,2,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,MEC LV VI Pyramidal Polymorphic,3,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,MEC LV VI Pyramidal Polymorphic,5,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,MEC LV VI Pyramidal Polymorphic,6,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,MEC LV VI Pyramidal Polymorphic,1,transition,MEC LV VI Pyramidal Polymorphic,CA1 Pyramidal,0.0
maximum_spanning_tree,MEC LV VI Pyramidal Polymorphic,2,transition,CA1 Pyramidal,CA3c Pyramidal,0.0
maximum_spanning_tree,MEC LV VI Pyramidal Polymorphic,3,transition,CA3c Pyramidal,DG Granule,7159.489110348726
maximum_spanning_tree,MEC LV VI Pyramidal Polymorphic,4,transition,DG Granule,EC LI II Pyramidal Fan,0.0
maximum_spanning_tree,MEC LV VI Pyramidal Polymorphic,5,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
maximum_spanning_tree,MEC LV VI Pyramidal Polymorphic,6,transition,EC LI II Multipolar Pyramidal,MEC LII Stellate,24134.5300159425
maximum_spanning_tree,MEC LV VI Pyramidal Polymorphic,7,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
maximum_spanning_tree,SUB CA1 Projecting Pyramidal,1,self_connection,SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,960.2428463623708
maximum_spanning_tree,SUB CA1 Projecting Pyramidal,2,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
maximum_spanning_tree,SUB CA1 Projecting Pyramidal,3,self_connection,CA3c Pyramidal,CA3c Pyramidal,639.8640695461409
maximum_spanning_tree,SUB CA1 Projecting Pyramidal,5,self_connection,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,370.7544610085407
maximum_spanning_tree,SUB CA1 Projecting Pyramidal,6,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
maximum_spanning_tree,SUB CA1 Projecting Pyramidal,1,transition,SUB CA1 Projecting Pyramidal,CA1 Pyramidal,106.20856360032086
maximum_spanning_tree,SUB CA1 Projecting Pyramidal,2,transition,CA1 Pyramidal,CA3c Pyramidal,0.0
maximum_spanning_tree,SUB CA1 Projecting Pyramidal,3,transition,CA3c Pyramidal,DG Granule,7159.489110348726
maximum_spanning_tree,SUB CA1 Projecting Pyramidal,4,transition,DG Granule,EC LI II Pyramidal Fan,0.0
maximum_spanning_tree,SUB CA1 Projecting Pyramidal,5,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
maximum_spanning_tree,SUB CA1 Projecting Pyramidal,6,transition,EC LI II Multipolar Pyramidal,MEC LII Stellate,24134.5300159425
maximum_spanning_tree,SUB CA1 Projecting Pyramidal,7,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
branch_and_bound,CA1 Pyramidal,1,self_connection,CA1 Pyramidal,CA1 Pyramidal,2793.7555172355333
branch_and_bound,CA1 Pyramidal,2,self_connection,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,1336.06008642144
branch_and_bound,CA1 Pyramidal,3,self_connection,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,1969.34413375272
branch_and_bound,CA1 Pyramidal,4,self_connection,MEC LIII Complex Pyramidal,MEC LIII Complex Pyramidal,1453.7180710081302
branch_and_bound,CA1 Pyramidal,5,self_connection,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18296.078460202098
branch_and_bound,CA1 Pyramidal,6,self_connection,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,2277.297842357101
branch_and_bound,CA1 Pyramidal,8,self_connection,MEC LII III Pyramidal Multiform,MEC LII III Pyramidal Multiform,307.79730677822744
branch_and_bound,CA1 Pyramidal,9,self_connection,MEC LV Pyramidal,MEC LV Pyramidal,565.2447275074132
branch_and_bound,CA1 Pyramidal,10,self_connection,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,201.78698075346315
branch_and_bound,CA1 Pyramidal,11,self_connection,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,471.82519386819655
branch_and_bound,CA1 Pyramidal,12,self_connection,LEC LIII Multipolar Principal,LEC LIII Multipolar Principal,496.4095848183002
branch_and_bound,CA1 Pyramidal,13,self_connection,LEC LIII Complex Pyramidal,LEC LIII Complex Pyramidal,744.1845437655309
branch_and_bound,CA1 Pyramidal,14,self_connection,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,360.1830629372671
branch_and_bound,CA1 Pyramidal,15,self_connection,EC LIII Pyramidal,EC LIII Pyramidal,17.545063132735347
branch_and_bound,CA1 Pyramidal,16,self_connection,EC LV Deep Pyramidal,EC LV Deep Pyramidal,398.1782023002817
