variant,motif,E_source,I_first,I_second,E_receiver,E_to_I,I_to_I,I_to_E,signed_contribution,abs_contribution
no_self,E-I-I-E,CA3 Pyramidal,CA1 Back Projection,CA3 Basket,CA3c Pyramidal,11.018761485889684,-0.05992705147630223,-0.01422914859452834,0.009395818247069754,0.009395818247069754
no_self,E-I-I-E,CA3c Pyramidal,CA1 Perforant Path Associated QuadD,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,63.75931360570901,-0.0011131589617969881,-0.12756294798674273,0.009053684731855315,0.009053684731855315
no_self,E-I-I-E,EC LI II Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Multipolar Interneuron,MEC LIII Bipolar Complex Pyramidal,1.8795693356887104,-0.17209761788404157,-0.027092632522101895,0.008763637730475357,0.008763637730475357
no_self,E-I-I-E,DG Granule,DG AIPRIM,DG Total Molecular Layer,DG Granule,15.113323215471295,-0.04536368863852243,-0.01229748585555232,0.008431108202672302,0.008431108202672302
no_self,E-I-I-E,EC LI II Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Multipolar Interneuron,MEC LIII Complex Pyramidal,1.8795693356887104,-0.17209761788404157,-0.025995978565619308,0.008408903727330202,0.008408903727330202
no_self,E-I-I-E,CA3 Pyramidal,CA1 Back Projection,CA3 Basket,CA3 Pyramidal,11.018761485889684,-0.05992705147630223,-0.011352032745543285,0.00749599568121205,0.00749599568121205
no_self,E-I-I-E,CA3c Pyramidal,CA1 Basket,CA1 Horizontal Basket,CA1 Pyramidal,23.758847553841058,-0.04925286353543703,-0.005759910083996682,0.006740196532729967,0.006740196532729967
no_self,E-I-I-E,DG Granule,DG AIPRIM,DG Total Molecular Layer,DG Mossy,15.113323215471295,-0.04536368863852243,-0.009826709147085907,0.006737153355444935,0.006737153355444935
no_self,E-I-I-E,CA3c Pyramidal,CA1 Back Projection,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,1.6457798900626481,-0.03153642720906363,-0.12756294798674273,0.006620774384922857,0.006620774384922857
no_self,E-I-I-E,CA3c Pyramidal,CA1 Perforant Path Associated,CA1 Basket CCK+,CA1 Pyramidal,52.1454970020124,-0.005762873260869973,-0.02107565723232866,0.006333401292577754,0.006333401292577754
no_self,E-I-I-E,CA2 Pyramidal,CA1 Trilaminar,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,6.08567018767131,-0.008135741798872286,-0.12756294798674273,0.006315825413850349,0.006315825413850349
no_self,E-I-I-E,CA2 Pyramidal,CA1 R Receiving Apical Targeting,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,4.742086917270034,-0.010115603145763067,-0.12756294798674273,0.006119075896912614,0.006119075896912614
no_self,E-I-I-E,CA3 Pyramidal,CA1 Trilaminar,CA1 Back Projection,CA3 Pyramidal,82.72098568137667,-0.008801988012105948,-0.007917769100420965,0.005764999926252227,0.005764999926252227
no_self,E-I-I-E,CA1 Pyramidal,CA1 Trilaminar,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,5.43375233537895,-0.008135741798872286,-0.12756294798674273,0.0056392525447533535,0.0056392525447533535
no_self,E-I-I-E,CA3 Pyramidal,CA1 Back Projection,CA1 Basket CCK+,CA1 Pyramidal,11.018761485889684,-0.02324965013502292,-0.02107565723232866,0.0053992113863644275,0.0053992113863644275
no_self,E-I-I-E,DG Granule,DG AIPRIM,DG MOLAX,DG Hilar Ectopic Granule,15.113323215471295,-0.060989839317433396,-0.005741595100734707,0.005292367845328042,0.005292367845328042
no_self,E-I-I-E,CA3 Pyramidal,CA1 Back Projection,CA3 Basket CCK+,CA3c Pyramidal,11.018761485889684,-0.015950017702177872,-0.029227355743663006,0.005136691426725911,0.005136691426725911
no_self,E-I-I-E,CA3 Pyramidal,CA1 Back Projection,CA3 Basket CCK+,CA3 Pyramidal,11.018761485889684,-0.015950017702177872,-0.02898609107034957,0.005094289295316892,0.005094289295316892
