target,source,i,j,weight,dalpha_dAij,domega_dAij,elasticity_alpha,elasticity_omega,priority,dG_dAij,elasticity_G
MEC LV Pyramidal,EC LIII V Bipolar Pyramidal,78,75,7.358036915566361e-05,0.001049573509348261,1.5668222978581773e-07,7.72280062738504e-08,1.1528736307772981e-11,7.72280062738504e-08,,
LEC LVI Multipolar Pyramidal,EC LIII Pyramidal Stellate,82,73,8.27556654413823e-05,0.0009247632536277836,1.0181580737936895e-05,7.652939842970503e-08,8.42583489213128e-10,7.652939842970503e-08,,
MEC LII Stellate,CA3 Axo Axonic,65,17,0.00890301672889738,-8.592789546988624e-07,8.582837974813009e-06,-7.650174908473425e-09,7.641315007117593e-08,7.641315007117593e-08,,
MEC LIII Superficial Trilayered Interneuron,EC LIII Pyramidal Stellate,84,73,-1.9620387574708786e-05,0.003894386913853837,3.961196021661566e-07,-7.640938061568631e-08,-7.772020120439446e-12,7.640938061568631e-08,,
CA1 Oriens Alveus,CA1 Pyramidal,49,33,-6.520726570219507e-06,0.011663768070675975,0.006024590403478796,-7.605624236733474e-08,-3.9284706718653646e-08,7.605624236733474e-08,,
CA1 SO SO,CA1 Pyramidal,58,33,-5.994274081558769e-06,0.012593268232477249,0.0025046593409162594,-7.548750136805578e-08,-1.50136145703884e-08,7.548750136805578e-08,,
CA1 SO SO,CA1 SO SO,58,58,-3.918652275683188e-05,-3.6861012182780497e-06,0.0019261017188516834,1.4444548927403853e-10,-7.54772288377545e-08,7.54772288377545e-08,,
CA2 Bistratified,CA2 Basket,31,29,-3.679250678997901e-05,-7.406057773334659e-06,0.0020512053097616377,2.7248743091239225e-10,-7.546898528704606e-08,7.546898528704606e-08,,
EC LV Deep Pyramidal,LEC LVI Multipolar Pyramidal,79,82,0.00036252706914887247,0.00020768924992674954,8.536855472615564e-08,7.529297506967219e-08,3.094841194234833e-11,7.529297506967219e-08,,
CA1 Oriens Bistratified,CA1 Perforant Path Associated QuadD,50,53,-9.006683447494347e-05,2.770857821934668e-09,0.000834020973182373,-2.495623928017921e-13,-7.511762894024805e-08,7.511762894024805e-08,,
EC LIII Pyramidal,EC LIII V Bipolar Pyramidal,72,75,2.0483158096379714e-05,0.0036570779113438132,4.399068100208735e-07,7.490850502883344e-08,9.010680737331627e-12,7.490850502883344e-08,,
CA1 Radial Trilaminar,CA1 LMR,60,43,-1.0696712261810728e-05,-4.7504327579247293e-07,0.006955359974243587,5.081401233060081e-12,-7.439948432179893e-08,7.439948432179893e-08,,
CA3 Pyramidal,CA3 Trilaminar,14,27,0.0011234286189950764,-7.0363536435111325e-06,6.342123741690768e-05,-7.904841056490686e-09,7.124923316623546e-08,7.124923316623546e-08,,
CA1 Pyramidal,CA1 Oriens Bistratified,33,50,0.0005856315207318411,-8.938347037672193e-07,0.00012072062421006246,-5.234577768500913e-10,7.069780273983599e-08,7.069780273983599e-08,,
CA1 Back Projection,CA1 Radiatum,37,56,-3.116585160558996e-05,-5.526170680816062e-07,0.0022312096366451694,1.7222781538547543e-11,-6.953754843664564e-08,6.953754843664564e-08,,
DG Axo Axonic,DG Granule,5,0,-7.71531928004754e-06,0.009002040217025827,0.00016524852300024064,-6.94536144461827e-08,-1.274945115503136e-09,6.94536144461827e-08,,
MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,80,63,1.8086713329926105e-06,0.037430831580038064,4.2029430602629594e-08,6.770007204888935e-08,7.601742627297849e-14,6.770007204888935e-08,,
CA1 Back Projection,CA1 Ivy,37,42,-5.577251150404798e-05,-1.2262956342659968e-05,0.0012013151079077388,6.839358736946412e-10,-6.700036067577101e-08,6.700036067577101e-08,,
CA1 Back Projection,CA3 Mossy Fiber Associated ORDEN,37,25,-0.0002837436828611282,-4.314324915147686e-06,0.0002344677185559546,1.224162440483529e-09,-6.652873397511305e-08,6.652873397511305e-08,,
LEC LIII Multipolar Principal,EC LIII Stellate,68,74,0.00024244679462037975,0.0002724832469706774,2.054000200326343e-09,6.606268981579403e-08,4.979857647187397e-13,6.606268981579403e-08,,
CA1 Radial Trilaminar,CA1 Oriens Alveus,60,49,-1.1755579068757255e-05,-8.779976686975723e-07,0.0055772786826617194,1.0321371016558848e-11,-6.556414054252415e-08,6.556414054252415e-08,,
CA1 SO SO,CA1 Horizontal Axo Axonic,58,36,-5.315375770515654e-05,-1.5709360854548402e-06,0.0012272887805386528,8.350115605655367e-11,-6.52350104750086e-08,6.52350104750086e-08,,
MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,64,80,4.384157302093704e-05,0.001474357036065655,4.6304193961449717e-10,6.463813165560472e-08,2.0300487007365298e-14,6.463813165560472e-08,,
LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,82,75,6.01639599078949e-05,0.0010733159122103615,7.498310814205236e-08,6.457493551072983e-08,4.5112807120277854e-12,6.457493551072983e-08,,
CA1 LMR,CA1 Quadrilaminar,43,54,-8.797064940095502e-06,-1.8280530418291885e-07,0.007327206411718535,1.608150132291049e-12,-6.44579106333721e-08,6.44579106333721e-08,,
EC LI II Pyramidal Fan,MEC LII Oblique Pyramidal,63,64,0.001427938432512218,4.4879690932210515e-05,7.934360809660657e-09,6.408543552137349e-08,1.1329778737533212e-11,6.408543552137349e-08,,
EC LIV VI Deep Multipolar Principal,MEC LV Multipolar Pyramidal,76,77,0.0006991549784434559,9.007463930498793e-05,2.7075076401944044e-08,6.29761325015809e-08,1.892967445815611e-11,6.29761325015809e-08,,
MEC LII Oblique Pyramidal,EC LIII Pyramidal Stellate,64,73,2.611812938953158e-05,0.002393677751541721,2.6407353724044235e-07,6.25183852316097e-08,6.897106813997159e-12,6.25183852316097e-08,,
CA1 Schaffer Collateral Associated,CA1 SO SO,57,58,-4.024732451047838e-05,-1.0511080254771158e-06,0.001533395544102614,4.230428579694566e-11,-6.171506806641947e-08,6.171506806641947e-08,,
CA1 OR LM,CA1 Pyramidal,51,33,-3.9436673152069515e-06,0.01505249408441265,0.008374244965529248,-5.9362028933044155e-08,-3.302523616009406e-08,5.9362028933044155e-08,,
SUB CA1 Projecting Pyramidal,CA1 LMR,61,43,0.00031526152767612654,2.9467478603643605e-07,0.00018825967172292238,9.289962321348255e-11,5.935103170717459e-08,5.935103170717459e-08,,
CA1 Neurogliaform,CA1 Pyramidal,44,33,-8.625784450602875e-06,0.0068279353252137945,1.9579897773827194e-05,-5.8896298357951236e-08,-1.6889197776187248e-10,5.8896298357951236e-08,,
CA1 Perforant Path Associated,DG HICAP,52,7,-2.601935458443886e-05,-2.1527819244380656e-06,0.002242396526937149,5.601399623492469e-11,-5.834571035329189e-08,5.834571035329189e-08,,
EC LI II Pyramidal Fan,DG AIPRIM,63,4,0.005448788082771555,-1.7403613895452348e-06,1.0685861281273892e-05,-9.482860399069819e-09,5.822499360355516e-08,5.822499360355516e-08,,
EC LIII Pyramidal Stellate,EC LIII Stellate,73,74,0.00013378502405522668,0.0004306426226349924,4.853174498651701e-07,5.7613533628428364e-08,6.492820670463304e-11,5.7613533628428364e-08,,
MEC LV Superficial Pyramidal,MEC LII III Pyramidal Multiform,80,66,7.103180850571339e-05,0.0008026455959066702,9.572002635902698e-10,5.701336826639681e-08,6.799166582496243e-14,5.701336826639681e-08,,
MEC LII Oblique Pyramidal,MEC LIII Superficial Trilayered Interneuron,64,84,1.72932927249889e-05,-0.003277688688492684,1.3112340531029197e-10,-5.668202995148894e-08,2.2675554311282432e-15,5.668202995148894e-08,,
CA1 Schaffer Collateral Associated,CA1 Horizontal Basket,57,39,-5.532829678467612e-05,-1.0282231642676309e-05,0.0010186156515405308,5.688983639347827e-10,-5.6358269077950725e-08,5.6358269077950725e-08,,
EC LI II Pyramidal Fan,MEC LV Superficial Pyramidal,63,80,0.00023161287558210632,0.00023707692994047027,4.2029430602629594e-08,5.491006947768988e-08,9.734557280953621e-12,5.491006947768988e-08,,
MEC LV Pyramidal,MEC LV Multipolar Pyramidal,78,77,0.00039440246932187967,0.00013907655733356967,1.0051129547219615e-07,5.4852137637145854e-08,3.964190312897523e-11,5.4852137637145854e-08,,
CA1 Perforant Path Associated QuadD,CA1 Radial Trilaminar,53,60,-2.601578352725526e-06,-7.317436138443094e-06,0.02083091910197839,1.903688345522502e-11,-5.419326820308364e-08,5.419326820308364e-08,,
CA1 LMR,CA1 Radiatum,43,56,-7.187979827588266e-06,-7.52446827555845e-07,0.0074561276099704326,5.4085726178042005e-12,-5.359449485239138e-08,5.359449485239138e-08,,
CA2 Wide Arbor Basket,CA3 Mossy Fiber Associated ORDEN,30,25,-0.0005717942278300787,-1.9102383097750105e-06,9.279443326770082e-05,1.0922632393092368e-09,-5.3059321317234755e-08,5.3059321317234755e-08,,
EC LIII Pyramidal,MEC LII III Pyramidal Multiform,72,66,1.0439432658922149e-05,0.005077064121861879,4.087415827493877e-08,5.30016690052068e-08,4.267030228013488e-13,5.30016690052068e-08,,
CA3c Pyramidal,CA3 LMR Targeting,15,21,0.00016840561870655617,-2.084287557767412e-06,0.0003125447357782734,-3.5100573572819794e-10,5.263428960221726e-08,5.263428960221726e-08,,
MEC LV Multipolar Pyramidal,MEC LII III Pyramidal Multiform,77,66,5.152095821438398e-05,0.0010205707168709384,2.5789963044773743e-09,5.258078125873152e-08,1.328723608380295e-13,5.258078125873152e-08,,
CA1 Trilaminar,CA2 Wide Arbor Basket,59,30,-1.1314202620410598e-05,-0.0026359578738611015,0.004600845667193011,2.982376148373122e-08,-5.205490010385991e-08,5.205490010385991e-08,,
CA1 Trilaminar,CA1 O LMR,59,48,-1.5487349423838604e-05,-2.991746196114571e-05,0.0033478471351714584,4.6334218726666336e-10,-5.1849278399997405e-08,5.1849278399997405e-08,,
CA1 SO SO,CA1 Radial Trilaminar,58,60,-2.2298451923437494e-05,-1.9141727639651388e-06,0.0023186942536965733,4.268308935043011e-11,-5.170329234120382e-08,5.170329234120382e-08,,
CA1 R Receiving Apical Targeting,CA1 Schaffer Collateral Associated,55,57,-6.937088626757771e-06,-3.450790345443349e-05,0.007310239650164384,2.393843845870058e-10,-5.0711780336029055e-08,5.0711780336029055e-08,,
CA1 Bistratified,CA1 Schaffer Collateral Associated,41,57,-1.934202747719496e-05,-8.610769613463264e-06,0.002612947822247974,1.6654974246340188e-10,-5.053970857439705e-08,5.053970857439705e-08,,
CA1 Radial Trilaminar,CA1 OR LM,60,51,-6.369515953271448e-06,-6.706073695085385e-07,0.00775247689912068,4.271444338466037e-12,-4.937952528631754e-08,4.937952528631754e-08,,
LEC LIII Complex Pyramidal,EC LIII Pyramidal,69,72,0.0001815144906256464,0.0002704182816987895,4.124889039152045e-08,4.908483665841833e-08,7.487271328289955e-12,4.908483665841833e-08,,
EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,76,79,0.0007861859248913263,6.233923153259076e-05,4.805173288254081e-08,4.9010226399464403e-08,3.7777596058891304e-11,4.9010226399464403e-08,,
CA2 Pyramidal,CA1 Oriens Bistratified,28,50,0.0003043022013128891,-6.868596733666997e-07,0.0001602049676742741,-2.090129105985387e-10,4.875072432454185e-08,4.875072432454185e-08,,
MEC LIII Complex Pyramidal,EC LIII Stellate,70,74,0.0001292794747597752,0.00037649438535966297,4.828394307358342e-10,4.8672996389301624e-08,6.24212279988375e-14,4.8672996389301624e-08,,
CA1 SO SO,CA1 Back Projection,58,37,-2.809226153837924e-05,-0.0002458781922547468,0.0017289498233588282,6.907274483404239e-09,-4.8570110624530785e-08,4.8570110624530785e-08,,
CA1 Back Projection,CA3 Axo Axonic,37,17,-0.0002456545366062617,-1.3053031265827495e-06,0.00019717836877969802,3.2065363469138986e-10,-4.8437760811355294e-08,4.8437760811355294e-08,,
SUB CA1 Projecting Pyramidal,CA1 OR LM,61,51,0.00022923272977626953,4.159854337370182e-07,0.00020983511442579508,9.535747652270217e-11,4.810107608274088e-08,4.810107608274088e-08,,
EC LIII V Bipolar Pyramidal,MEC LV Multipolar Pyramidal,75,77,0.00021261406200679054,0.00022052157845027555,2.775636454032796e-08,4.688598855446221e-08,5.901393411460371e-12,4.688598855446221e-08,,
EC LIII Stellate,EC LIII V Bipolar Pyramidal,74,75,1.024259765326359e-05,0.004562354906618779,3.5741611998294668e-09,4.673036565988914e-08,3.6608695117759076e-14,4.673036565988914e-08,,
EC LIII V Bipolar Pyramidal,EC LIII Stellate,75,74,0.0002016111240579836,0.00023160078370358618,3.5741611998294668e-09,4.669329433518994e-08,7.205906570620501e-13,4.669329433518994e-08,,
CA3 LMR Targeting,CA3c Pyramidal,21,15,-4.491965362450976e-06,0.010321061339445195,0.0003125447357782734,-4.6361850040519694e-08,-1.4039401273323967e-09,4.6361850040519694e-08,,
EC LIII Pyramidal Stellate,MEC LV Superficial Pyramidal,73,80,2.817738292943504e-05,0.0016422035568350777,1.3988348492955388e-06,4.627299846902222e-08,3.941550520363895e-11,4.627299846902222e-08,,
CA1 Schaffer Collateral Associated,CA1 Ivy,57,42,-4.317623812719195e-05,-4.09464424337466e-06,0.00106543938328427,1.7679133489808002e-10,-4.6001664522770176e-08,4.6001664522770176e-08,,
CA2 Wide Arbor Basket,CA2 Wide Arbor Basket,30,30,-0.00018859367605545346,-0.0001520742498342764,0.00024308787239744173,2.868024180962162e-08,-4.584483545993253e-08,4.584483545993253e-08,,
CA1 Ivy,CA1 Pyramidal,42,33,-2.2815135532160115e-05,0.002007564137770289,0.0017402963728349187,-4.5802847892733304e-08,-3.970509761235532e-08,4.5802847892733304e-08,,
EC LII III Pyramidal Tripolar,DG Basket,67,6,0.002267948135171689,-1.9945436684809986e-05,1.4222351276993425e-06,-4.52352159344998e-08,3.225555505641393e-09,4.52352159344998e-08,,
CA3 O LM,CA3c Pyramidal,26,15,-1.2332777228751595e-05,0.003665525542655539,0.0025421425502179184,-4.5206109943869565e-08,-3.1351677755568055e-08,4.5206109943869565e-08,,
CA1 LMR,CA1 Bistratified,43,41,-4.559122211434045e-06,-2.6962324618701972e-05,0.009845366448458475,1.2292453304101914e-10,-4.4886228854874556e-08,4.4886228854874556e-08,,
MEC LV Superficial Pyramidal,MEC LIII Superficial Trilayered Interneuron,80,84,6.490507737966106e-05,-0.0006821037024814123,6.945792101059102e-10,-4.427199359050937e-08,4.508171737822796e-14,4.427199359050937e-08,,
DG Mossy,DG HICAP,3,7,0.004829602245820132,-2.2298963592189717e-07,9.008897310860717e-06,-1.0769512464430083e-09,4.350939068489587e-08,4.350939068489587e-08,,
MEC LIII Superficial Trilayered Interneuron,MEC LV Superficial Pyramidal,84,80,-1.812093386368747e-05,0.002398700804193166,6.945792101059102e-10,-4.346669863155831e-08,-1.2586423929421483e-14,4.346669863155831e-08,,
CA1 SO SO,CA1 Bistratified,58,41,-1.3224480139824865e-05,-2.3187114636664436e-05,0.0032821298529642742,3.066375370124113e-10,-4.340446105685235e-08,4.340446105685235e-08,,
CA1 Radiatum,CA1 Basket,56,38,-5.495691442894365e-06,-3.1017335695497575e-05,0.007895519312885532,1.7046170636312796e-10,-4.3391337925032214e-08,4.3391337925032214e-08,,
DG HIPP,DG Granule,8,0,-0.00012010554916239723,0.000355513996199842,2.609151153960382e-06,-4.269920374850042e-08,-3.1337353219411413e-10,4.269920374850042e-08,,
CA1 LMR,CA1 Axo Axonic,43,35,-5.384031784245231e-06,-3.633412867625709e-06,0.007870083533511166,1.9562410364582427e-11,-4.2372779889089136e-08,4.2372779889089136e-08,,
CA3 LMR Targeting,CA3 Basket,21,19,-0.0004301608582106958,-9.825392427848976e-05,3.247204832072853e-06,4.226499239020387e-08,-1.3968204173503767e-09,4.226499239020387e-08,,
EC LIII Pyramidal Stellate,EC LIII Pyramidal,73,72,0.0001440783808962586,0.0002924543774884373,5.9732742671997715e-05,4.213635319455727e-08,8.606196850674286e-09,4.213635319455727e-08,,
EC LI II Pyramidal Fan,EC LIII Pyramidal,63,72,0.0009871511163695547,4.222021422011398e-05,1.7947316397656081e-06,4.167773160074726e-08,1.7716713417783816e-09,4.167773160074726e-08,,
MEC LV Pyramidal,DG HICAP,78,7,0.007403920713150708,-1.0849230327302006e-07,5.615571388332915e-06,-8.032684114205416e-10,4.157724531825455e-08,4.157724531825455e-08,,
CA1 LMR,CA1 Pyramidal,43,33,-2.806367907697861e-06,0.014643641152208649,0.007513197266587084,-4.109544458140208e-08,-2.1084795693153283e-08,4.109544458140208e-08,,
CA1 Perforant Path Associated QuadD,CA1 Quadrilaminar,53,54,-1.8510002679863575e-06,-6.009744064544666e-07,0.021944578651747686,1.1124037874001599e-12,-4.0619420965232666e-08,4.0619420965232666e-08,,
CA1 Oriens Alveus,CA1 Ivy,49,42,-1.257088993378844e-05,-1.3299536347851673e-05,0.0032190863607845116,1.6718700759926206e-10,-4.046678032878168e-08,4.046678032878168e-08,,
CA1 O LMR,CA1 Basket,48,38,-2.5239310096910254e-05,-2.0167148139766206e-05,0.0015815856063955277,5.09004905669886e-10,-3.991812956462657e-08,3.991812956462657e-08,,
EC LII III Pyramidal Tripolar,DG AIPRIM,67,4,0.0022498816188541277,-1.7587605086663493e-05,4.884133073139434e-06,-3.957002940414955e-08,1.0988721225293935e-08,3.957002940414955e-08,,
EC LIII V Bipolar Pyramidal,EC LV Deep Pyramidal,75,79,0.0002564546823623417,0.00015261949248996713,4.9260855071363773e-08,3.9139983468816315e-08,1.2633176940223944e-11,3.9139983468816315e-08,,
MEC LV Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,77,84,4.47579269234874e-05,-0.0008673006718929551,1.8714132080481026e-09,-3.881858009327641e-08,8.37605756094661e-14,3.881858009327641e-08,,
CA1 O LMR,CA1 Basket CCK+,48,40,-2.524404518262933e-05,-3.2767866876683995e-05,0.0015246589632279188,8.271935119733938e-10,-3.8488559755826375e-08,3.8488559755826375e-08,,
CA1 Back Projection,CA3 O LM,37,26,-0.0002417856152615143,-6.928823325690476e-05,0.0001588661270672801,1.6752898108404036e-08,-3.841154427717623e-08,3.841154427717623e-08,,
EC LIII Pyramidal,CA1 Quadrilaminar,72,54,0.0003231276946616344,-8.349306340728823e-08,0.00011770628365920302,-2.6978921099034713e-11,3.803416008598668e-08,3.803416008598668e-08,,
MEC LIII Superficial Trilayered Interneuron,MEC LII Oblique Pyramidal,84,64,-8.22225112547851e-05,0.0004540844643047539,1.3112340531029197e-10,-3.733596497692069e-08,-1.078129566889123e-14,3.733596497692069e-08,,
CA1 Perforant Path Associated QuadD,CA1 Axo Axonic,53,35,-1.5788068933096792e-06,-1.194488393695862e-05,0.023570465658064275,1.885866509945433e-11,-3.721321365947094e-08,3.721321365947094e-08,,
CA1 Ivy,CA1 Ivy,42,42,-3.998782161212318e-05,-2.289112065597861e-06,0.000929883019811732,9.153660492928609e-11,-3.718399631637394e-08,3.718399631637394e-08,,
SUB CA1 Projecting Pyramidal,CA1 Basket CCK+,61,40,0.00018922579177605404,1.9843045123893405e-05,0.00019217844381124794,3.754815924816698e-09,3.63651181924733e-08,3.63651181924733e-08,,
CA3 LMR Targeting,CA3 Basket CCK+,21,20,-0.00016677627816357612,-0.00021721177585544242,9.270021595313471e-07,3.622577155047161e-08,-1.5460197001623572e-10,3.622577155047161e-08,,
CA1 Quadrilaminar,CA1 Perforant Path Associated,54,52,-2.157342836665606e-06,-6.4405715699608415e-06,0.016740836919285088,1.3894520940487178e-11,-3.61157246076068e-08,3.61157246076068e-08,,
MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,66,64,0.00010728935056627024,0.0003320168659163106,1.8070128834798718e-10,3.5621873921209385e-08,1.938732387334388e-14,3.5621873921209385e-08,,
MEC LII III Pyramidal Multiform,EC LIII Stellate,66,74,7.681869983151909e-05,0.0004599277419591481,3.3209495114440873e-10,3.5331051153748167e-08,2.5511102367525333e-14,3.5331051153748167e-08,,
DG Mossy,DG Mossy,3,3,0.001042681911386485,3.370471185793491e-05,1.460250619934224e-06,3.51432933827623e-08,1.5225769074963164e-09,3.51432933827623e-08,,
EC LII III Pyramidal Tripolar,DG Semilunar Granule,67,2,0.00014074232386251581,0.00024814870255899623,4.1536927277295446e-07,3.492502506162136e-08,5.846003671114883e-11,3.492502506162136e-08,,
CA3 Mossy Fiber Associated,CA3c Pyramidal,24,15,-4.349659356759041e-06,0.00788393134140491,0.001759346313545794,-3.429241572718772e-08,-7.652557154493989e-09,3.429241572718772e-08,,
MEC LIII Complex Pyramidal,MEC LV Multipolar Pyramidal,70,77,9.518127005145567e-05,0.00035848383070861603,3.749653836146978e-09,3.41209462997571e-08,3.5689681437778224e-13,3.41209462997571e-08,,
CA1 Radiatum,CA1 Basket CCK+,56,40,-4.4757528041736095e-06,-5.039740472453661e-05,0.007611332729035708,2.2556632551891704e-10,-3.406644380547994e-08,3.406644380547994e-08,,
CA1 SO SO,CA1 Quadrilaminar,58,54,-1.3750382625991352e-05,-1.5720927643381048e-07,0.002442655946696434,2.161687703320139e-12,-3.3587453890729104e-08,3.3587453890729104e-08,,
DG Granule,DG HIPP,0,8,0.008428883238322249,-3.9634547753485085e-06,2.609151153960382e-06,-3.340749752178332e-08,2.199223042786582e-08,3.340749752178332e-08,,
MEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,70,76,1.1768661846746018e-05,0.0028260850577123096,5.701684170038e-09,3.3259239394357874e-08,6.710119295412195e-14,3.3259239394357874e-08,,
CA1 Back Projection,DG HICAP,37,7,-0.00011165020481714414,-6.078650266898767e-07,0.00029369781607208707,6.786825473110351e-11,-3.279142131879645e-08,3.279142131879645e-08,,
CA1 Back Projection,CA1 Schaffer Collateral Associated,37,57,-2.3628774371797325e-05,-1.7065239657714962e-05,0.0013764402623014209,4.032306974727946e-10,-3.25235963941778e-08,3.25235963941778e-08,,
MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,77,80,8.243023262176425e-05,0.0003901257774965478,6.608605074160367e-09,3.215815859078708e-08,5.447488535684106e-13,3.215815859078708e-08,,
CA1 Oriens Bistratified,CA1 Trilaminar,50,59,-5.150418162723126e-05,-7.72208742684946e-07,0.0006242067132105069,3.977197933738135e-11,-3.2149255930131e-08,3.2149255930131e-08,,
CA1 O LMR,CA1 Oriens Alveus,48,49,-2.671063017976527e-05,-8.993795639846149e-07,0.0011976449011071037,2.4022994924831586e-11,-3.19898500401534e-08,3.19898500401534e-08,,
MEC LIII Bipolar Complex Pyramidal,MEC LII Oblique Pyramidal,71,64,7.703983247509562e-05,0.00041231411203663897,2.0580199897022124e-10,3.1764610118420475e-08,1.5854951523705644e-14,3.1764610118420475e-08,,
MEC LIII Bipolar Complex Pyramidal,EC LIV VI Deep Multipolar Principal,71,76,7.408302827477494e-06,0.004287305042248806,4.466332389972055e-09,3.1761654066750344e-08,3.308794287308429e-14,3.1761654066750344e-08,,
CA3c Pyramidal,CA3 Trilaminar,15,27,0.0002473282393040398,-3.2830918269658524e-06,0.00012821778836370474,-8.120013210369476e-10,3.17118798434531e-08,3.17118798434531e-08,,
CA1 Schaffer Collateral Associated,CA1 Horizontal Axo Axonic,57,36,-3.224270528877836e-05,-4.479593557402503e-07,0.0009770611432334305,1.4443421488483916e-11,-3.150309449039236e-08,3.150309449039236e-08,,
CA3c Pyramidal,DG HIPP,15,8,0.0001891638514144973,-1.1556720646845562e-06,0.00016472973653551483,-2.1861137872787473e-10,3.116091140555342e-08,3.116091140555342e-08,,
CA1 Radiatum,CA1 OR LM,56,51,-3.7442410734166215e-06,-1.056520616299589e-06,0.008310634858187614,3.955867886460364e-12,-3.1117020382193984e-08,3.1117020382193984e-08,,
CA1 Radial Trilaminar,CA1 Radial Trilaminar,60,60,-1.1085934211675503e-05,-4.47327173114733e-07,0.0027913079509273345,4.959039612244709e-12,-3.0944256308507185e-08,3.0944256308507185e-08,,
CA1 Trilaminar,CA1 Recurrent O LM,59,47,-6.434122006391156e-06,-1.4048753258630941e-05,0.00478640172319881,9.03913925037168e-11,-3.079629265866201e-08,3.079629265866201e-08,,
CA1 O LM,CA1 Basket CCK+,46,40,-1.953448857141408e-05,-3.423472495670885e-05,0.001567061913293942,6.687578434123334e-10,-3.061175303593879e-08,3.061175303593879e-08,,
CA1 Radiatum,CA1 Oriens Alveus,56,49,-5.113864084094984e-06,-1.3832574472329155e-06,0.005978828087731869,7.073790578461319e-12,-3.0574914222830294e-08,3.0574914222830294e-08,,
CA1 Trilaminar,CA1 O LM,59,46,-8.8459478734296e-06,-2.272552483866066e-05,0.0034409555602849724,2.0102880811912183e-10,-3.043851352106861e-08,3.043851352106861e-08,,
CA1 Ivy,CA1 Radiatum,42,56,-1.7453296699393577e-05,-1.0315639743413836e-07,0.0017270772182080884,1.800419210858579e-12,-3.014319111214907e-08,3.014319111214907e-08,,
CA1 O LM,CA1 Basket,46,38,-1.8473733812637117e-05,-2.1069933307662614e-05,0.0016255717679638478,3.8924033937577586e-10,-3.0030380134702035e-08,3.0030380134702035e-08,,
CA1 Axo Axonic,CA1 Pyramidal,35,33,-3.871978562000521e-06,0.007636744232787476,0.0034117143557026064,-2.9569309952834225e-08,-1.3210084844949912e-08,2.9569309952834225e-08,,
CA1 Recurrent O LM,CA1 Basket,47,38,-1.2902559354421687e-05,-3.2118604543412156e-05,0.0022611857011954908,4.144122015025734e-10,-2.917508272104444e-08,2.917508272104444e-08,,
SUB CA1 Projecting Pyramidal,CA1 Basket,61,38,0.00014586889208697168,1.2212501718943764e-05,0.00019935386727262818,1.7814240953525642e-09,2.9079527752311477e-08,2.9079527752311477e-08,,
LEC LIII Complex Pyramidal,EC LV Deep Pyramidal,69,79,0.0001106421637910659,0.00026240065490844083,4.619059230601234e-09,2.903257623926267e-08,5.110627079528166e-13,2.903257623926267e-08,,
CA1 SO SO,CA1 Axo Axonic,58,35,-1.0999058109360007e-05,-3.124669770704099e-06,0.002623633792189011,3.436842438053499e-11,-2.8857500537967485e-08,2.8857500537967485e-08,,
MEC LII Stellate,CA3 Granule,65,16,0.011693849304771773,2.460497638086523e-06,1.288910694069388e-06,2.8772688594530674e-08,1.5072327423756216e-08,2.8772688594530674e-08,,
EC LV Deep Pyramidal,MEC LV Superficial Pyramidal,79,80,4.255895336209617e-05,0.00067211888079496,1.1728680689039782e-08,2.8604676101536976e-08,4.991603744437621e-13,2.8604676101536976e-08,,
EC LIII V Bipolar Pyramidal,EC LIII Pyramidal,75,72,0.00018157509777421365,0.00015728276641412692,4.399068100208735e-07,2.85586336898439e-08,7.987612204108253e-11,2.85586336898439e-08,,
MEC LIII Bipolar Complex Pyramidal,MEC LV Multipolar Pyramidal,71,77,5.2477625614434036e-05,0.0005438369700754326,2.937237468811711e-09,2.853927291090672e-08,1.5413924822898885e-13,2.853927291090672e-08,,
MEC LII Stellate,MEC LV VI Pyramidal Polymorphic,65,81,0.0018746039442078775,1.522227524103213e-05,7.952800225735621e-07,2.8535737206656753e-08,1.4908350670661295e-09,2.8535737206656753e-08,,
DG Basket,DG Axo Axonic,6,5,-0.0004667347162052047,-7.279241425342322e-07,6.068339389607656e-05,3.3974746808463185e-10,-2.8323046628453944e-08,2.8323046628453944e-08,,
DG AIPRIM,DG Mossy,4,3,-0.00014330274068031918,0.00019708988803719416,1.5216005967775798e-05,-2.8243521116107178e-08,-2.1804953573903644e-09,2.8243521116107178e-08,,
LEC LIII Multipolar Principal,EC LIII Pyramidal,68,72,0.0001515289835824532,0.0001850465192721552,2.5280579844885234e-07,2.8039910980780518e-08,3.830740568270512e-11,2.8039910980780518e-08,,
EC LIII Pyramidal,MEC LIII Superficial Trilayered Interneuron,72,84,6.414576661734952e-06,-0.004314586977015206,2.9659770946849035e-08,-2.76762489277873e-08,1.902548745080622e-13,2.76762489277873e-08,,
