method,seed,length_edges,n_nodes_visited,transition_weight_sum,summed_weight,terminus,path,bb_states_seen,bb_status,bb_score,dp_mode,dp_score,milp_status,milp_score,milp_objective,milp_time_limit_seconds,hamiltonian_status,hamiltonian_score,hamiltonian_objective,hamiltonian_time_limit_seconds
milp_subtour_elimination,DG Semilunar Granule,29,30,230885.3720242221,230885.3720242221,CA3 Granule,DG Semilunar Granule -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule,,,,,,Optimal,230885.3720242221,230885.37202422213,30.0,,,,
milp_subtour_elimination,EC LI II Multipolar Pyramidal,29,30,238610.04364352796,238610.04364352796,DG Hilar Ectopic Granule,EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,238610.04364352796,238610.04364352796,30.0,,,,
milp_subtour_elimination,EC LI II Pyramidal Fan,28,29,241901.4201681698,241901.4201681698,DG Hilar Ectopic Granule,EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,241901.4201681698,241901.4201681698,30.0,,,,
milp_subtour_elimination,EC LII III Pyramidal Tripolar,28,29,241747.34760305565,241747.34760305565,DG Hilar Ectopic Granule,EC LII III Pyramidal Tripolar -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,241747.34760305565,241747.34760305568,30.0,,,,
milp_subtour_elimination,EC LIII Pyramidal,28,29,241759.0694505681,241759.0694505681,CA3 Granule,EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule,,,,,,Optimal,241759.0694505681,241759.0694505681,30.0,,,,
milp_subtour_elimination,EC LIII Pyramidal Stellate,28,29,241576.43295081673,241576.43295081673,DG Hilar Ectopic Granule,EC LIII Pyramidal Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,241576.43295081673,241576.43295081676,30.0,,,,
milp_subtour_elimination,EC LIII Stellate,29,30,241581.7907107547,241581.7907107547,CA3 Granule,EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> CA3 Granule,,,,,,Optimal,241581.7907107547,241581.79071075475,30.0,,,,
milp_subtour_elimination,EC LIII V Bipolar Pyramidal,28,29,241705.05042960646,241705.05042960646,DG Hilar Ectopic Granule,EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,241705.05042960646,241705.0504296065,30.0,,,,
milp_subtour_elimination,EC LIV VI Deep Multipolar Principal,28,29,241611.76813426102,241611.76813426102,DG Hilar Ectopic Granule,EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,241611.76813426102,241611.76813426102,30.0,,,,
milp_subtour_elimination,EC LV Deep Pyramidal,28,29,241619.38687743832,241619.38687743832,CA3 Granule,EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule,,,,,,Optimal,241619.38687743832,241619.38687743832,30.0,,,,
milp_subtour_elimination,LEC LIII Complex Pyramidal,28,29,241504.75943869192,241504.75943869192,DG Hilar Ectopic Granule,LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,241504.75943869192,241504.75943869195,30.0,,,,
milp_subtour_elimination,LEC LIII Multipolar Principal,28,29,241084.32799945504,241084.32799945504,DG Hilar Ectopic Granule,LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LIII Pyramidal Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,241084.32799945504,241084.32799945507,30.0,,,,
milp_subtour_elimination,LEC LVI Multipolar Pyramidal,28,29,240726.4740533644,240726.4740533644,DG Hilar Ectopic Granule,LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LIII Pyramidal Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,240726.4740533644,240726.47405336442,30.0,,,,
milp_subtour_elimination,MEC LII III Pyramidal Multiform,28,29,241761.20648552285,241761.20648552285,DG Hilar Ectopic Granule,MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,241761.20648552285,241761.20648552288,30.0,,,,
milp_subtour_elimination,MEC LII Oblique Pyramidal,29,30,241816.87624811297,241816.87624811297,DG Hilar Ectopic Granule,MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,241816.87624811297,241816.876248113,30.0,,,,
milp_subtour_elimination,MEC LII Stellate,29,30,241153.68357201904,241153.68357201904,DG Hilar Ectopic Granule,MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,241153.68357201904,241153.683572019,30.0,,,,
milp_subtour_elimination,MEC LIII Bipolar Complex Pyramidal,29,30,240272.97196340648,240272.97196340648,CA3 Granule,MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> CA3 Granule,,,,,,Optimal,240272.97196340648,240272.97196340654,30.0,,,,
milp_subtour_elimination,MEC LIII Complex Pyramidal,29,30,241045.75609427708,241045.75609427708,DG Hilar Ectopic Granule,MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,241045.75609427708,241045.75609427705,30.0,,,,
milp_subtour_elimination,MEC LV Multipolar Pyramidal,29,30,241597.86679536878,241597.86679536878,DG Hilar Ectopic Granule,MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,241597.86679536878,241597.86679536878,30.0,,,,
milp_subtour_elimination,MEC LV Pyramidal,28,29,241765.05146223312,241765.05146223312,CA3 Granule,MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule,,,,,,Optimal,241765.05146223312,241765.05146223315,30.0,,,,
milp_subtour_elimination,MEC LV Superficial Pyramidal,28,29,241743.24111451756,241743.24111451756,DG Hilar Ectopic Granule,MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> EC LIII Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,241743.24111451756,241743.24111451756,30.0,,,,
milp_subtour_elimination,MEC LV VI Pyramidal Polymorphic,28,29,237730.01588219294,237730.01588219294,DG Hilar Ectopic Granule,MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LIII Pyramidal Stellate -> EC LIII Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule,,,,,,Optimal,237730.01588219294,237730.01588219302,30.0,,,,
milp_subtour_elimination,SUB CA1 Projecting Pyramidal,30,31,141695.85883682192,141695.85883682192,CA1 Radiatum Giant,SUB CA1 Projecting Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Multipolar Pyramidal -> EC LIII Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3c Pyramidal -> CA1 Radiatum Giant,,,,,,Optimal,141695.85883682192,141695.8588368219,30.0,,,,
maximum_weight_asymmetric_hamiltonian_path,CA1 Pyramidal,31,32,138363.44205473232,138363.44205473232,CA1 Radiatum Giant,CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LIII Pyramidal -> EC LIII Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> SUB CA1 Projecting Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,Optimal,138363.44205473232,138363.44205473232,30.0
maximum_weight_asymmetric_hamiltonian_path,CA1 Radiatum Giant,31,32,138407.68039697158,138407.68039697158,SUB CA1 Projecting Pyramidal,CA1 Radiatum Giant -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> EC LIII Pyramidal -> EC LIII Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> SUB CA1 Projecting Pyramidal,,,,,,,,,,Optimal,138407.68039697158,138407.6803969716,30.0
