method,seed,step,edge_type,sender,receiver,weight
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal,20,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal,21,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal,22,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal,23,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal,24,transition,EC LV Deep Pyramidal,EC LIV VI Deep Multipolar Principal,326.6081416722669
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal,25,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal,26,transition,LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,101.04977810289805
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal,27,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal,28,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal,29,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal,30,transition,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,389.79456390732304
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal,31,transition,SUB CA1 Projecting Pyramidal,CA1 Radiatum Giant,8.28772603741471
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,1,transition,EC LIII Pyramidal Stellate,EC LII III Pyramidal Tripolar,254.6407583376596
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,2,transition,EC LII III Pyramidal Tripolar,MEC LII Stellate,3189.046054691212
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,3,transition,MEC LII Stellate,MEC LIII Complex Pyramidal,3196.6416341268605
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,4,transition,MEC LIII Complex Pyramidal,MEC LII Oblique Pyramidal,569.2148212010752
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,5,transition,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,73.63513359542591
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,6,transition,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3.037796001788656
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,7,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,8,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,9,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,156.10322882603091
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,10,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,11,transition,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,115.70855122819788
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,12,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,13,transition,DG Granule,DG Mossy,44908.709978571016
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,14,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,15,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,16,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,17,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,18,transition,CA2 Pyramidal,CA3 Granule,592.9863345985209
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,19,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,20,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,21,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,22,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,23,transition,EC LV Deep Pyramidal,EC LIV VI Deep Multipolar Principal,326.6081416722669
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,24,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,25,transition,LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,101.04977810289805
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,26,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,27,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,28,transition,LEC LIII Complex Pyramidal,EC LIII Stellate,422.07977447495017
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,29,transition,EC LIII Stellate,EC LIII Pyramidal,65.42000887199006
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,30,transition,EC LIII Pyramidal,SUB CA1 Projecting Pyramidal,28.96152097793103
maximum_weight_asymmetric_hamiltonian_path,EC LIII Pyramidal Stellate,31,transition,SUB CA1 Projecting Pyramidal,CA1 Radiatum Giant,8.28772603741471
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,1,transition,EC LIII Stellate,EC LIII Pyramidal,65.42000887199006
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,2,transition,EC LIII Pyramidal,EC LII III Pyramidal Tripolar,18.60625677457176
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,3,transition,EC LII III Pyramidal Tripolar,MEC LII Stellate,3189.046054691212
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,4,transition,MEC LII Stellate,MEC LIII Complex Pyramidal,3196.6416341268605
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,5,transition,MEC LIII Complex Pyramidal,MEC LII Oblique Pyramidal,569.2148212010752
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,6,transition,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,73.63513359542591
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,7,transition,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3.037796001788656
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,8,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,9,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,10,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,156.10322882603091
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,11,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,12,transition,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,115.70855122819788
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,13,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,14,transition,DG Granule,DG Mossy,44908.709978571016
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,15,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,16,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,17,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,18,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,19,transition,CA2 Pyramidal,CA3 Granule,592.9863345985209
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,20,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,21,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,22,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,23,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,24,transition,EC LV Deep Pyramidal,EC LIV VI Deep Multipolar Principal,326.6081416722669
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,25,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,26,transition,LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,101.04977810289805
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,27,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,28,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,29,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,30,transition,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,389.79456390732304
maximum_weight_asymmetric_hamiltonian_path,EC LIII Stellate,31,transition,SUB CA1 Projecting Pyramidal,CA1 Radiatum Giant,8.28772603741471
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,1,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,2,transition,LEC LIII Multipolar Principal,EC LIII Stellate,407.20715251546153
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,3,transition,EC LIII Stellate,EC LIII Pyramidal,65.42000887199006
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,4,transition,EC LIII Pyramidal,EC LII III Pyramidal Tripolar,18.60625677457176
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,5,transition,EC LII III Pyramidal Tripolar,MEC LII Stellate,3189.046054691212
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,6,transition,MEC LII Stellate,MEC LIII Complex Pyramidal,3196.6416341268605
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,7,transition,MEC LIII Complex Pyramidal,MEC LII Oblique Pyramidal,569.2148212010752
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,8,transition,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,73.63513359542591
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,9,transition,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3.037796001788656
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,10,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,11,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,12,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,156.10322882603091
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,13,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,14,transition,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,115.70855122819788
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,15,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,16,transition,DG Granule,DG Mossy,44908.709978571016
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,17,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,18,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,19,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,20,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,21,transition,CA2 Pyramidal,CA3 Granule,592.9863345985209
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,22,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,23,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,24,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,25,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,26,transition,EC LV Deep Pyramidal,EC LIV VI Deep Multipolar Principal,326.6081416722669
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,27,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,28,transition,LEC LVI Multipolar Pyramidal,LEC LIII Complex Pyramidal,175.93242994355498
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,29,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,30,transition,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,389.79456390732304
maximum_weight_asymmetric_hamiltonian_path,EC LIII V Bipolar Pyramidal,31,transition,SUB CA1 Projecting Pyramidal,CA1 Radiatum Giant,8.28772603741471
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,1,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,2,transition,LEC LVI Multipolar Pyramidal,EC LIII Pyramidal,46.10204179653461
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,3,transition,EC LIII Pyramidal,EC LIII Stellate,16.121135143574193
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,4,transition,EC LIII Stellate,EC LII III Pyramidal Tripolar,69.81600034271409
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,5,transition,EC LII III Pyramidal Tripolar,MEC LII Stellate,3189.046054691212
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,6,transition,MEC LII Stellate,MEC LIII Complex Pyramidal,3196.6416341268605
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,7,transition,MEC LIII Complex Pyramidal,MEC LII Oblique Pyramidal,569.2148212010752
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,8,transition,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,73.63513359542591
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,9,transition,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3.037796001788656
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,10,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,11,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,12,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,156.10322882603091
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,13,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,14,transition,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,115.70855122819788
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,15,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,16,transition,DG Granule,DG Mossy,44908.709978571016
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,17,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,18,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,19,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,20,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,21,transition,CA2 Pyramidal,CA3 Granule,592.9863345985209
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,22,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,23,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,24,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,25,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,26,transition,EC LV Deep Pyramidal,EC LIII V Bipolar Pyramidal,180.4005489546849
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,27,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,28,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,29,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,30,transition,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,389.79456390732304
maximum_weight_asymmetric_hamiltonian_path,EC LIV VI Deep Multipolar Principal,31,transition,SUB CA1 Projecting Pyramidal,CA1 Radiatum Giant,8.28772603741471
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,1,transition,EC LV Deep Pyramidal,EC LIII V Bipolar Pyramidal,180.4005489546849
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,2,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,3,transition,LEC LIII Multipolar Principal,EC LIII Stellate,407.20715251546153
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,4,transition,EC LIII Stellate,EC LIII Pyramidal,65.42000887199006
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,5,transition,EC LIII Pyramidal,EC LII III Pyramidal Tripolar,18.60625677457176
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,6,transition,EC LII III Pyramidal Tripolar,MEC LII Stellate,3189.046054691212
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,7,transition,MEC LII Stellate,MEC LIII Complex Pyramidal,3196.6416341268605
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,8,transition,MEC LIII Complex Pyramidal,MEC LII Oblique Pyramidal,569.2148212010752
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,9,transition,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,73.63513359542591
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,10,transition,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3.037796001788656
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,11,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,12,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,13,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,156.10322882603091
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,14,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,15,transition,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,115.70855122819788
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,16,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,17,transition,DG Granule,DG Mossy,44908.709978571016
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,18,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,19,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,20,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,21,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,22,transition,CA2 Pyramidal,CA3 Granule,592.9863345985209
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,23,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,24,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,25,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,26,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,27,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,28,transition,LEC LVI Multipolar Pyramidal,LEC LIII Complex Pyramidal,175.93242994355498
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,29,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,30,transition,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,389.79456390732304
maximum_weight_asymmetric_hamiltonian_path,EC LV Deep Pyramidal,31,transition,SUB CA1 Projecting Pyramidal,CA1 Radiatum Giant,8.28772603741471
maximum_weight_asymmetric_hamiltonian_path,LEC LIII Complex Pyramidal,1,transition,LEC LIII Complex Pyramidal,EC LIII Stellate,422.07977447495017
maximum_weight_asymmetric_hamiltonian_path,LEC LIII Complex Pyramidal,2,transition,EC LIII Stellate,EC LIII Pyramidal,65.42000887199006
maximum_weight_asymmetric_hamiltonian_path,LEC LIII Complex Pyramidal,3,transition,EC LIII Pyramidal,EC LII III Pyramidal Tripolar,18.60625677457176
maximum_weight_asymmetric_hamiltonian_path,LEC LIII Complex Pyramidal,4,transition,EC LII III Pyramidal Tripolar,MEC LII Stellate,3189.046054691212
maximum_weight_asymmetric_hamiltonian_path,LEC LIII Complex Pyramidal,5,transition,MEC LII Stellate,MEC LIII Complex Pyramidal,3196.6416341268605
maximum_weight_asymmetric_hamiltonian_path,LEC LIII Complex Pyramidal,6,transition,MEC LIII Complex Pyramidal,MEC LII Oblique Pyramidal,569.2148212010752
maximum_weight_asymmetric_hamiltonian_path,LEC LIII Complex Pyramidal,7,transition,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,73.63513359542591
maximum_weight_asymmetric_hamiltonian_path,LEC LIII Complex Pyramidal,8,transition,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3.037796001788656
maximum_weight_asymmetric_hamiltonian_path,LEC LIII Complex Pyramidal,9,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
maximum_weight_asymmetric_hamiltonian_path,LEC LIII Complex Pyramidal,10,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
