sender,receiver,inhibitory_weight,is_self_connection,baseline_terminal_peak,ablated_terminal_peak,delta_terminal_peak
MEC LIII Superficial Multipolar Interneuron,EC LI II Multipolar Pyramidal,0.0019674450728055194,False,0.0008288548062565291,0.0011571338597015522,0.00032827905344502315
MEC LIII Superficial Multipolar Interneuron,MEC LII Stellate,0.0050101914223954986,False,0.0008288548062565291,0.0009020285239587824,7.317371770225337e-05
MEC LIII Superficial Multipolar Interneuron,EC LII III Pyramidal Tripolar,0.0026076603236308707,False,0.0008288548062565291,0.0009003467243236083,7.14919180670792e-05
MEC LIII Superficial Multipolar Interneuron,MEC LIII Complex Pyramidal,0.018034598310566526,False,0.0008288548062565291,0.0008996601264089197,7.080532015239067e-05
CA3 Basket,CA3c Pyramidal,0.009871410632068561,False,0.0008288548062565291,0.0008929628364104487,6.410803015391962e-05
MEC LIII Superficial Trilayered Interneuron,EC LI II Multipolar Pyramidal,0.00604770638884734,False,0.0008288548062565291,0.0008926766762956344,6.382187003910536e-05
CA1 Back Projection,CA3c Pyramidal,0.004209546144361099,False,0.0008288548062565291,0.0008685503848037268,3.9695578547197744e-05
CA3 Basket CCK+,CA3c Pyramidal,0.02027635232836,False,0.0008288548062565291,0.00085619112692826,2.7336320671730906e-05
CA2 Wide Arbor Basket,CA3c Pyramidal,0.006741860438767415,False,0.0008288548062565291,0.0008533030204321649,2.4448214175635825e-05
CA1 Back Projection,CA3 Pyramidal,0.005492918255855084,False,0.0008288548062565291,0.000849194361884393,2.033955562786389e-05
CA3 Basket,CA3 Pyramidal,0.00787542388748671,False,0.0008288548062565291,0.0008482065918111346,1.9351785554605548e-05
DG AIPRIM,DG Granule,0.010848036468823086,False,0.0008288548062565291,0.0008460872106178156,1.7232404361286588e-05
MEC LIII Superficial Multipolar Interneuron,MEC LIII Bipolar Complex Pyramidal,0.018795397275719303,False,0.0008288548062565291,0.0008454337433568158,1.657893710028675e-05
MEC LIII Superficial Multipolar Interneuron,EC LIII Pyramidal Stellate,0.0031658077948732866,False,0.0008288548062565291,0.0008453652107739821,1.6510404517453025e-05
MEC LIII Superficial Multipolar Interneuron,EC LI II Pyramidal Fan,0.0003142515395434239,False,0.0008288548062565291,0.0008429252366140223,1.4070430357493273e-05
CA1 Perforant Path Associated,CA1 Perforant Path Associated,0.0127213185514308,True,0.0008288548062565291,0.0008422715952586729,1.341678900214382e-05
CA1 Trilaminar,CA1 Perforant Path Associated,0.005644135877815998,False,0.0008288548062565291,0.0008416082324253853,1.2753426168856286e-05
MEC LIII Superficial Trilayered Interneuron,MEC LII Stellate,0.01085824267477556,False,0.0008288548062565291,0.0008400365085701079,1.1181702313578794e-05
MEC LIII Superficial Multipolar Interneuron,MEC LII III Pyramidal Multiform,0.009762320730363852,False,0.0008288548062565291,0.0008392168025654075,1.0361996308878461e-05
CA3 Basket CCK+,CA3 Pyramidal,0.0201089759990268,False,0.0008288548062565291,0.0008391393759340901,1.0284569677561036e-05
CA2 Wide Arbor Basket,CA3 Pyramidal,0.006129100214655762,False,0.0008288548062565291,0.0008372339630414962,8.379156784967152e-06
CA1 Back Projection,CA1 Perforant Path Associated,0.021878260725221282,False,0.0008288548062565291,0.0008352942628981246,6.4394566415955324e-06
CA2 Basket,CA2 Pyramidal,0.00317375436356765,False,0.0008288548062565291,0.0008341194347703278,5.264628513798782e-06
CA1 R Receiving Apical Targeting,CA1 Perforant Path Associated,0.007017656171028389,False,0.0008288548062565291,0.0008330377966361436,4.182990379614508e-06
DG Basket,DG Granule,0.011095925512219832,False,0.0008288548062565291,0.0008325280868626571,3.6732806061280047e-06
CA3 LMR Targeting,CA3 Pyramidal,0.00364244869612817,False,0.0008288548062565291,0.0008317896687554011,2.9348624988720286e-06
MEC LIII Superficial Multipolar Interneuron,MEC LV Pyramidal,0.0005249691374278397,False,0.0008288548062565291,0.0008315637850899635,2.708978833434474e-06
MEC LIII Superficial Trilayered Interneuron,MEC LIII Complex Pyramidal,0.008731529132587906,False,0.0008288548062565291,0.0008312264655738125,2.3716593172834217e-06
MEC LIII Superficial Trilayered Interneuron,EC LII III Pyramidal Tripolar,0.0012350413297012382,False,0.0008288548062565291,0.0008312005543600266,2.345748103497504e-06
DG Total Molecular Layer,DG Granule,0.008531327915775119,False,0.0008288548062565291,0.0008311527892629271,2.2979830063980236e-06
CA1 Bistratified,CA1 Perforant Path Associated,0.014415290235878472,False,0.0008288548062565291,0.000830996260467956,2.1414542114269255e-06
CA1 OR LM,CA1 Perforant Path Associated,0.005120118161417391,False,0.0008288548062565291,0.0008309658251009735,2.1110188444444043e-06
CA2 Wide Arbor Basket,CA2 Pyramidal,0.003427660109032851,False,0.0008288548062565291,0.0008309443309695908,2.0895247130617777e-06
DG MOLAX,DG Granule,0.007198610740367717,False,0.0008288548062565291,0.0008309387741622374,2.0839679057083277e-06
CA1 Perforant Path Associated,DG Granule,0.0008558774586164366,False,0.0008288548062565291,0.0008307856265230133,1.9308202664842155e-06
MEC LIII Superficial Trilayered Interneuron,EC LI II Pyramidal Fan,0.0005949224933411548,False,0.0008288548062565291,0.0008307546516571206,1.8998454005915216e-06
CA1 Neurogliaform,CA1 Perforant Path Associated,0.010098069901241067,False,0.0008288548062565291,0.0008307441747430397,1.8893684865106545e-06
MEC LIII Superficial Multipolar Interneuron,EC LIII Pyramidal,0.0035929134592762218,False,0.0008288548062565291,0.0008303282280739578,1.4734218174287418e-06
CA3 O LM,CA3 Pyramidal,0.004575764948478631,False,0.0008288548062565291,0.000830120118901529,1.2653126449999183e-06
DG Axo Axonic,DG Granule,0.0006058731612183793,False,0.0008288548062565291,0.0008300904032058004,1.2355969492713025e-06
CA1 LMR,CA1 Perforant Path Associated,0.0030761541635443757,False,0.0008288548062565291,0.0008300893875629756,1.2345813064465775e-06
MEC LIII Superficial Multipolar Interneuron,MEC LV Superficial Pyramidal,0.002997940831206642,False,0.0008288548062565291,0.0008300636478208138,1.2088415642847773e-06
CA1 Schaffer Collateral Associated,CA1 Perforant Path Associated,0.010694724264040837,False,0.0008288548062565291,0.0008299074094602737,1.0526032037446332e-06
CA1 Perforant Path Associated QuadD,CA1 Perforant Path Associated,0.0007722492415948678,False,0.0008288548062565291,0.0008298733588393085,1.0185525827794296e-06
DG HIPP,DG Granule,0.009431719687748648,False,0.0008288548062565291,0.0008296235281278769,7.687218713478029e-07
MEC LIII Superficial Trilayered Interneuron,MEC LV Pyramidal,0.0020444958162273382,False,0.0008288548062565291,0.0008296200361405728,7.652298840437775e-07
CA3 LMR Targeting,CA3c Pyramidal,0.00035274771599793937,False,0.0008288548062565291,0.0008296059822625422,7.511760060131562e-07
CA3 O LM,CA3c Pyramidal,0.000968475633342776,False,0.0008288548062565291,0.0008295638739354904,7.090676789613896e-07
MEC LIII Superficial Multipolar Interneuron,EC LIII V Bipolar Pyramidal,0.0009457458021781198,False,0.0008288548062565291,0.0008295535617166043,6.987554600752875e-07
MEC LIII Superficial Multipolar Interneuron,EC LIII Stellate,0.005918842642788016,False,0.0008288548062565291,0.000829481503248259,6.266969917299468e-07
CA1 O LMR,CA1 Perforant Path Associated,0.007315184358873149,False,0.0008288548062565291,0.0008294585410939838,6.037348374547278e-07
MEC LIII Superficial Trilayered Interneuron,EC LIII Pyramidal Stellate,0.0015407614141077224,False,0.0008288548062565291,0.00082944319330159,5.883870450609742e-07
CA3 Mossy Fiber Associated,CA3c Pyramidal,0.00034157262571335407,False,0.0008288548062565291,0.0008294332420085123,5.784357519832096e-07
DG AIPRIM,DG Mossy,0.011253362479991579,False,0.0008288548062565291,0.000829366428545432,5.116222889029387e-07
CA1 O LM,CA1 Perforant Path Associated,0.00557021672747634,False,0.0008288548062565291,0.0008293351594356811,4.803531791520163e-07
CA1 Basket CCK+,CA1 Basket CCK+,0.05199572084608266,True,0.0008288548062565291,0.0008292833579127464,4.2855165621736007e-07
MEC LIII Superficial Trilayered Interneuron,MEC LII III Pyramidal Multiform,0.004993634822011824,False,0.0008288548062565291,0.0008292336692887706,3.788630322415802e-07
CA2 Bistratified,CA2 Pyramidal,0.0004166840577298533,False,0.0008288548062565291,0.0008292195122041389,3.6470594760981603e-07
CA1 Basket CCK+,CA1 Basket,0.06238362379261905,False,0.0008288548062565291,0.0008291559151771214,3.0110892059234933e-07
CA1 Trilaminar,CA1 Basket CCK+,0.008161577836540089,False,0.0008288548062565291,0.0008291329377982396,2.781315417105072e-07
CA1 Recurrent O LM,CA1 Perforant Path Associated,0.002039925112941634,False,0.0008288548062565291,0.0008291228806366924,2.680743801633696e-07
MEC LIII Superficial Multipolar Interneuron,MEC LII Oblique Pyramidal,0.0034318106070047325,False,0.0008288548062565291,0.0008291106380384875,2.558317819584179e-07
CA1 Ivy,CA1 Perforant Path Associated,0.004479280627947866,False,0.0008288548062565291,0.0008291008813089799,2.4607505245087796e-07
MEC LIII Superficial Trilayered Interneuron,MEC LIII Bipolar Complex Pyramidal,0.0038275027840360336,False,0.0008288548062565291,0.0008290951296697751,2.4032341324603784e-07
CA1 Trilaminar,CA1 Trilaminar,0.01284199682633249,True,0.0008288548062565291,0.0008290836991153425,2.2889285881348004e-07
CA1 Trilaminar,CA1 Basket,0.008990762436427765,False,0.0008288548062565291,0.0008290416897622178,1.8688350568874922e-07
CA3 Mossy Fiber Associated,CA3 Pyramidal,0.00028857973614985143,False,0.0008288548062565291,0.0008290406808142101,1.858745576810341e-07
CA1 Basket,CA1 Basket CCK+,0.023959911284174292,False,0.0008288548062565291,0.000829021951334934,1.6714507840493754e-07
CA3 Mossy Fiber Associated ORDEN,CA3c Pyramidal,0.00011945374527867918,False,0.0008288548062565291,0.0008290123523856557,1.5754612912660063e-07
DG HICAP,DG Granule,0.00026283845010767264,False,0.0008288548062565291,0.0008290079948823217,1.53188625792635e-07
CA1 Radiatum,CA1 Perforant Path Associated,0.0011946231097844872,False,0.0008288548062565291,0.0008290066270389741,1.518207824450406e-07
CA1 Basket CCK+,CA1 Horizontal Basket,0.07123726044731703,False,0.0008288548062565291,0.0008290049909587624,1.5018470223330214e-07
CA3 Trilaminar,CA3c Pyramidal,0.0014229511425345905,False,0.0008288548062565291,0.0008289904078402328,1.3560158370370771e-07
CA1 Basket,CA1 Basket,0.03067010485863978,True,0.0008288548062565291,0.0008289890400633575,1.342338068284401e-07
CA3 Axo Axonic,CA3c Pyramidal,2.9472191295941254e-05,False,0.0008288548062565291,0.0008289879523157995,1.3314605927039827e-07
CA2 Wide Arbor Basket,CA1 Basket CCK+,0.039286632899967325,False,0.0008288548062565291,0.0008289777266019696,1.2292034544056103e-07
DG AIPRIM,DG Semilunar Granule,0.0007915158236673399,False,0.0008288548062565291,0.0008289756496249592,1.2084336843015166e-07
CA1 Perforant Path Associated,CA1 Basket CCK+,0.003997968536254586,False,0.0008288548062565291,0.0008289600626859805,1.0525642945148454e-07
CA2 Wide Arbor Basket,CA1 Basket,0.04543195417256802,False,0.0008288548062565291,0.0008289417883247591,8.698206823006763e-08
CA3 Horizontal Axo Axonic,CA3c Pyramidal,0.00024110855766867008,False,0.0008288548062565291,0.0008289373035291007,8.249727257163449e-08
CA1 Back Projection,DG Mossy,0.003241494251431632,False,0.0008288548062565291,0.0008289282246375526,7.341838102357598e-08
CA1 Radial Trilaminar,CA1 Perforant Path Associated,0.0007933113598599086,False,0.0008288548062565291,0.0008289187238050147,6.391754848566588e-08
CA1 Basket,CA1 Horizontal Basket,0.03416896222100709,False,0.0008288548062565291,0.0008289185012649911,6.369500846203913e-08
CA1 Trilaminar,CA1 Horizontal Basket,0.006925010265301478,False,0.0008288548062565291,0.000828918167454499,6.336119796998725e-08
CA1 Perforant Path Associated,CA1 Basket,0.003877395134199213,False,0.0008288548062565291,0.0008289172889936106,6.248273708153729e-08
CA1 Back Projection,CA1 Trilaminar,0.026083864551335125,False,0.0008288548062565291,0.0008289120739243403,5.7267667811231396e-08
CA1 Back Projection,CA1 Basket CCK+,0.01612934477492166,False,0.0008288548062565291,0.0008289119523829522,5.714612642316631e-08
DG Total Molecular Layer,DG Mossy,0.006817237202097307,False,0.0008288548062565291,0.0008289108358847638,5.602962823477581e-08
CA3 Axo Axonic,CA3 Pyramidal,2.885308271776019e-05,False,0.0008288548062565291,0.0008289041472567628,4.934100023370504e-08
MEC LIII Superficial Trilayered Interneuron,EC LIII Pyramidal,0.0015621501637753021,False,0.0008288548062565291,0.0008289017673368227,4.696108029365615e-08
CA3 Trilaminar,CA3 Pyramidal,0.0012286590782061907,False,0.0008288548062565291,0.0008288990199588102,4.421370228117373e-08
CA2 Wide Arbor Basket,CA1 Horizontal Basket,0.05274635585596915,False,0.0008288548062565291,0.0008288987896084545,4.398335192541333e-08
CA3 Mossy Fiber Associated ORDEN,CA3 Pyramidal,8.33673162564119e-05,False,0.0008288548062565291,0.0008288964308051307,4.1624548601632526e-08
MEC LIII Superficial Trilayered Interneuron,MEC LV Superficial Pyramidal,0.001423011425154379,False,0.0008288548062565291,0.0008288960569161829,4.1250659653835516e-08
CA1 Oriens Bistratified,CA1 Perforant Path Associated,0.0022300947801501122,False,0.0008288548062565291,0.0008288927243015284,3.791804499932768e-08
CA1 Back Projection,CA1 Basket,0.017316112646990366,False,0.0008288548062565291,0.0008288921338372885,3.732758075943379e-08
CA1 SO SO,CA1 Trilaminar,0.01352125400523266,False,0.0008288548062565291,0.0008288897573495473,3.495109301824596e-08
MEC LIII Superficial Trilayered Interneuron,MEC LII Oblique Pyramidal,0.006456818053671457,False,0.0008288548062565291,0.0008288894133563447,3.4607099815616577e-08
CA1 Oriens Alveus,CA1 Trilaminar,0.011953236418278518,False,0.0008288548062565291,0.000828886125818587,3.1319562057968015e-08
CA1 R Receiving Apical Targeting,CA1 Basket CCK+,0.00202309986406424,False,0.0008288548062565291,0.0008288856482303112,3.084197378218356e-08
CA1 Bistratified,CA1 Trilaminar,0.026083991719206022,False,0.0008288548062565291,0.0008288841524911126,2.9346234583561316e-08
CA3 Horizontal Axo Axonic,CA3 Pyramidal,0.0002090700369924296,False,0.0008288548062565291,0.0008288817712337106,2.696497718157869e-08
CA1 Quadrilaminar,CA1 Perforant Path Associated,0.00016941309579535154,False,0.0008288548062565291,0.000828881761987704,2.6955731174949094e-08
DG Axo Axonic,DG Mossy,0.00041712342491728336,False,0.0008288548062565291,0.0008288809362855165,2.6130028987444466e-08
MEC LIII Superficial Trilayered Interneuron,EC LIII V Bipolar Pyramidal,0.0004789658434746467,False,0.0008288548062565291,0.0008288802394836382,2.5433227109094604e-08
MEC LIII Superficial Trilayered Interneuron,EC LIII Stellate,0.0029710090027533415,False,0.0008288548062565291,0.0008288774286413954,2.262238486632189e-08
CA1 Schaffer Collateral Associated,CA1 Basket CCK+,0.008844810112651588,False,0.0008288548062565291,0.000828876841945642,2.203568911292742e-08
CA1 Bistratified,CA1 Basket CCK+,0.0112785810735678,False,0.0008288548062565291,0.0008288766412078984,2.1834951369334096e-08
CA1 R Receiving Apical Targeting,CA1 Basket,0.002287914336534524,False,0.0008288548062565291,0.000828876156633911,2.1350377381952786e-08
DG Total Molecular Layer,DG Semilunar Granule,0.0007330533797370763,False,0.0008288548062565291,0.0008288751606237094,2.0354367180337556e-08
CA3 Spiny Lucidum,CA3c Pyramidal,0.00016627191573028067,False,0.0008288548062565291,0.0008288745891522521,1.9782895723050725e-08
CA1 Perforant Path Associated,DG Semilunar Granule,7.979774059556072e-05,False,0.0008288548062565291,0.0008288734991602488,1.8692903719710885e-08
MEC LIII Superficial Multipolar Interneuron,EC LV Deep Pyramidal,0.00034366083582603466,False,0.0008288548062565291,0.0008288727345259455,1.7928269416462618e-08
DG MOLAX,DG Semilunar Granule,0.0005934695903852071,False,0.0008288548062565291,0.0008288725541958736,1.7747939344515615e-08
CA1 Trilaminar,CA1 Oriens Alveus,0.008956109807375984,False,0.0008288548062565291,0.0008288715297793644,1.6723522835320782e-08
CA1 Schaffer Collateral Associated,CA1 Basket,0.010485496081221126,False,0.0008288548062565291,0.0008288707960098247,1.5989753295616964e-08
DG HIPROM,CA3c Pyramidal,6.2593715501249595e-06,False,0.0008288548062565291,0.0008288702201695525,1.541391302344996e-08
CA1 Neurogliaform Projecting,CA1 Perforant Path Associated,0.0007296713521278786,False,0.0008288548062565291,0.0008288698233184992,1.5017061970128663e-08
CA3 Lucidum ORAX,CA3c Pyramidal,6.997430548665662e-06,False,0.0008288548062565291,0.0008288693289859267,1.4522729397639829e-08
CA1 Bistratified,CA1 Basket,0.012245038506410873,False,0.0008288548062565291,0.0008288692436383121,1.4437381783030494e-08
CA1 Oriens Alveus,CA1 Basket CCK+,0.00239468377579181,False,0.0008288548062565291,0.000828869016459911,1.4210203381939505e-08
CA2 Bistratified,CA1 Perforant Path Associated,7.32202012566677e-05,False,0.0008288548062565291,0.0008288685376275387,1.3731371009640878e-08
CA1 Neurogliaform,CA1 Basket CCK+,0.0028377446085571852,False,0.0008288548062565291,0.0008288679190464148,1.3112789885708943e-08
CA1 Schaffer Collateral Associated,CA1 Trilaminar,0.014238011312961235,False,0.0008288548062565291,0.0008288673717980814,1.2565541552362822e-08
CA3 Trilaminar,CA1 Perforant Path Associated,0.0033272050496922206,False,0.0008288548062565291,0.0008288667477315445,1.1941475015417313e-08
CA1 OR LM,CA1 Basket CCK+,0.0013199324763717,False,0.0008288548062565291,0.0008288651401158173,1.0333859288245983e-08
CA1 Back Projection,CA1 Horizontal Basket,0.010686125963834215,False,0.0008288548062565291,0.0008288650148720777,1.0208615548604541e-08
CA2 SP SR,CA2 Pyramidal,8.934143382789639e-05,False,0.0008288548062565291,0.0008288647326835821,9.926427053052155e-09
CA1 Oriens Alveus,CA1 Basket,0.0026968430029972405,False,0.0008288548062565291,0.0008288645820986414,9.77584211237642e-09
CA1 Oriens Alveus,CA1 Horizontal Basket,0.006110031044985294,False,0.0008288548062565291,0.000828864501505619,9.695249089994827e-09
CA1 Ivy,CA1 Trilaminar,0.02387251099029512,False,0.0008288548062565291,0.0008288641373230182,9.331066489143627e-09
CA1 LMR,CA1 Basket CCK+,0.000861652728535571,False,0.0008288548062565291,0.000828863673681189,8.867424659895866e-09
CA1 Neurogliaform,CA1 Basket,0.002640414558528702,False,0.0008288548062565291,0.0008288622732964816,7.467039952503696e-09
CA3 Spiny Lucidum,DG Granule,0.0007841667798839019,False,0.0008288548062565291,0.000828862247366743,7.441110213895694e-09
DG HIPP,DG Semilunar Granule,0.000829026252383635,False,0.0008288548062565291,0.0008288618235083515,7.017251822476721e-09
CA1 SO SO,CA1 Basket CCK+,0.0016408514452290939,False,0.0008288548062565291,0.0008288618141887044,7.0079321753176854e-09
CA1 Perforant Path Associated QuadD,CA1 Basket CCK+,0.00023270144604811823,False,0.0008288548062565291,0.0008288614947060629,6.688449533803764e-09
CA3 Spiny Lucidum,CA3 Pyramidal,0.00014061867205306916,False,0.0008288548062565291,0.000828861193871215,6.3876146859940044e-09
CA1 LMR,CA1 Basket,0.0009403390804217235,False,0.0008288548062565291,0.0008288607299620916,5.923705562529968e-09
CA1 SO SO,CA1 Horizontal Basket,0.004965212520272741,False,0.0008288548062565291,0.0008288605190709035,5.7128143744452145e-09
CA1 Bistratified,CA1 Horizontal Basket,0.010719921086763215,False,0.0008288548062565291,0.0008288603919859213,5.585729392259056e-09
CA1 OR LM,CA1 Basket,0.0011405510736797544,False,0.0008288548062565291,0.0008288602622861598,5.4560296306946365e-09
CA1 SO SO,CA1 Basket,0.0020725891704799983,False,0.0008288548062565291,0.0008288601932822293,5.3870257001953706e-09
CA1 Horizontal Basket,CA1 Basket CCK+,0.019545841281239037,False,0.0008288548062565291,0.0008288599283599066,5.122103377509443e-09
CA1 Perforant Path Associated,CA1 Oriens Alveus,0.00441776627267994,False,0.0008288548062565291,0.0008288598948035733,5.088547044233144e-09
CA1 Basket CCK+,CA1 Axo Axonic,0.028115525482329363,False,0.0008288548062565291,0.0008288597759552956,4.969698766551199e-09
CA1 Trilaminar,CA1 SO SO,0.0032644084919285134,False,0.0008288548062565291,0.0008288597623700445,4.956113515463059e-09
DG MOPP,DG Granule,0.00029469193075140306,False,0.0008288548062565291,0.0008288595992038169,4.792947287863593e-09
CA3 Mossy Fiber Associated,DG Mossy,0.0011032593789565461,False,0.0008288548062565291,0.0008288593984655797,4.5922090506330185e-09
DG HIPROM,CA3 Pyramidal,4.859209123324027e-06,False,0.0008288548062565291,0.0008288593803618464,4.574105317385266e-09
CA3 Lucidum ORAX,CA3 Pyramidal,5.604719161307021e-06,False,0.0008288548062565291,0.0008288592106869317,4.404430402641865e-09
CA1 Perforant Path Associated QuadD,CA1 Basket,0.00023351727789362427,False,0.0008288548062565291,0.0008288589109457454,4.104689216343285e-09
CA1 Back Projection,CA3 Granule,0.004540802071875216,False,0.0008288548062565291,0.0008288588290907584,4.022834229362032e-09
CA1 Back Projection,CA1 Oriens Alveus,0.018124812875376314,False,0.0008288548062565291,0.000828858770498882,3.9642423528942275e-09
CA1 Ivy,CA1 Basket CCK+,0.007970015954764301,False,0.0008288548062565291,0.0008288587438633394,3.937606810381321e-09
CA1 Horizontal Basket,CA1 Basket,0.022607397873438007,False,0.0008288548062565291,0.0008288580697549619,3.2634984328643035e-09
CA1 Neurogliaform Projecting,DG Granule,7.25794667538281e-05,False,0.0008288548062565291,0.0008288580358643069,3.229607777825022e-09
DG HIPROM,DG Granule,1.501968939561927e-05,False,0.0008288548062565291,0.000828857754260297,2.948003767965987e-09
CA1 Trilaminar,CA1 Axo Axonic,0.0038770531384028505,False,0.0008288548062565291,0.0008288577396720617,2.9334155326153633e-09
CA1 Schaffer Collateral Associated,CA1 Horizontal Basket,0.004344853253766299,False,0.0008288548062565291,0.0008288576892977358,2.883041206702512e-09
CA1 Ivy,CA1 Basket,0.00902881412347018,False,0.0008288548062565291,0.0008288575095069586,2.7032504294928483e-09
CA1 O LMR,CA1 Basket CCK+,0.0019823793289141744,False,0.0008288548062565291,0.0008288572678954406,2.461638911590777e-09
MEC LIII Superficial Trilayered Interneuron,EC LV Deep Pyramidal,0.0006543307514174255,False,0.0008288548062565291,0.0008288572429566246,2.43670009549609e-09
CA1 Horizontal Basket,CA1 Horizontal Basket,0.025676050052579006,True,0.0008288548062565291,0.0008288570192455621,2.212989033017511e-09
CA1 O LM,CA1 Basket CCK+,0.001534015886310025,False,0.0008288548062565291,0.0008288569508204666,2.144563937566714e-09
CA1 Basket,CA1 Axo Axonic,0.013092774748870948,False,0.0008288548062565291,0.0008288568497569455,2.0435004164081477e-09
CA3 LMR Targeting,CA3 Granule,0.009857068116077622,False,0.0008288548062565291,0.0008288568095016079,2.003245078824843e-09
CA1 Recurrent O LM,CA1 Trilaminar,0.0018835359507123302,False,0.0008288548062565291,0.0008288566742221384,1.8679656093407646e-09
CA1 Trilaminar,CA1 Horizontal Axo Axonic,0.00454344857386572,False,0.0008288548062565291,0.0008288565344941467,1.7282376176853964e-09
CA1 Radial Trilaminar,CA1 Trilaminar,0.002669882257146524,False,0.0008288548062565291,0.0008288564763975564,1.6701410273213882e-09
CA1 Ivy,CA1 Horizontal Basket,0.012259047645944206,False,0.0008288548062565291,0.0008288564515658121,1.6453092830217078e-09
CA1 R Receiving Apical Targeting,CA1 Oriens Alveus,0.002436246330053774,False,0.0008288548062565291,0.0008288564225494188,1.6162928897838977e-09
CA1 Recurrent O LM,CA1 Basket CCK+,0.0009276218117738414,False,0.0008288548062565291,0.0008288563674848679,1.5612283388831416e-09
CA1 O LMR,CA1 Basket,0.0019820074892988424,False,0.0008288548062565291,0.0008288563069758556,1.5007193265859087e-09
CA2 Wide Arbor Basket,CA1 Axo Axonic,0.019760030384442913,False,0.0008288548062565291,0.0008288561926750248,1.3864184957414552e-09
CA1 Bistratified,CA1 Oriens Alveus,0.011545079312869386,False,0.0008288548062565291,0.000828856128728772,1.3224722429346428e-09
CA1 Perforant Path Associated,CA1 Axo Axonic,0.00214586547263657,False,0.0008288548062565291,0.0008288560742416457,1.2679851166437495e-09
CA1 O LM,CA1 Basket,0.0014507163084636913,False,0.0008288548062565291,0.0008288560438213559,1.2375648268756617e-09
DG HICAP,DG Semilunar Granule,1.9313139731683255e-05,False,0.0008288548062565291,0.0008288559798740267,1.1736174976729324e-09
CA1 Radiatum,CA1 Basket CCK+,0.00035147456662091393,False,0.0008288548062565291,0.0008288559507291687,1.144472639596529e-09
CA1 Back Projection,CA1 SO SO,0.0062232719779937535,False,0.0008288548062565291,0.0008288558869789224,1.0807223933036875e-09
CA1 Schaffer Collateral Associated,CA1 Oriens Alveus,0.009691234325888842,False,0.0008288548062565291,0.0008288558612194028,1.0549628737862443e-09
CA1 Radial Trilaminar,CA1 Basket CCK+,0.0008837006111212687,False,0.0008288548062565291,0.0008288558547585956,1.04850206652813e-09
CA1 Recurrent O LM,CA1 Basket,0.0010132198215163262,False,0.0008288548062565291,0.0008288558445709096,1.0383143805468495e-09
CA1 Radiatum,CA1 Basket,0.00043156891202131666,False,0.0008288548062565291,0.0008288556667133448,8.604568157164275e-10
CA2 Bistratified,CA1 Trilaminar,0.0004777839683786377,False,0.0008288548062565291,0.0008288555962338558,7.899773267179902e-10
CA1 Oriens Alveus,CA1 SO SO,0.003127505548337855,False,0.0008288548062565291,0.0008288555712829083,7.650263792683548e-10
CA1 Radial Trilaminar,CA1 Basket,0.0010113952286151635,False,0.0008288548062565291,0.0008288555377150443,7.314585152851105e-10
CA1 Oriens Alveus,CA1 Oriens Alveus,0.002457250132612332,True,0.0008288548062565291,0.0008288555315954183,7.253388892118628e-10
CA3 O LM,CA3 Granule,0.009653123823217731,False,0.0008288548062565291,0.0008288554798700762,6.736135471033938e-10
CA3 Trilaminar,CA1 Trilaminar,0.02005847553162742,False,0.0008288548062565291,0.0008288554624489066,6.561923775617179e-10
CA1 SO SO,CA1 SO SO,0.003077262464203737,True,0.0008288548062565291,0.0008288554437284181,6.374718890776732e-10
CA1 Neurogliaform,CA1 Oriens Alveus,0.003123071711117914,False,0.0008288548062565291,0.0008288554423636715,6.361071424373227e-10
CA1 Back Projection,CA1 Axo Axonic,0.0077590467978769185,False,0.0008288548062565291,0.0008288554117891294,6.055326002988096e-10
CA1 Bistratified,CA1 SO SO,0.006232453032699266,False,0.0008288548062565291,0.0008288553778044339,5.715479048156932e-10
CA3 Trilaminar,CA1 Basket CCK+,0.005832781048154527,False,0.0008288548062565291,0.0008288553634880182,5.57231489141212e-10
CA1 OR LM,CA1 Oriens Alveus,0.0014336168070308128,False,0.0008288548062565291,0.0008288553579773136,5.517207845098793e-10
CA1 Perforant Path Associated,DG Neurogliaform,0.0001667227023717027,False,0.0008288548062565291,0.0008288553449667099,5.387101808477374e-10
DG Neurogliaform,DG Granule,0.00010163541389034496,False,0.0008288548062565291,0.0008288553308307865,5.2457425740466e-10
CA1 SO SO,CA1 Oriens Alveus,0.001879427209767184,False,0.0008288548062565291,0.0008288552939484009,4.876918718041759e-10
CA1 Oriens Bistratified,CA1 Trilaminar,0.004044550874149164,False,0.0008288548062565291,0.0008288552914091883,4.851526592573527e-10
DG AIPRIM,DG Hilar Ectopic Granule,0.014785509938193,False,0.0008288548062565291,0.0008288552812496176,4.749930885899686e-10
CA1 LMR,CA1 Oriens Alveus,0.0009755024995666513,False,0.0008288548062565291,0.0008288552426412635,4.363847344460506e-10
CA2 Bistratified,CA1 Basket CCK+,8.436298865817116e-05,False,0.0008288548062565291,0.0008288551857205231,3.794639940810085e-10
CA1 Recurrent O LM,CA1 Horizontal Basket,0.000829034247863581,False,0.0008288548062565291,0.0008288551818640813,3.7560755222244835e-10
CA3 Trilaminar,CA1 Basket,0.006241004661211021,False,0.0008288548062565291,0.0008288551715088162,3.6525228718289893e-10
CA1 Perforant Path Associated QuadD,CA1 Oriens Alveus,0.00026705955323019575,False,0.0008288548062565291,0.0008288551618977108,3.556411817600899e-10
