seed_mode,eigenvalue,timestep,loading_rank,cell_type,initial_mode_loading,signal_real,signal_imag,signal_magnitude
35,(-0.003351100043401927+0.0020953731155547895j),0,1,DG MOLAX (I),(-0.4719111771155923+0.11030213055089166j),-0.4719111771155923,0.11030213055089166,0.4846304974830721
35,(-0.003351100043401927+0.0020953731155547895j),0,2,DG Total Molecular Layer (E),(0.24211247100054667+0.0022929385273936197j),0.24211247100054667,0.0022929385273936197,0.24212332845283815
35,(-0.003351100043401927+0.0020953731155547895j),0,3,CA1 Radiatum (I),(-0.21773540601134772+0.10300854931308402j),-0.21773540601134772,0.10300854931308402,0.24087230696473286
35,(-0.003351100043401927+0.0020953731155547895j),0,4,DG Mossy (E),(0.21909411091164266-0.07964820336202767j),0.21909411091164266,-0.07964820336202767,0.2331224264950974
35,(-0.003351100043401927+0.0020953731155547895j),0,5,CA3 O LM (I),(-0.22754927473178993-0.03532019174714518j),-0.22754927473178993,-0.03532019174714518,0.23027415915820584
35,(-0.003351100043401927+0.0020953731155547895j),1,1,DG MOLAX (I),(-0.4719111771155923+0.11030213055089166j),0.2537484802746151,-0.03317724441538871,0.2559082272782084
35,(-0.003351100043401927+0.0020953731155547895j),1,2,DG Total Molecular Layer (E),(0.24211247100054667+0.0022929385273936197j),0.2529456721891027,-0.029409427976676214,0.25464961718626694
35,(-0.003351100043401927+0.0020953731155547895j),1,3,CA1 Radiatum (I),(-0.21773540601134772+0.10300854931308402j),0.09630592991009296,-0.07901823345412345,0.1245741279482144
35,(-0.003351100043401927+0.0020953731155547895j),1,4,DG Mossy (E),(0.21909411091164266-0.07964820336202767j),0.24292718348458506,-0.019455239844636853,0.24370499139977747
35,(-0.003351100043401927+0.0020953731155547895j),1,5,CA3 O LM (I),(-0.22754927473178993-0.03532019174714518j),-0.011025704511695246,0.001654165449626284,0.01114909966382731
35,(-0.003351100043401927+0.0020953731155547895j),2,1,DG MOLAX (I),(-0.4719111771155923+0.11030213055089166j),-0.011447521755202748,-0.0166722907117569,0.020224021160817045
35,(-0.003351100043401927+0.0020953731155547895j),2,2,DG Total Molecular Layer (E),(0.24211247100054667+0.0022929385273936197j),0.0011224002801612557,-0.019751124034781076,0.019782989739324353
35,(-0.003351100043401927+0.0020953731155547895j),2,3,CA1 Radiatum (I),(-0.21773540601134772+0.10300854931308402j),0.04790030477037233,-0.01275039407424667,0.04956825341025382
35,(-0.003351100043401927+0.0020953731155547895j),2,4,DG Mossy (E),(0.21909411091164266-0.07964820336202767j),0.01422789959653865,-0.025216065800182826,0.028953119026597716
35,(-0.003351100043401927+0.0020953731155547895j),2,5,CA3 O LM (I),(-0.22754927473178993-0.03532019174714518j),0.020776396294327513,-0.011591296945079722,0.023791107747390842
35,(-0.003351100043401927+0.0020953731155547895j),3,1,DG MOLAX (I),(-0.4719111771155923+0.11030213055089166j),-0.04676758517872905,0.03596864047498315,0.05899957729567453
35,(-0.003351100043401927+0.0020953731155547895j),3,2,DG Total Molecular Layer (E),(0.24211247100054667+0.0022929385273936197j),-0.04306821012547757,0.03246871354643103,0.05393596279637995
35,(-0.003351100043401927+0.0020953731155547895j),3,3,CA1 Radiatum (I),(-0.21773540601134772+0.10300854931308402j),0.031524491091647795,-0.020188493288731853,0.0374348607564734
35,(-0.003351100043401927+0.0020953731155547895j),3,4,DG Mossy (E),(0.21909411091164266-0.07964820336202767j),-0.04143844222320176,0.03000620822257694,0.05116167536137059
35,(-0.003351100043401927+0.0020953731155547895j),3,5,CA3 O LM (I),(-0.22754927473178993-0.03532019174714518j),-0.008021380490905726,0.008835958301853882,0.011933846994661173
35,(-0.003351100043401927+0.0020953731155547895j),4,1,DG MOLAX (I),(-0.4719111771155923+0.11030213055089166j),-0.02895057941078687,0.031087359733494503,0.042480112799049535
35,(-0.003351100043401927+0.0020953731155547895j),4,2,DG Total Molecular Layer (E),(0.24211247100054667+0.0022929385273936197j),-0.027144649967025838,0.02864930007015162,0.03946662408088568
35,(-0.003351100043401927+0.0020953731155547895j),4,3,CA1 Radiatum (I),(-0.21773540601134772+0.10300854931308402j),-0.03257451036713597,0.033174544642113196,0.046493538667972026
35,(-0.003351100043401927+0.0020953731155547895j),4,4,DG Mossy (E),(0.21909411091164266-0.07964820336202767j),-0.0253728194370312,0.02631203029077798,0.0365527414048113
35,(-0.003351100043401927+0.0020953731155547895j),4,5,CA3 O LM (I),(-0.22754927473178993-0.03532019174714518j),-0.008283284969489905,0.008188893817330886,0.011647780554135513
35,(-0.003351100043401927+0.0020953731155547895j),5,1,DG MOLAX (I),(-0.4719111771155923+0.11030213055089166j),-0.03339066939018117,0.03534158850348413,0.048620619908367926
35,(-0.003351100043401927+0.0020953731155547895j),5,2,DG Total Molecular Layer (E),(0.24211247100054667+0.0022929385273936197j),-0.031280193364738876,0.03310739457156291,0.04554722902935597
35,(-0.003351100043401927+0.0020953731155547895j),5,3,CA1 Radiatum (I),(-0.21773540601134772+0.10300854931308402j),-0.03331805911011045,0.0339058996081847,0.04753633443067643
35,(-0.003351100043401927+0.0020953731155547895j),5,4,DG Mossy (E),(0.21909411091164266-0.07964820336202767j),-0.029425105735606964,0.0312489057074125,0.04292238291919971
35,(-0.003351100043401927+0.0020953731155547895j),5,5,CA3 O LM (I),(-0.22754927473178993-0.03532019174714518j),-0.008684697010674099,0.008639285836072687,0.01224994783354516
36,(-0.0033511000434019245-0.002095373115554785j),0,1,LEC LIII Multipolar Principal (E),(-0.22923111340474867+0.30844055675309817j),-0.22923111340474867,0.30844055675309817,0.38429478321067784
36,(-0.0033511000434019245-0.002095373115554785j),0,2,CA3 O LM (I),(-0.22594735632212457+0.15877096117752165j),-0.22594735632212457,0.15877096117752165,0.2761529031934867
36,(-0.0033511000434019245-0.002095373115554785j),0,3,EC LI II Multipolar Pyramidal (E),(0.1378988447990414-0.21291958633502783j),0.1378988447990414,-0.21291958633502783,0.2536746767850301
36,(-0.0033511000434019245-0.002095373115554785j),0,4,MEC LII Stellate (E),(-0.0981632739447434+0.18912484652902264j),-0.0981632739447434,0.18912484652902264,0.21308269738807306
36,(-0.0033511000434019245-0.002095373115554785j),0,5,CA1 Back Projection (E),(0.1724278533568957-0.12071624525096344j),0.1724278533568957,-0.12071624525096344,0.21048462290808295
36,(-0.0033511000434019245-0.002095373115554785j),1,1,LEC LIII Multipolar Principal (E),(-0.22923111340474867+0.30844055675309817j),0.042015744932153064,-0.06949184902304414,0.08120615680381203
36,(-0.0033511000434019245-0.002095373115554785j),1,2,CA3 O LM (I),(-0.22594735632212457+0.15877096117752165j),-0.0040276455385933815,-0.0005592497051583051,0.004066286858704243
36,(-0.0033511000434019245-0.002095373115554785j),1,3,EC LI II Multipolar Pyramidal (E),(0.1378988447990414-0.21291958633502783j),0.09237751007096946,-0.14290562092264206,0.17016351212348063
36,(-0.0033511000434019245-0.002095373115554785j),1,4,MEC LII Stellate (E),(-0.0981632739447434+0.18912484652902264j),0.12914156065473995,-0.19904324685047262,0.2372672687184645
36,(-0.0033511000434019245-0.002095373115554785j),1,5,CA1 Back Projection (E),(0.1724278533568957-0.12071624525096344j),-0.11438455147380236,0.05033213760713923,0.12496859482272712
36,(-0.0033511000434019245-0.002095373115554785j),2,1,LEC LIII Multipolar Principal (E),(-0.22923111340474867+0.30844055675309817j),0.032066148748456244,-0.05119709426758065,0.060410101448364256
36,(-0.0033511000434019245-0.002095373115554785j),2,2,CA3 O LM (I),(-0.22594735632212457+0.15877096117752165j),-0.009835589444394981,0.021832623245147825,0.023945819206768915
36,(-0.0033511000434019245-0.002095373115554785j),2,3,EC LI II Multipolar Pyramidal (E),(0.1378988447990414-0.21291958633502783j),0.0925550551490373,-0.143220690534156,0.17052449803685635
36,(-0.0033511000434019245-0.002095373115554785j),2,4,MEC LII Stellate (E),(-0.0981632739447434+0.18912484652902264j),0.09647702642312378,-0.14928994911976617,0.17775068364321556
36,(-0.0033511000434019245-0.002095373115554785j),2,5,CA1 Back Projection (E),(0.1724278533568957-0.12071624525096344j),-0.11691240581646319,0.2188477411696802,0.24811860963834356
36,(-0.0033511000434019245-0.002095373115554785j),3,1,LEC LIII Multipolar Principal (E),(-0.22923111340474867+0.30844055675309817j),0.03958017970902884,-0.059746317540894905,0.07166737811233549
36,(-0.0033511000434019245-0.002095373115554785j),3,2,CA3 O LM (I),(-0.22594735632212457+0.15877096117752165j),0.012764148465958386,-0.019121749380222857,0.022990536866743263
36,(-0.0033511000434019245-0.002095373115554785j),3,3,EC LI II Multipolar Pyramidal (E),(0.1378988447990414-0.21291958633502783j),0.08643994371553732,-0.13385164862971313,0.15933652346664728
36,(-0.0033511000434019245-0.002095373115554785j),3,4,MEC LII Stellate (E),(-0.0981632739447434+0.18912484652902264j),0.09428308520321275,-0.14597051080099321,0.1737719487688941
36,(-0.0033511000434019245-0.002095373115554785j),3,5,CA1 Back Projection (E),(0.1724278533568957-0.12071624525096344j),0.11366094551667626,-0.16171417038087715,0.19766204349272576
36,(-0.0033511000434019245-0.002095373115554785j),4,1,LEC LIII Multipolar Principal (E),(-0.22923111340474867+0.30844055675309817j),0.03836391629791441,-0.05843944890532991,0.06990678981380885
36,(-0.0033511000434019245-0.002095373115554785j),4,2,CA3 O LM (I),(-0.22594735632212457+0.15877096117752165j),0.011257158100245808,-0.01745209122291967,0.020767741729592063
36,(-0.0033511000434019245-0.002095373115554785j),4,3,EC LI II Multipolar Pyramidal (E),(0.1378988447990414-0.21291958633502783j),0.08192991699004752,-0.12680339694348208,0.1509689132715817
36,(-0.0033511000434019245-0.002095373115554785j),4,4,MEC LII Stellate (E),(-0.0981632739447434+0.18912484652902264j),0.08876919434426,-0.13739440680357332,0.16357626015236684
36,(-0.0033511000434019245-0.002095373115554785j),4,5,CA1 Back Projection (E),(0.1724278533568957-0.12071624525096344j),0.10923382476644114,-0.16688098868432386,0.19945248270543786
36,(-0.0033511000434019245-0.002095373115554785j),5,1,LEC LIII Multipolar Principal (E),(-0.22923111340474867+0.30844055675309817j),0.04030805280736814,-0.062151158814164234,0.07407770017397303
36,(-0.0033511000434019245-0.002095373115554785j),5,2,CA3 O LM (I),(-0.22594735632212457+0.15877096117752165j),0.011912805966237927,-0.01842914257215849,0.02194420748020257
36,(-0.0033511000434019245-0.002095373115554785j),5,3,EC LI II Multipolar Pyramidal (E),(0.1378988447990414-0.21291958633502783j),0.07757440253660947,-0.12002564623259983,0.14291236364452561
36,(-0.0033511000434019245-0.002095373115554785j),5,4,MEC LII Stellate (E),(-0.0981632739447434+0.18912484652902264j),0.0841377077566888,-0.1301806146245285,0.15500369766741046
36,(-0.0033511000434019245-0.002095373115554785j),5,5,CA1 Back Projection (E),(0.1724278533568957-0.12071624525096344j),0.12193928721967759,-0.1885347668531678,0.22453184201805623
37,(0.00053404809404159+0.0025601155270182953j),0,1,CA1 Back Projection (E),(0.5162146456866198+0.13211848997579245j),0.5162146456866198,0.13211848997579245,0.5328535031458891
37,(0.00053404809404159+0.0025601155270182953j),0,2,CA1 Pyramidal (E),(0.11714845385275094+0.2559201789382295j),0.11714845385275094,0.2559201789382295,0.2814585195510442
37,(0.00053404809404159+0.0025601155270182953j),0,3,CA1 OR LM (I),(-0.14232694055888678-0.17610269367224188j),-0.14232694055888678,-0.17610269367224188,0.2264268463046561
37,(0.00053404809404159+0.0025601155270182953j),0,4,CA3 Basket CCK+ (I),(0.2127857063708396-0.058485917794837305j),0.2127857063708396,-0.058485917794837305,0.2206770477780633
37,(0.00053404809404159+0.0025601155270182953j),0,5,CA3 O LM (I),(0.19339241093241719+0.07627681155881516j),0.19339241093241719,0.07627681155881516,0.207891261451346
37,(0.00053404809404159+0.0025601155270182953j),1,1,CA1 Back Projection (E),(0.5162146456866198+0.13211848997579245j),-0.04909201688790196,0.12850035365724308,0.1375585948320155
37,(0.00053404809404159+0.0025601155270182953j),1,2,CA1 Pyramidal (E),(0.11714845385275094+0.2559201789382295j),0.1255660574267138,0.11514473183858764,0.17036767313040654
37,(0.00053404809404159+0.0025601155270182953j),1,3,CA1 OR LM (I),(-0.14232694055888678-0.17610269367224188j),0.5215474108643586,0.45764875067687766,0.6938689218976615
37,(0.00053404809404159+0.0025601155270182953j),1,4,CA3 Basket CCK+ (I),(0.2127857063708396-0.058485917794837305j),-0.05077721500193545,0.018727534891661287,0.05412066265735454
37,(0.00053404809404159+0.0025601155270182953j),1,5,CA3 O LM (I),(0.19339241093241719+0.07627681155881516j),-0.018186240925906504,-2.6917251274103954e-05,0.018186260845856488
37,(0.00053404809404159+0.0025601155270182953j),2,1,CA1 Back Projection (E),(0.5162146456866198+0.13211848997579245j),-0.10400923732165514,0.1383322480366931,0.17307146586054434
37,(0.00053404809404159+0.0025601155270182953j),2,2,CA1 Pyramidal (E),(0.11714845385275094+0.2559201789382295j),-0.057676189571238,0.027558264447789537,0.06392183338133915
37,(0.00053404809404159+0.0025601155270182953j),2,3,CA1 OR LM (I),(-0.14232694055888678-0.17610269367224188j),-0.21960697251698116,0.13615325754030416,0.2583891095168497
37,(0.00053404809404159+0.0025601155270182953j),2,4,CA3 Basket CCK+ (I),(0.2127857063708396-0.058485917794837305j),-0.0016316618867347513,0.005715126682352958,0.005943483280700429
37,(0.00053404809404159+0.0025601155270182953j),2,5,CA3 O LM (I),(0.19339241093241719+0.07627681155881516j),-0.015528086082047534,0.010713916513450392,0.01886556292371535
37,(0.00053404809404159+0.0025601155270182953j),3,1,CA1 Back Projection (E),(0.5162146456866198+0.13211848997579245j),-0.050668334055895554,0.03656025303259417,0.06248145467102327
37,(0.00053404809404159+0.0025601155270182953j),3,2,CA1 Pyramidal (E),(0.11714845385275094+0.2559201789382295j),-0.011198583533124333,0.021860282973366837,0.024561763878517263
37,(0.00053404809404159+0.0025601155270182953j),3,3,CA1 OR LM (I),(-0.14232694055888678-0.17610269367224188j),-0.05765554730185881,0.09593478772041748,0.11192696560542703
37,(0.00053404809404159+0.0025601155270182953j),3,4,CA3 Basket CCK+ (I),(0.2127857063708396-0.058485917794837305j),-0.005762488618822052,0.002868799525607446,0.006437102282873808
37,(0.00053404809404159+0.0025601155270182953j),3,5,CA3 O LM (I),(0.19339241093241719+0.07627681155881516j),-0.0030548063834767636,0.002205724035244207,0.0037678986929301017
37,(0.00053404809404159+0.0025601155270182953j),4,1,CA1 Back Projection (E),(0.5162146456866198+0.13211848997579245j),-0.02680080254036007,0.024420131983830383,0.03625776969030316
37,(0.00053404809404159+0.0025601155270182953j),4,2,CA1 Pyramidal (E),(0.11714845385275094+0.2559201789382295j),-0.012773876625324752,0.011974578427093988,0.017508924939745523
37,(0.00053404809404159+0.0025601155270182953j),4,3,CA1 OR LM (I),(-0.14232694055888678-0.17610269367224188j),-0.05100990899189916,0.048857465128301934,0.070633297488685
37,(0.00053404809404159+0.0025601155270182953j),4,4,CA3 Basket CCK+ (I),(0.2127857063708396-0.058485917794837305j),-0.0036347846272106726,0.003431038469620592,0.004998368160332274
37,(0.00053404809404159+0.0025601155270182953j),4,5,CA3 O LM (I),(0.19339241093241719+0.07627681155881516j),-0.0023732389027119635,0.0020699011647576627,0.003149087760163348
37,(0.00053404809404159+0.0025601155270182953j),5,1,CA1 Back Projection (E),(0.5162146456866198+0.13211848997579245j),-0.02378708362247915,0.021056192915024093,0.031767729023924995
37,(0.00053404809404159+0.0025601155270182953j),5,2,CA1 Pyramidal (E),(0.11714845385275094+0.2559201789382295j),-0.008280524688869226,0.008977006878639624,0.01221285149431188
37,(0.00053404809404159+0.0025601155270182953j),5,3,CA1 OR LM (I),(-0.14232694055888678-0.17610269367224188j),-0.03018455500076508,0.03490846785994767,0.04614876476053515
37,(0.00053404809404159+0.0025601155270182953j),5,4,CA3 Basket CCK+ (I),(0.2127857063708396-0.058485917794837305j),-0.004083966264426979,0.0029512789693836986,0.005038732777604321
37,(0.00053404809404159+0.0025601155270182953j),5,5,CA3 O LM (I),(0.19339241093241719+0.07627681155881516j),-0.0021566271245577733,0.0019091547044331795,0.0028802625296728895
38,(0.0005340480940415902-0.0025601155270182983j),0,1,CA1 Pyramidal (E),(0.35078324767497693+0.07004895077116798j),0.35078324767497693,0.07004895077116798,0.3577090191112683
38,(0.0005340480940415902-0.0025601155270182983j),0,2,CA1 Back Projection (E),(0.01179565955781793+0.3348464957287307j),0.01179565955781793,0.3348464957287307,0.3350541945509933
38,(0.0005340480940415902-0.0025601155270182983j),0,3,MEC LIII Complex Pyramidal (E),(-0.2776286627386057+0.04945592653246175j),-0.2776286627386057,0.04945592653246175,0.2819992252528555
38,(0.0005340480940415902-0.0025601155270182983j),0,4,CA1 OR LM (I),(-0.2184536645149797-0.08864912452363564j),-0.2184536645149797,-0.08864912452363564,0.2357555318944401
38,(0.0005340480940415902-0.0025601155270182983j),0,5,EC LIV VI Deep Multipolar Principal (E),(0.21602996287194315-0.08071038480705087j),0.21602996287194315,-0.08071038480705087,0.2306146375973463
38,(0.0005340480940415902-0.0025601155270182983j),1,1,CA1 Pyramidal (E),(0.35078324767497693+0.07004895077116798j),0.1307608280381068,0.0792669535143667,0.15291057539836841
38,(0.0005340480940415902-0.0025601155270182983j),1,2,CA1 Back Projection (E),(0.01179565955781793+0.3348464957287307j),0.21621955337854035,-0.03555273157755342,0.21912300651880678
38,(0.0005340480940415902-0.0025601155270182983j),1,3,MEC LIII Complex Pyramidal (E),(-0.2776286627386057+0.04945592653246175j),0.03858163584782332,-0.013538049201842622,0.04088791265014095
38,(0.0005340480940415902-0.0025601155270182983j),1,4,CA1 OR LM (I),(-0.2184536645149797-0.08864912452363564j),0.511365473452181,0.3297827898179776,0.6084828147935664
38,(0.0005340480940415902-0.0025601155270182983j),1,5,EC LIV VI Deep Multipolar Principal (E),(0.21602996287194315-0.08071038480705087j),0.08572045537010138,0.00760768475935274,0.08605738397287725
38,(0.0005340480940415902-0.0025601155270182983j),2,1,CA1 Pyramidal (E),(0.35078324767497693+0.07004895077116798j),0.06388493309559719,-0.038524748210207835,0.07460188269265622
38,(0.0005340480940415902-0.0025601155270182983j),2,2,CA1 Back Projection (E),(0.01179565955781793+0.3348464957287307j),0.2517682292277522,-0.07180323311927225,0.26180707693807387
38,(0.0005340480940415902-0.0025601155270182983j),2,3,MEC LIII Complex Pyramidal (E),(-0.2776286627386057+0.04945592653246175j),0.025266817933182334,-0.006017298907888966,0.025973447491918857
38,(0.0005340480940415902-0.0025601155270182983j),2,4,CA1 OR LM (I),(-0.2184536645149797-0.08864912452363564j),0.2913529167865483,-0.14750713874858967,0.32656527387618084
38,(0.0005340480940415902-0.0025601155270182983j),2,5,EC LIV VI Deep Multipolar Principal (E),(0.21602996287194315-0.08071038480705087j),0.03755663534745706,0.01601878341687063,0.04083016385931448
38,(0.0005340480940415902-0.0025601155270182983j),3,1,CA1 Pyramidal (E),(0.35078324767497693+0.07004895077116798j),0.03784058007607972,-0.007914143392719798,0.03865932185301149
38,(0.0005340480940415902-0.0025601155270182983j),3,2,CA1 Back Projection (E),(0.01179565955781793+0.3348464957287307j),0.07515121506371636,-0.0341685714707633,0.08255420281188358
38,(0.0005340480940415902-0.0025601155270182983j),3,3,MEC LIII Complex Pyramidal (E),(-0.2776286627386057+0.04945592653246175j),0.02227812948930828,-0.005697348442355173,0.02299510454022756
38,(0.0005340480940415902-0.0025601155270182983j),3,4,CA1 OR LM (I),(-0.2184536645149797-0.08864912452363564j),0.16922630625318957,-0.040308951274655114,0.1739607837443854
38,(0.0005340480940415902-0.0025601155270182983j),3,5,EC LIV VI Deep Multipolar Principal (E),(0.21602996287194315-0.08071038480705087j),0.0178419789296609,-0.005781858944164927,0.018755428680163066
38,(0.0005340480940415902-0.0025601155270182983j),4,1,CA1 Pyramidal (E),(0.35078324767497693+0.07004895077116798j),0.023194667684498724,-0.008686657716331042,0.024767935547296286
38,(0.0005340480940415902-0.0025601155270182983j),4,2,CA1 Back Projection (E),(0.01179565955781793+0.3348464957287307j),0.04758045492466296,-0.01820692973295339,0.05094498975501503
38,(0.0005340480940415902-0.0025601155270182983j),4,3,MEC LIII Complex Pyramidal (E),(-0.2776286627386057+0.04945592653246175j),0.018627046345140133,-0.00788726704884437,0.020228095240130358
38,(0.0005340480940415902-0.0025601155270182983j),4,4,CA1 OR LM (I),(-0.2184536645149797-0.08864912452363564j),0.0942246565070358,-0.03471574908835663,0.10041647837200138
38,(0.0005340480940415902-0.0025601155270182983j),4,5,EC LIV VI Deep Multipolar Principal (E),(0.21602996287194315-0.08071038480705087j),0.010391990496190271,-0.002658908955244461,0.0107267545560243
38,(0.0005340480940415902-0.0025601155270182983j),5,1,CA1 Pyramidal (E),(0.35078324767497693+0.07004895077116798j),0.0169070738835163,-0.005662964417917846,0.017830263971721858
38,(0.0005340480940415902-0.0025601155270182983j),5,2,CA1 Back Projection (E),(0.01179565955781793+0.3348464957287307j),0.04127804119360801,-0.016143335530234594,0.044322499555225166
38,(0.0005340480940415902-0.0025601155270182983j),5,3,MEC LIII Complex Pyramidal (E),(-0.2776286627386057+0.04945592653246175j),0.01707216497689046,-0.007189045108801023,0.018524070464521054
38,(0.0005340480940415902-0.0025601155270182983j),5,4,CA1 OR LM (I),(-0.2184536645149797-0.08864912452363564j),0.06499702454289961,-0.020700351082267466,0.06821376499182132
38,(0.0005340480940415902-0.0025601155270182983j),5,5,EC LIV VI Deep Multipolar Principal (E),(0.21602996287194315-0.08071038480705087j),0.006560957221740314,-0.002344404401913224,0.006967237018016287
39,(0.0024934509924521126-2.6947472751242437e-19j),0,1,CA1 Schaffer Collateral Associated (I),(-0.289011679198448+0.14116845119472557j),-0.289011679198448,0.14116845119472557,0.32164620676424
39,(0.0024934509924521126-2.6947472751242437e-19j),0,2,LEC LVI Multipolar Pyramidal (E),(0.28870351464704436-0.14101792747694553j),0.28870351464704436,-0.14101792747694553,0.32130324498742496
39,(0.0024934509924521126-2.6947472751242437e-19j),0,3,CA1 Neurogliaform (I),(-0.2631430420292022+0.12853285302848935j),-0.2631430420292022,0.12853285302848935,0.29285654316751353
39,(0.0024934509924521126-2.6947472751242437e-19j),0,4,LEC LIII Multipolar Principal (E),(-0.2342875838528428+0.11443833494337839j),-0.2342875838528428,0.11443833494337839,0.26074279367264536
39,(0.0024934509924521126-2.6947472751242437e-19j),0,5,CA1 Axo Axonic (I),(0.23297547615111555-0.11379743277441672j),0.23297547615111555,-0.11379743277441672,0.2592825258166985
39,(0.0024934509924521126-2.6947472751242437e-19j),1,1,CA1 Schaffer Collateral Associated (I),(-0.289011679198448+0.14116845119472557j),0.08731461182678374,-0.04264903256657707,0.09717397500013505
39,(0.0024934509924521126-2.6947472751242437e-19j),1,2,LEC LVI Multipolar Pyramidal (E),(0.28870351464704436-0.14101792747694553j),-0.03499365089492851,0.01709273311094778,0.03894505267884769
39,(0.0024934509924521126-2.6947472751242437e-19j),1,3,CA1 Neurogliaform (I),(-0.2631430420292022+0.12853285302848935j),-0.022711512007957072,0.011093492772837865,0.025276043194863082
39,(0.0024934509924521126-2.6947472751242437e-19j),1,4,LEC LIII Multipolar Principal (E),(-0.2342875838528428+0.11443833494337839j),0.013039710233443011,-0.006369277887968098,0.014512124027388882
39,(0.0024934509924521126-2.6947472751242437e-19j),1,5,CA1 Axo Axonic (I),(0.23297547615111555-0.11379743277441672j),0.1200002248103874,-0.058614398997589905,0.13355037148728635
39,(0.0024934509924521126-2.6947472751242437e-19j),2,1,CA1 Schaffer Collateral Associated (I),(-0.289011679198448+0.14116845119472557j),0.01989897448323598,-0.009719702040943917,0.022145920465160302
39,(0.0024934509924521126-2.6947472751242437e-19j),2,2,LEC LVI Multipolar Pyramidal (E),(0.28870351464704436-0.14101792747694553j),0.02284022271667799,-0.011156361828693014,0.0254192876178734
39,(0.0024934509924521126-2.6947472751242437e-19j),2,3,CA1 Neurogliaform (I),(-0.2631430420292022+0.12853285302848935j),0.0513469423306424,-0.025080537722576096,0.05714491980185009
39,(0.0024934509924521126-2.6947472751242437e-19j),2,4,LEC LIII Multipolar Principal (E),(-0.2342875838528428+0.11443833494337839j),0.024687837720162285,-0.01205883382971871,0.027475531016339542
39,(0.0024934509924521126-2.6947472751242437e-19j),2,5,CA1 Axo Axonic (I),(0.23297547615111555-0.11379743277441672j),0.04547856558910806,-0.022214114960952096,0.05061389958836604
39,(0.0024934509924521126-2.6947472751242437e-19j),3,1,CA1 Schaffer Collateral Associated (I),(-0.289011679198448+0.14116845119472557j),0.0053223055727184354,-0.002599692983236963,0.0059232879565728706
39,(0.0024934509924521126-2.6947472751242437e-19j),3,2,LEC LVI Multipolar Pyramidal (E),(0.28870351464704436-0.14101792747694553j),0.011790613660664915,-0.005759153656792329,0.013121982370724422
39,(0.0024934509924521126-2.6947472751242437e-19j),3,3,CA1 Neurogliaform (I),(-0.2631430420292022+0.12853285302848935j),0.042085941753106974,-0.02055697967236155,0.04683818854840352
39,(0.0024934509924521126-2.6947472751242437e-19j),3,4,LEC LIII Multipolar Principal (E),(-0.2342875838528428+0.11443833494337839j),0.023303120268948006,-0.01138246525363768,0.025934454486634655
39,(0.0024934509924521126-2.6947472751242437e-19j),3,5,CA1 Axo Axonic (I),(0.23297547615111555-0.11379743277441672j),0.02146595947765,-0.010485099637748144,0.02388984576571431
39,(0.0024934509924521126-2.6947472751242437e-19j),4,1,CA1 Schaffer Collateral Associated (I),(-0.289011679198448+0.14116845119472557j),0.017857412181760943,-0.008722496014820448,0.019873829690270135
39,(0.0024934509924521126-2.6947472751242437e-19j),4,2,LEC LVI Multipolar Pyramidal (E),(0.28870351464704436-0.14101792747694553j),0.005819128637472095,-0.0028423674065114705,0.006476211127893113
39,(0.0024934509924521126-2.6947472751242437e-19j),4,3,CA1 Neurogliaform (I),(-0.2631430420292022+0.12853285302848935j),0.04306033582059473,-0.02103292480282153,0.04792260893089543
39,(0.0024934509924521126-2.6947472751242437e-19j),4,4,LEC LIII Multipolar Principal (E),(-0.2342875838528428+0.11443833494337839j),0.02022088096624267,-0.009876938038332133,0.022504175880578417
39,(0.0024934509924521126-2.6947472751242437e-19j),4,5,CA1 Axo Axonic (I),(0.23297547615111555-0.11379743277441672j),0.04092346363372126,-0.019989164433487545,0.04554444609971132
39,(0.0024934509924521126-2.6947472751242437e-19j),5,1,CA1 Schaffer Collateral Associated (I),(-0.289011679198448+0.14116845119472557j),0.0204171970849447,-0.009972829119615013,0.02272265955944672
39,(0.0024934509924521126-2.6947472751242437e-19j),5,2,LEC LVI Multipolar Pyramidal (E),(0.28870351464704436-0.14101792747694553j),0.009377410553205163,-0.004580418783367155,0.010436285973198808
39,(0.0024934509924521126-2.6947472751242437e-19j),5,3,CA1 Neurogliaform (I),(-0.2631430420292022+0.12853285302848935j),0.04008992164896325,-0.01958201884227676,0.04461678248999242
39,(0.0024934509924521126-2.6947472751242437e-19j),5,4,LEC LIII Multipolar Principal (E),(-0.2342875838528428+0.11443833494337839j),0.01998964420772048,-0.009763989886373706,0.022246828404347014
39,(0.0024934509924521126-2.6947472751242437e-19j),5,5,CA1 Axo Axonic (I),(0.23297547615111555-0.11379743277441672j),0.04391241694611754,-0.021449125882016397,0.04887090507809586
40,(-0.0019249937771686372-1.8367810237272353e-19j),0,1,CA3 Mossy Fiber Associated (I),(0.3515324112997527-0.06648122514897084j),0.3515324112997527,-0.06648122514897084,0.3577635944188937
40,(-0.0019249937771686372-1.8367810237272353e-19j),0,2,LEC LIII Multipolar Principal (E),(0.2865768052450729-0.05419692893047276j),0.2865768052450729,-0.05419692893047276,0.29165660014813166
40,(-0.0019249937771686372-1.8367810237272353e-19j),0,3,MEC LIII Complex Pyramidal (E),(-0.2818579780499685+0.053304512177101575j),-0.2818579780499685,0.053304512177101575,0.28685412810147126
