mode,eigenvalue_real,eigenvalue_imag,eigenvalue_magnitude,cell_index,cell_type,region,ei,loading_rank,loading_real,loading_imag,loading_magnitude,energy_fraction
34,0.004007637716606012,9.537008557138761e-19,0.004007637716606012,27,CA1 Trilaminar (I),CA1,i,79,0.0008528087531176219,-0.0025667909010839516,0.0027047547576964158,7.315698299281397e-06
34,0.004007637716606012,9.537008557138761e-19,0.004007637716606012,59,DG Semilunar Granule (E),DG,e,80,0.0006784947352552097,-0.0020421391156220867,0.002151903174709028,4.630687273322794e-06
34,0.004007637716606012,9.537008557138761e-19,0.004007637716606012,23,CA1 Radiatum Giant (I),CA1,e,81,-0.0005658857233664472,0.0017032075720146659,0.0017947542130548294,3.22114268527806e-06
34,0.004007637716606012,9.537008557138761e-19,0.004007637716606012,62,EC LI II Pyramidal Fan (E),EC,e,82,-0.0003911519927367978,0.001177292531563862,0.0012405714756909476,1.5390175862980153e-06
34,0.004007637716606012,9.537008557138761e-19,0.004007637716606012,79,MEC LIII Superficial Trilayered Interneuron (I),MEC,i,83,-0.00024377384557109223,0.0007337125544814996,0.0007731492743243612,5.977598003882862e-07
34,0.004007637716606012,9.537008557138761e-19,0.004007637716606012,78,MEC LIII Superficial Multipolar Interneuron (I),MEC,i,84,-0.00017263840784246563,0.0005196085204422819,0.0005475372447410301,2.9979703437859875e-07
34,0.004007637716606012,9.537008557138761e-19,0.004007637716606012,29,CA2 Bistratified (I),CA2,i,85,-2.925663338979531e-05,8.805685929789105e-05,9.278987588478317e-05,8.609961066713465e-09
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,55,DG MOLAX (I),DG,i,1,-0.4719111771155923,0.11030213055089166,0.48463049748307196,0.23486671909068982
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,60,DG Total Molecular Layer (E),DG,i,2,0.24211247100054667,0.0022929385273936197,0.24212332845283818,0.05862370618108096
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,22,CA1 Radiatum (I),CA1,i,3,-0.21773540601134772,0.10300854931308402,0.24087230696473289,0.05801946826251251
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,57,DG Mossy (E),DG,e,4,0.21909411091164266,-0.07964820336202767,0.2331224264950974,0.05434606573496209
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,42,CA3 O LM (I),CA3,i,5,-0.22754927473178993,-0.03532019174714518,0.23027415915820584,0.05302618837601872
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,39,CA3 Lucidum ORAX (I),CA3,i,6,0.2266477517096519,0.009930043524767961,0.2268651782875543,0.05146780911944379
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,49,DG Basket (I),DG,i,7,0.2219684114398005,-0.03738739874755499,0.22509507605058188,0.05066779326221724
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,53,DG HIPROM (I),DG,i,8,-0.17544575006382687,0.061443017593382526,0.18589366752646394,0.03455645562643951
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,52,DG HIPP (I),DG,i,9,0.17371525439167593,-0.04339228764889998,0.1790527303220187,0.032059880235769556
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,75,MEC LII Stellate (E),MEC,e,10,0.14819112652821884,-0.09629845119544793,0.17673143943380484,0.03123400168434463
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,1,CA1 Back Projection (E),CA1,i,11,0.17456966217163983,0.026652752097859167,0.1765925710360161,0.031184936145110396
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,71,LEC LIII Multipolar Principal (E),LEC,e,12,0.07215601336939464,-0.1351246668755447,0.15318343860741337,0.02346516586359118
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,50,DG Granule (E),DG,e,13,0.14522717752175687,-0.010797001016868943,0.14562797918632997,0.021207508321894154
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,61,EC LI II Multipolar Pyramidal (E),EC,e,14,-0.09968762034061546,0.09972916709617094,0.14100896573931274,0.019883528418870672
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,2,CA1 Basket (I),CA1,i,15,0.1320477724675261,-0.005752512336927199,0.13217301393182365,0.01746970561182205
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,35,CA3 Basket CCK+ (I),CA3,i,16,0.12858835315699207,0.016862067949948073,0.1296892204586641,0.016819293903175978
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,4,CA1 Bistratified (I),CA1,i,17,-0.10712365927394663,0.06097448312419454,0.1232613725726892,0.015193365968503297
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,13,CA1 OR LM (I),CA1,i,18,0.11059535437787785,-0.03795216474102328,0.11692604166094975,0.013671699218498156
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,51,DG HICAP (I),DG,i,19,0.09576356234194716,-0.0530048051313433,0.10945395945068263,0.011980169239431678
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,56,DG MOPP (I),DG,i,20,-0.10926287596940323,0.00440373399178667,0.10935158406797596,0.011957768938175614
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,3,CA1 Basket CCK+ (I),CA1,i,21,-0.10354793871927448,-0.000845014859823412,0.10355138658233383,0.010722889663123947
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,36,CA3 Granule (E),CA3,e,22,0.09325517245031058,0.016338104732451696,0.09467555574162596,0.008963460854985726
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,40,CA3 Mossy Fiber Associated (I),CA3,i,23,-0.06743205716503764,0.06499737043327868,0.09365757041878543,0.008771740496749753
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,37,CA3 Horizontal Axo Axonic (I),CA3,i,24,-0.08908924174387786,-0.012456184170111781,0.089955819814945,0.008092049518578852
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,54,DG Hilar Ectopic Granule (E),DG,e,25,-0.08153431779097989,0.032900630533247356,0.0879221045421784,0.007730296467125748
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,66,EC LIII Stellate (E),EC,e,26,-0.04804593270314076,0.07363060025663216,0.08791971874083021,0.007729876943466691
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,34,CA3 Basket (I),CA3,i,27,-0.07993219624045877,-0.03209331597691875,0.08613441197464321,0.007419136926217559
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,14,CA1 Oriens Alveus (I),CA1,i,28,0.08404399332631375,-0.014494052837654602,0.08528464329464124,0.007273470381894194
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,59,DG Semilunar Granule (E),DG,e,29,-0.08126521919409528,0.017633098921675774,0.08315625068655967,0.006914962028245956
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,70,LEC LIII Complex Pyramidal (E),LEC,e,30,-0.042111890169948214,0.05715613744833321,0.07099461487816199,0.005040235341698539
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,26,CA1 Schaffer Collateral Associated (I),CA1,i,31,0.056675735141229804,0.03645458538400067,0.06738750440043188,0.004541075749318227
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,74,MEC LII Oblique Pyramidal (E),MEC,e,32,0.06426883134381631,-0.016499364758802974,0.06635293301538324,0.004402711719743935
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,77,MEC LIII Complex Pyramidal (E),MEC,e,33,0.05150792067761742,0.04135213240990889,0.0660534991304652,0.0043630647473783665
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,10,CA1 Neurogliaform Projecting (I),CA1,i,34,0.055290445797909614,-0.03478595371829904,0.06532301258073776,0.004267095972623224
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,80,MEC LV Multipolar Pyramidal (E),MEC,e,35,-0.06081350930208654,0.022035424867737803,0.06468263184763498,0.004183842862736683
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,12,CA1 O LMR (I),CA1,i,36,-0.05634644797692255,-0.02755518642283069,0.06272328513728367,0.003934210498412991
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,82,MEC LV Superficial Pyramidal (E),MEC,e,37,-0.06054152109759802,0.015475191972255345,0.062488057606146334,0.003904757343389063
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,68,EC LIV VI Deep Multipolar Principal (E),EC,e,38,-0.03731805123605784,0.0496468332843899,0.062108332800237386,0.003857445003225043
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,38,CA3 LMR Targeting (I),CA3,i,39,-0.04587509726462895,0.03833630480497723,0.059784586768993286,0.003574196815139287
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,25,CA1 SO SO (I),CA1,i,40,-0.05687219228042102,0.014090274928480152,0.058591655569213405,0.003432982102341336
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,6,CA1 Horizontal Basket (I),CA1,i,41,-0.04321474068758767,0.02919177660764093,0.05215049025853791,0.0027196736342058572
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,30,CA2 Pyramidal (E),CA2,e,42,0.050266989740521836,0.0036066595442266983,0.0503962126616841,0.0025397782506416887
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,8,CA1 LMR (I),CA1,i,43,0.04999110145016144,-0.003506428097316958,0.050113922837889936,0.0025114052622019867
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,28,CA2 Basket (I),CA2,i,44,-0.04902819980787469,-0.008857770285485634,0.04982192761055434,0.0024822244708313165
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,18,CA1 Pyramidal (E),CA1,e,45,-0.03702515391430046,-0.031959989582676235,0.04891117414765681,0.0023923029565024122
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,17,CA1 Perforant Path Associated QuadD (I),CA1,i,46,-0.046167909446156875,-0.003083408588380035,0.04627076043411689,0.002140983271151437
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,21,CA1 Radial Trilaminar (I),CA1,i,47,0.03435052034643141,-0.028933667322139013,0.04491230736422716,0.0020171153527788134
35,-0.003351100043401927,0.0020953731155547895,0.003952272763142517,58,DG Neurogliaform (I),DG,i,48,-0.044008061424400356,0.0003677161177692411,0.04400959765184251,0.0019368446854770617
