receiver,sender,receiver_group,sender_group,weight,dominant_lambda_sensitivity,weighted_sensitivity
EC LIII Pyramidal,MEC LV Multipolar Pyramidal,E,E,0.0010122632708621394,6.947615654896746e-05,7.032816147518785e-08
CA3 Mossy Fiber Associated ORDEN,CA2 Wide Arbor Basket,I,I,-0.03663699410185745,-1.910238309774982e-06,6.998538968836816e-08
EC LIII Pyramidal,MEC LV Superficial Pyramidal,E,E,0.001276269012083223,5.464073204601169e-05,6.973627310786744e-08
CA1 Perforant Path Associated,CA1 OR LM,I,I,-0.004177651802060354,-1.6687562083301542e-05,6.971482380929872e-08
CA3 Basket CCK+,DG Semilunar Granule,I,E,0.006561225287988262,-1.0587630621927112e-05,-6.946782977646705e-08
DG HICAP,DG Mossy,I,E,0.3094506736556493,-2.2298963592185503e-07,-6.900429305424602e-08
CA1 Ivy,CA1 Horizontal Basket,I,I,-0.008176481330785029,-8.378526633186214e-06,6.850686659573222e-08
CA1 Axo Axonic,EC LIII Pyramidal,I,E,0.0412813998405704,-1.659496546325308e-06,-6.850634046290071e-08
CA1 Radiatum,CA2 Pyramidal,I,E,0.4068704824549211,-1.6434824908248673e-07,-6.686845139481292e-08
DG Semilunar Granule,DG MOLAX,E,I,-0.0004842289231572029,0.00013461489745122303,-6.518442683372302e-08
CA1 Schaffer Collateral Associated,CA1 Trilaminar,I,I,-0.0004972723710445934,-0.0001309694114262343,6.512746975423839e-08
CA2 Bistratified,CA2 Basket,I,I,-0.032747558672251105,-1.9848902785951575e-06,6.500031085627576e-08
CA1 Axo Axonic,CA1 Trilaminar,I,I,-0.0031633992653498934,-2.047956430146766e-05,6.47850386659487e-08
CA1 SO SO,CA1 Trilaminar,I,I,-0.002663524861932292,-2.4159272006666947e-05,6.434882163594227e-08
CA1 Neurogliaform,CA1 Perforant Path Associated,I,I,-0.0033247156571640218,-1.9000570974218282e-05,6.317149581303977e-08
CA3 Horizontal Axo Axonic,CA1 Back Projection,I,I,-0.006086357765974592,-1.0324030009357446e-05,6.283574022360742e-08
CA1 Perforant Path Associated,CA1 Neurogliaform,I,I,-0.008239305928161012,-7.569615639860187e-06,6.236837901540036e-08
CA3 Basket,CA3 Granule,I,E,0.0003338312300965675,-0.00018596955922516893,-6.208244671665461e-08
CA2 Wide Arbor Basket,CA1 Oriens Alveus,I,I,-0.00016654886612093607,-0.00037249658872128157,6.203888448544612e-08
CA1 Basket,CA1 Perforant Path Associated QuadD,I,I,-0.00019053346935541573,-0.00032205385091511825,6.136203753412931e-08
CA1 O LMR,CA3c Pyramidal,I,E,0.29539482296178876,-2.0478842946326335e-07,-6.049344186592345e-08
DG AIPRIM,DG HIPP,I,I,-0.021414660996361322,-2.73479580051527e-06,5.856472496230709e-08
DG HIPROM,DG Granule,I,E,1.2280345999512894,-4.762361043441181e-08,-5.848344138805896e-08
CA1 Horizontal Basket,CA1 Ivy,I,I,-0.010002509878687076,-5.748284616571178e-06,5.7497273662758156e-08
DG MOLAX,DG MOLAX,I,I,-0.008226502174910028,-6.975639393609814e-06,5.7385112642919206e-08
CA3c Pyramidal,CA3 Lucidum ORAX,E,I,-5.709405021491305e-06,0.010009676371156353,-5.714929653698294e-08
CA2 Wide Arbor Basket,CA1 Schaffer Collateral Associated,I,I,-0.0004960042651998967,-0.00011468377338813519,5.6883640749733465e-08
CA3c Pyramidal,DG HIPROM,E,I,-5.107201437887509e-06,0.010979868227384816,-5.607639879871511e-08
CA1 Bistratified,CA1 Bistratified,I,I,-0.0055434194031075785,-9.99160806558031e-06,5.538767401898407e-08
EC LV Deep Pyramidal,MEC LV Superficial Pyramidal,E,E,0.0010427521081246651,5.302068996030599e-05,5.5287436230333336e-08
CA1 Radiatum Giant,CA2 Pyramidal,E,E,0.010035600677241262,5.356451894534427e-06,5.375521226039993e-08
DG HICAP,EC LII III Pyramidal Tripolar,I,E,0.11407049213568644,-4.666622265729325e-07,-5.3232389846309626e-08
CA1 Basket CCK+,CA1 O LMR,I,I,-0.0016174803617252642,-3.276786687668424e-05,5.300138116866453e-08
DG HICAP,CA2 Pyramidal,I,E,0.28808601434065184,-1.8077898527772279e-07,-5.2079897345206535e-08
CA3 Trilaminar,CA3c Pyramidal,I,E,0.015847245046512918,-3.2830918269657926e-06,-5.20279606921307e-08
CA1 Trilaminar,CA1 Schaffer Collateral Associated,I,I,-0.01161720330354292,-4.462150622165707e-06,5.183771094872954e-08
DG HICAP,MEC LV Pyramidal,I,E,0.47439688317198764,-1.0849230327299941e-07,-5.1468410520860954e-08
CA3 Basket,CA3 Mossy Fiber Associated ORDEN,I,I,-0.0008470723657332648,-6.06652444612828e-05,5.1387852143605664e-08
DG Total Molecular Layer,DG Semilunar Granule,I,E,0.1956789613566133,-2.5293926659717387e-07,-4.9494892974038496e-08
CA3 Granule,CA3 Pyramidal,E,E,0.11687666785373194,4.208263605807564e-07,4.9184782769691894e-08
CA1 Trilaminar,CA1 Ivy,I,I,-0.01947826894110266,-2.494566614484739e-06,4.858983940842971e-08
CA1 Horizontal Axo Axonic,CA3c Pyramidal,I,E,0.6795145955665792,-7.047835691921987e-08,-4.789107219816071e-08
CA1 Oriens Alveus,CA1 Back Projection,I,I,-0.014788556588674784,-3.208546352671151e-06,4.7449769303863396e-08
CA1 Radial Trilaminar,CA1 Basket,I,I,-0.02407637508976138,-1.9119638820914005e-06,4.6033159583308856e-08
CA3 Basket,CA3 Trilaminar,I,I,-0.010268055809386849,-4.4638741626953605e-06,4.5835309028635956e-08
DG Total Molecular Layer,DG MOLAX,I,I,-0.00566390295054795,-8.063923758168875e-06,4.5673281566886404e-08
CA1 Perforant Path Associated QuadD,EC LIII Pyramidal Stellate,I,E,1.768884249425883,2.523298798670719e-08,4.463423501563887e-08
CA2 Wide Arbor Basket,CA1 Bistratified,I,I,-0.00025467048473730794,-0.00017330478709065298,4.4135614135672544e-08
CA3 Trilaminar,CA1 Back Projection,I,I,-0.0007023331865966038,-6.249494324914812e-05,4.389227263834811e-08
CA1 Ivy,CA1 Back Projection,I,I,-0.0035735533441355505,-1.2262956342659947e-05,4.382232864730072e-08
CA3 LMR Targeting,CA3 O LM,I,I,-0.011470343330537352,-3.7762645320172852e-06,4.3315050689169224e-08
CA1 Basket CCK+,CA1 O LM,I,I,-0.0012516477217506662,-3.423472495670908e-05,4.28498154968256e-08
CA1 Radial Trilaminar,CA3 Pyramidal,I,E,0.2313853014069793,-1.8405304893553357e-07,-4.2587170202821944e-08
CA1 O LM,CA3c Pyramidal,I,E,0.2647474877895878,-1.5555880196260727e-07,-4.1183802023158274e-08
CA3 O LM,CA3 O LM,I,I,-0.006225833631637852,-6.594811903295313e-06,4.1058201741861595e-08
CA1 Oriens Alveus,CA1 Perforant Path Associated,I,I,-0.003604582677254797,-1.1363214346062637e-05,4.0959645589750574e-08
CA1 Perforant Path Associated,CA1 LMR,I,I,-0.002509922736077849,-1.6234297750438604e-05,4.0746833028083335e-08
CA1 Perforant Path Associated QuadD,CA3 Pyramidal,I,E,7.545484853264889,5.398903211514571e-09,4.073734240672636e-08
CA1 LMR,CA1 Back Projection,I,I,-0.02317347233221442,-1.7359936412654285e-06,4.022900061476457e-08
CA1 Perforant Path Associated QuadD,CA2 Pyramidal,I,E,2.8054909662647964,1.4260788805075762e-08,4.000851416445019e-08
CA1 Schaffer Collateral Associated,CA1 Perforant Path Associated,I,I,-0.0006606690180313014,-6.043733042413522e-05,3.9929071743746715e-08
DG MOLAX,CA1 Perforant Path Associated,I,I,-0.0006683842729180166,-5.9319884284066855e-05,3.96484777267869e-08
CA1 Basket CCK+,CA1 Recurrent O LM,I,I,-0.0007568733399142285,-5.2186761888664176e-05,3.949876876998183e-08
CA1 OR LM,CA1 Trilaminar,I,I,-0.0020588180816530272,-1.8807919652503427e-05,3.872208505885138e-08
CA1 Quadrilaminar,CA3c Pyramidal,I,E,5.449473312230288,-7.053025007255989e-09,-3.843527154753434e-08
CA1 Horizontal Axo Axonic,CA1 Trilaminar,I,I,-0.0037071304848410413,-1.029615573370575e-05,3.8169192797091465e-08
CA1 Horizontal Basket,CA1 Schaffer Collateral Associated,I,I,-0.003545090846157307,-1.0282231642676206e-05,3.6451445274520426e-08
CA2 Pyramidal,CA2 SP SR,E,I,-7.289624775504103e-05,0.0004999341525697139,-3.644332384692834e-08
CA3 Basket CCK+,CA3 Trilaminar,I,I,-0.0036152757055649665,-9.868369545485292e-06,3.5676876671330166e-08
DG Basket,DG HIPP,I,I,-0.011484306780577824,-3.101428319335167e-06,3.5617754277216946e-08
CA1 Perforant Path Associated,CA1 Schaffer Collateral Associated,I,I,-0.008726133398812121,-3.9810990091430715e-06,3.47396010276612e-08
CA1 OR LM,CA1 Basket,I,I,-0.01203002570694147,-2.8663071385466313e-06,3.4481748560705824e-08
MEC LV VI Pyramidal Polymorphic,MEC LV Multipolar Pyramidal,E,E,0.011828022266575006,2.8906822255835285e-06,3.4191053729794566e-08
CA1 Neurogliaform Projecting,EC LIII Pyramidal Stellate,I,E,0.11239137896662947,-3.007629938336499e-07,-3.3803167619095784e-08
CA1 Perforant Path Associated,CA1 Perforant Path Associated QuadD,I,I,-0.000630100387155019,-5.337042871038629e-05,3.362872779304374e-08
CA3 Lucidum ORAX,CA3 Pyramidal,I,E,1.137853504417362,-2.9481026847215198e-08,-3.354508971192615e-08
CA1 Oriens Bistratified,CA1 Pyramidal,I,E,0.03752360119537676,-8.938347037672063e-07,-3.3539896958748375e-08
CA1 Axo Axonic,CA1 Basket,I,I,-0.010682771822681795,-3.121064021762138e-06,3.3341614788466486e-08
CA1 Recurrent O LM,CA3c Pyramidal,I,E,0.3407211544931383,-9.616531373845747e-08,-3.276555671916208e-08
CA1 Basket,CA1 O LMR,I,I,-0.001617176967078872,-2.0167148139765827e-05,3.261384746329682e-08
CA1 R Receiving Apical Targeting,CA1 Back Projection,I,I,-0.0074401093764266705,-4.360480987816507e-06,3.2442455483183827e-08
DG Total Molecular Layer,CA1 Perforant Path Associated,I,I,-0.00046837607429234355,-6.857450582212134e-05,3.211865783350265e-08
CA2 Wide Arbor Basket,CA1 Ivy,I,I,-0.0004963406531884442,-6.411399716003385e-05,3.182238322893326e-08
CA1 Pyramidal,CA1 Neurogliaform Projecting,E,I,-4.129104909120313e-05,0.000751041849679165,-3.10113058846504e-08
CA3 Basket CCK+,CA3 Mossy Fiber Associated ORDEN,I,I,-0.00022893810429285079,-0.0001341137830260113,3.0703755245517734e-08
CA1 Bistratified,CA1 Schaffer Collateral Associated,I,I,-0.004495152523919907,-6.6119080402359975e-06,2.972153511499317e-08
CA1 O LMR,CA1 Trilaminar,I,I,-0.0009923323844101461,-2.9917461961145188e-05,2.968806636340305e-08
CA1 Radial Trilaminar,CA2 Wide Arbor Basket,I,I,-0.04091372996587957,-7.237939305317172e-07,2.961310942471727e-08
CA3 Basket CCK+,CA3 Granule,I,E,7.193900519743857e-05,-0.0004111263596948814,-2.9576021326894072e-08
CA1 Radial Trilaminar,CA1 Horizontal Basket,I,I,-0.026299594576013226,-1.1168959285643727e-06,2.937391010484283e-08
CA1 Back Projection,CA1 Radial Trilaminar,I,I,-0.0005087957052218218,-5.7459806524484344e-05,2.9235302782534453e-08
CA1 LMR,CA1 R Receiving Apical Targeting,I,I,-0.008149587604906172,-3.5103814638322667e-06,2.8608161266139825e-08
CA1 R Receiving Apical Targeting,CA1 R Receiving Apical Targeting,I,I,-0.0031795407172506424,-8.817400749156138e-06,2.8035284702258258e-08
CA1 Bistratified,CA1 Oriens Alveus,I,I,-0.0012540494269371867,-2.1475690214615212e-05,2.6931577006718755e-08
CA3 Horizontal Axo Axonic,CA3c Pyramidal,I,E,0.0494318052885033,-5.423596979669717e-07,-2.6809818986234803e-08
DG Granule,CA3 Spiny Lucidum,E,I,-0.0006398242497182852,4.160140273710946e-05,-2.6617586293499276e-08
CA1 Basket,CA1 Recurrent O LM,I,I,-0.0008267152201950692,-3.211860454341157e-05,2.6552939227464845e-08
CA2 Bistratified,CA2 Wide Arbor Basket,I,I,-0.03600325947101828,-7.335846962855901e-07,2.641144016433824e-08
CA3 Mossy Fiber Associated,CA3c Pyramidal,I,E,0.03929960277524941,-6.716598681987897e-07,-2.6395966020288807e-08
MEC LV VI Pyramidal Polymorphic,EC LIII Pyramidal,E,E,0.0018273619442526823,1.4380364606394943e-05,2.627813102620432e-08
DG Semilunar Granule,DG HIPP,E,I,-0.0006764263847120032,3.8586039788698174e-05,-2.6100615394622614e-08
DG Axo Axonic,DG Semilunar Granule,I,E,1.3224908547087286,-1.9640681120314784e-08,-2.597462116186669e-08
CA1 R Receiving Apical Targeting,CA1 Bistratified,I,I,-0.01177195800159287,-2.2002091938392634e-06,2.5900770224594317e-08
CA1 Schaffer Collateral Associated,CA1 Back Projection,I,I,-0.0015139839214167745,-1.7065239657714657e-05,2.583649845690389e-08
CA3 Pyramidal,CA3 Spiny Lucidum,E,I,-0.00011473482255401979,0.00022500496032451224,-2.5815904196607173e-08
CA3 Granule,CA2 Pyramidal,E,E,0.022621729334243657,1.111580559372032e-06,2.5145874547321273e-08
CA1 Basket,CA1 O LM,I,I,-0.0011836811982194463,-2.10699333076622e-05,2.4940083904017413e-08
CA3 Axo Axonic,CA3 Basket,I,I,-0.023277582194101164,-1.0575315121543993e-06,2.461677669702612e-08
SUB CA1 Projecting Pyramidal,EC LIII Pyramidal,E,E,0.0011048478699165112,2.197111963471716e-05,2.4274744728098088e-08
CA1 Back Projection,CA1 Radiatum Giant,I,E,0.0077135056860658064,-3.143171021076451e-06,-2.4244867543350473e-08
CA1 Radial Trilaminar,CA1 Back Projection,I,I,-0.0146717354222437,-1.6347081785274479e-06,2.3984005887932634e-08
CA1 Radiatum Giant,CA3 Pyramidal,E,E,0.011584383416170348,2.0278657605133494e-06,2.3491574486310516e-08
CA1 Basket CCK+,CA1 Radial Trilaminar,I,I,-0.0007210367679308818,-3.198884195061983e-05,2.306513120992673e-08
CA1 Bistratified,CA1 R Receiving Apical Targeting,I,I,-0.0005681770653294217,-4.004165271620917e-05,2.2750748731235595e-08
CA3 LMR Targeting,CA3c Pyramidal,I,E,0.010790377655063122,-2.08428755776734e-06,-2.249024989005879e-08
CA3c Pyramidal,DG Hilar Ectopic Granule,E,E,2.1003515319673416e-06,0.010421371390791927,2.188854336585045e-08
DG Axo Axonic,DG Basket,I,I,-0.029905438377079537,-7.279241425339885e-07,2.1768890587738655e-08
DG HICAP,CA3c Pyramidal,I,E,0.6727572958968859,-3.193341088521911e-08,-2.148343515590419e-08
CA1 Back Projection,CA1 Recurrent O LM,I,I,-0.00022854017882925924,-9.374022497878745e-05,2.1423407780147077e-08
CA3 Mossy Fiber Associated ORDEN,CA3c Pyramidal,I,E,0.09415845245356004,-2.2664753548662687e-07,-2.1340781193834118e-08
DG HIPP,DG Basket,I,I,-0.0019948306676306213,-1.0650561194162668e-05,2.1246066097592302e-08
CA3 Lucidum ORAX,CA2 Pyramidal,I,E,0.2727248781068409,-7.787187159203805e-08,-2.1237596687890142e-08
DG Axo Axonic,DG Total Molecular Layer,I,I,-0.03611039660823206,-5.853653621072825e-07,2.1137775386415343e-08
CA3 Axo Axonic,CA1 Back Projection,I,I,-0.015740004656732382,-1.3053031265826989e-06,2.0545477290859017e-08
CA1 OR LM,CA2 Wide Arbor Basket,I,I,-0.01885924317521667,-1.0850705546019356e-06,2.046360945150512e-08
CA1 Radiatum Giant,CA1 Basket CCK+,E,I,-0.0008728589049074761,2.3240397850023787e-05,-2.0285588216985825e-08
CA1 Ivy,CA1 Bistratified,I,I,-0.003238442255071788,-6.1876360346844635e-06,2.003830199372701e-08
CA1 Perforant Path Associated,CA1 O LMR,I,I,-0.005968669502500347,-3.3420787828705483e-06,1.994776370627292e-08
CA1 Radiatum,CA3 Pyramidal,I,E,0.31827242153728497,-6.221957999002287e-08,-1.980277639045738e-08
CA1 Quadrilaminar,EC LIII Pyramidal Stellate,I,E,0.27813113997965666,-7.06485400577346e-08,-1.9649558984156162e-08
CA1 Bistratified,CA1 SO SO,I,I,-0.0008473418885698791,-2.3187114636664853e-05,1.9647413506717883e-08
CA3 Pyramidal,CA3 Lucidum ORAX,E,I,-4.573051708204068e-06,0.0041865264734103486,-1.914520204067075e-08
CA1 Axo Axonic,CA2 Wide Arbor Basket,I,I,-0.01612277762774971,-1.1815114380096623e-06,1.9049246179672572e-08
DG AIPRIM,CA3 Mossy Fiber Associated,I,I,-0.004014934599869055,-4.68986911392478e-06,1.8829517774353827e-08
DG Granule,DG MOPP,E,I,-0.00024044762967256127,7.608916391490179e-05,-1.8295459107105116e-08
CA1 Bistratified,SUB CA1 Projecting Pyramidal,I,E,0.005433345475357408,3.361248789700678e-06,1.826282590307074e-08
CA3 Pyramidal,DG HIPROM,E,I,-3.9647686070243165e-06,0.004592307213943757,-1.820743547565551e-08
CA1 Schaffer Collateral Associated,SUB CA1 Projecting Pyramidal,I,E,0.006208906951654235,2.89672480662535e-06,1.7985494788885407e-08
DG MOLAX,DG HIPP,I,I,-0.008919632168861465,-1.999498601489989e-06,1.7834792047443616e-08
DG Axo Axonic,CA1 Perforant Path Associated,I,I,-0.003316748374846822,-5.324796026946745e-06,1.766100856876643e-08
CA2 Basket,CA2 Bistratified,I,I,-0.0023574334763267132,-7.4060577733343274e-06,1.745928852246802e-08
DG HIPP,DG Semilunar Granule,I,E,0.06057709810448212,-2.873709826943688e-07,-1.7408100211058212e-08
DG Mossy,CA3 Mossy Fiber Associated,E,I,-0.0009001810871024691,1.8808865731294467e-05,-1.6931385201161032e-08
CA3 Lucidum ORAX,DG Granule,I,E,0.3581522119596977,-4.7175582257028995e-08,-1.6896039135841602e-08
CA1 Axo Axonic,CA1 Back Projection,I,I,-0.006330829644065845,-2.6684755553548872e-06,1.689366415030579e-08
DG HIPP,CA1 Back Projection,I,I,-0.0007613789633934321,-2.1998671954242447e-05,1.6749326048553283e-08
CA1 Axo Axonic,CA1 Perforant Path Associated,I,I,-0.0017508734127060824,-9.45052880020958e-06,1.6546679612300066e-08
CA1 Basket,CA1 Radial Trilaminar,I,I,-0.0008252264823219847,-1.968769333888924e-05,1.6246805919085537e-08
CA1 SO SO,CA1 Back Projection,I,I,-0.00507774675777798,-3.147939371949444e-06,1.5984438939597942e-08
CA1 Perforant Path Associated,CA1 O LM,I,I,-0.004544900179211169,-3.4916874005197335e-06,1.5869370692371517e-08
CA1 Bistratified,CA1 Ivy,I,I,-0.004291195284081758,-3.6963891297803483e-06,1.5861927601844507e-08
DG Total Molecular Layer,DG HIPP,I,I,-0.006857135220837873,-2.3114446385733646e-06,1.5849888442178284e-08
CA1 Schaffer Collateral Associated,CA1 R Receiving Apical Targeting,I,I,-0.00044448520592291527,-3.45079034544329e-05,1.5338252572911687e-08
CA1 Oriens Alveus,CA1 Bistratified,I,I,-0.009419962562541084,-1.6189666240332593e-06,1.525060498839683e-08
CA1 Radial Trilaminar,CA1 Perforant Path Associated,I,I,-0.0026341427212111315,-5.78939413183315e-06,1.525009041259073e-08
CA1 OR LM,CA1 Horizontal Basket,I,I,-0.009053549419961792,-1.6743866361931047e-06,1.5159142158897858e-08
DG HIPROM,DG AIPRIM,I,I,-0.026095188477210533,-5.67017050898966e-07,1.4796416813000595e-08
CA1 Axo Axonic,CA1 Horizontal Basket,I,I,-0.007962490569808965,-1.8232058311069272e-06,1.4517259237009624e-08
CA1 Basket CCK+,CA1 Radiatum,I,I,-0.00028677821689485506,-5.0397404724537045e-05,1.4452877863031078e-08
SUB CA1 Projecting Pyramidal,MEC LV Pyramidal,E,E,0.0022401687965579024,6.305664166407362e-06,1.4125752107159068e-08
CA3 Axo Axonic,CA3 Basket CCK+,I,I,-0.06340037446594489,-2.2204537590998402e-07,1.4077759981124486e-08
CA1 Radial Trilaminar,EC LIII Pyramidal,I,E,0.013780074324444957,-1.016607617436186e-06,-1.4008928527067547e-08
DG HIPP,CA3c Pyramidal,I,E,0.012120435239190796,-1.155672064684361e-06,-1.4007248417748714e-08
CA1 Neurogliaform,CA1 Back Projection,I,I,-0.0026058314181173284,-5.3650499622161536e-06,1.3980415751312039e-08
CA3 Granule,CA1 Back Projection,E,I,-0.0037049711276814544,3.7376631213659332e-06,-1.3847933949660527e-08
CA3 Spiny Lucidum,CA2 Pyramidal,I,E,0.0057383934397114995,-2.3760734527373895e-06,-1.3634844313460886e-08
CA1 R Receiving Apical Targeting,CA1 Schaffer Collateral Associated,I,I,-0.009242273703091048,-1.4559799347075437e-06,1.3456565062775752e-08
CA1 Oriens Bistratified,CA2 Pyramidal,I,E,0.019497779816685462,-6.868596733666889e-07,-1.3392238676264196e-08
CA2 Wide Arbor Basket,CA3 Mossy Fiber Associated,I,I,-0.00018956887171368207,-7.031216815835821e-05,1.332899838552265e-08
DG Axo Axonic,DG MOLAX,I,I,-0.021014917502549208,-6.261619923369181e-07,1.3158742612192182e-08
DG AIPRIM,DG HICAP,I,I,-0.0006743866177076459,-1.9481310369446288e-05,1.3137935008563772e-08
CA1 R Receiving Apical Targeting,SUB CA1 Projecting Pyramidal,I,E,0.017554607147599925,7.401661916020125e-07,1.2993326717508504e-08
CA1 Oriens Alveus,CA1 R Receiving Apical Targeting,I,I,-0.0019878035135412926,-6.4880546647931655e-06,1.2896977858723827e-08
CA1 O LM,CA1 Trilaminar,I,I,-0.0005667929550357212,-2.272552483866028e-05,1.2880667378041941e-08
DG HIPROM,CA2 Pyramidal,I,E,0.16309805327225793,-7.861142351762284e-08,-1.282137014068528e-08
DG HICAP,EC LI II Pyramidal Fan,I,E,0.27459963582700087,-4.6178028053552024e-08,-1.2680469686714415e-08
DG MOPP,EC LII III Pyramidal Tripolar,I,E,0.023674225841570796,-5.259597069109509e-07,-1.2451688884976234e-08
DG HICAP,MEC LII Stellate,I,E,0.03086568149717423,-4.001565721361668e-07,-1.235110530455595e-08
DG Granule,CA1 Neurogliaform Projecting,E,I,-5.921967628824647e-05,0.00020797426265149873,-1.2316168510508503e-08
CA1 LMR,CA1 Bistratified,I,I,-0.014039198780214257,-8.759467546426155e-07,1.2297590609311243e-08
CA1 Perforant Path Associated QuadD,CA1 Pyramidal,I,E,0.6555191623614742,1.8558067144330002e-08,1.2165168629499199e-08
CA2 SP SR,CA3c Pyramidal,I,E,0.6613745558518849,-1.7992525005117523e-08,-1.1899798233913534e-08
DG Hilar Ectopic Granule,DG Granule,E,E,0.9580967314034295,1.2281611697166512e-08,1.1766972023421362e-08
CA1 LMR,CA1 OR LM,I,I,-0.004822013033651403,-2.4297357211925976e-06,1.1716217315919096e-08
CA1 LMR,CA1 Neurogliaform,I,I,-0.010478808262029852,-1.1021481402769213e-06,1.1549199038314639e-08
CA3 Axo Axonic,CA2 Wide Arbor Basket,I,I,-0.019882294394609056,-5.779444263719807e-07,1.1490861228851177e-08
DG Axo Axonic,CA1 Back Projection,I,I,-0.007629966210258669,-1.5035230658037998e-06,1.1471830188427514e-08
CA1 Ivy,CA1 Schaffer Collateral Associated,I,I,-0.0027664630117189733,-4.094644243374655e-06,1.1327681845444004e-08
CA2 SP SR,CA3 Pyramidal,I,E,0.28904742174212256,-3.8561750797182535e-08,-1.114617464578785e-08
CA1 Trilaminar,CA1 Radiatum Giant,I,E,0.05512373883583578,-2.0003782822685842e-07,-1.1026833000465122e-08
CA1 Basket,CA1 Radiatum,I,I,-0.0003521294990035884,-3.1017335695497026e-05,1.0922118878881487e-08
CA1 Back Projection,CA3 Trilaminar,I,I,-0.004192693826469546,-2.5566553500320797e-06,1.0719273102489838e-08
CA1 Ivy,CA1 Oriens Alveus,I,I,-0.0008054639203111574,-1.3299536347851705e-05,1.0712296685061368e-08
DG HIPP,DG Total Molecular Layer,I,I,-0.0012468767217209903,-8.564724324658184e-06,1.067915538837382e-08
CA1 Schaffer Collateral Associated,CA1 Bistratified,I,I,-0.0012393160198366723,-8.610769613463157e-06,1.067146472508772e-08
DG Granule,DG HIPROM,E,I,-1.2254996953551853e-05,0.0008490764897994766,-1.0405429795825086e-08
DG HICAP,DG Basket,I,I,-0.0335925197608688,-2.9429520463857316e-07,9.886117477350196e-09
DG HIPROM,DG Mossy,I,E,0.10057020247804944,-9.696665064561358e-08,-9.751955689047642e-09
CA1 OR LM,CA1 Back Projection,I,I,-0.00393647562467781,-2.4506612104139075e-06,9.646968119137765e-09
CA1 Horizontal Basket,CA1 Recurrent O LM,I,I,-0.0006764329084542591,-1.3747168888846573e-05,9.299037434494392e-09
CA1 SO SO,CA1 SO SO,I,I,-0.002510827030490758,-3.686101218278003e-06,9.255162575977325e-09
CA1 Trilaminar,CA1 Recurrent O LM,I,I,-0.0015368312040206,-5.965819516824076e-06,9.168457591010337e-09
CA1 R Receiving Apical Targeting,CA1 LMR,I,I,-0.0015386993942247073,-5.937257959277488e-06,9.135655225296094e-09
CA1 Perforant Path Associated,CA1 Recurrent O LM,I,I,-0.0016644336234985712,-5.3226616890013e-06,8.85921708168146e-09
CA1 SO SO,CA1 Oriens Alveus,I,I,-0.002551821809196386,-3.414032711870028e-06,8.712003131459818e-09
CA1 Radiatum Giant,CA1 Basket,E,I,-0.00041169282355430756,2.106569879855326e-05,-8.672597018520976e-09
CA1 Radial Trilaminar,CA1 Bistratified,I,I,-0.01045911995746206,-8.248401893483222e-07,8.627102486129822e-09
MEC LV VI Pyramidal Polymorphic,MEC LV Superficial Pyramidal,E,E,0.003776284545062038,2.2734273276466345e-06,8.585108481713676e-09
CA1 Perforant Path Associated QuadD,CA1 Trilaminar,I,I,-0.02317989287270412,3.680105297059205e-07,-8.530444654610335e-09
CA1 Oriens Alveus,CA1 Schaffer Collateral Associated,I,I,-0.007907357070550666,-1.0713449094540242e-06,8.471506744769742e-09
DG HICAP,DG Total Molecular Layer,I,I,-0.03507093464028863,-2.3665957613385725e-07,8.299872526588919e-09
CA1 Horizontal Axo Axonic,CA1 Back Projection,I,I,-0.0061779053363773305,-1.3415832234063626e-06,8.288174155076468e-09
CA1 Quadrilaminar,CA1 Pyramidal,I,E,0.15669654692807397,-5.195977387739485e-08,-8.141917145751314e-09
CA1 Perforant Path Associated,CA1 Ivy,I,I,-0.0036547740105474817,-2.2256345690873404e-06,8.134191380076455e-09
CA3 Spiny Lucidum,CA1 Back Projection,I,I,-0.0010143550947411064,-7.989490319055513e-06,8.104180209518709e-09
CA1 Radiatum Giant,EC LIII Pyramidal,E,E,0.0007221084066016578,1.1200812978642759e-05,8.088201212650891e-09
CA1 SO SO,CA1 Bistratified,I,I,-0.005085237844609594,-1.5883855857103487e-06,8.077318492286642e-09
CA3 Granule,CA3 LMR Targeting,E,I,-0.00804266563386571,1.0016850452030674e-06,-8.05621788901193e-09
CA1 Trilaminar,CA1 Radial Trilaminar,I,I,-0.00217843379219386,-3.6568595314794193e-06,7.966226376680974e-09
CA1 Bistratified,CA1 LMR,I,I,-0.00029212000653422795,-2.696232461870245e-05,7.876234443793335e-09
CA1 O LMR,CA1 Back Projection,I,I,-0.0019906591046644495,-3.898228240913033e-06,7.76004353983361e-09
CA1 Neurogliaform,CA1 Neurogliaform,I,I,-0.0022718971334171343,-3.4061644569383574e-06,7.738455265665585e-09
CA1 LMR,CA1 LMR,I,I,-0.0032447644821284264,-2.3637397096001286e-06,7.669778654707058e-09
CA1 Ivy,CA1 SO SO,I,I,-0.0005333540767728168,-1.4359392914983609e-05,7.65864075118921e-09
CA1 Quadrilaminar,CA2 Pyramidal,I,E,0.18965632304395677,-3.99280461624697e-08,-7.572606421503372e-09
CA2 Wide Arbor Basket,CA2 SP SR,I,I,-0.000265525333612833,-2.830968185660768e-05,7.51693771944892e-09
CA1 Neurogliaform,CA1 OR LM,I,I,-0.0009587751436284628,-7.509044520276829e-06,7.199485238440938e-09
