variant,motif,E_source,I_first,I_second,E_receiver,E_to_I,I_to_I,I_to_E,signed_contribution,abs_contribution
no_self,E-I-I-E,DG Granule,DG AIPRIM,DG Total Molecular Layer,DG Mossy,12.8463247331506,-0.038559135342744064,-0.008352702775023021,0.004137454304412621,0.004137454304412621
no_self,E-I-I-E,CA3c Pyramidal,CA1 Back Projection,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,1.3989129065532508,-0.026805963127704086,-0.10842850578873131,0.004065983069140748,0.004065983069140748
no_self,E-I-I-E,CA3c Pyramidal,CA1 Perforant Path Associated,CA1 Basket CCK+,CA1 Pyramidal,44.323672451710536,-0.004898442271739477,-0.01791430864747936,0.003889500068804312,0.003889500068804312
no_self,E-I-I-E,CA2 Pyramidal,CA1 Trilaminar,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,5.172819659520613,-0.006915380529041443,-0.10842850578873131,0.003878706282280844,0.003878706282280844
no_self,E-I-I-E,CA2 Pyramidal,CA1 R Receiving Apical Targeting,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,4.030773879679528,-0.008598262673898608,-0.10842850578873131,0.003757877485191459,0.003757877485191459
no_self,E-I-I-E,CA3 Pyramidal,CA1 Trilaminar,CA1 Back Projection,CA3 Pyramidal,70.31283782917016,-0.007481689810290056,-0.006730103735357819,0.0035404305797096477,0.0035404305797096477
no_self,E-I-I-E,CA1 Pyramidal,CA1 Trilaminar,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,4.618689485072107,-0.006915380529041443,-0.10842850578873131,0.0034632059690466524,0.0034632059690466524
no_self,E-I-I-E,CA3 Pyramidal,CA1 Back Projection,CA1 Basket CCK+,CA1 Pyramidal,9.36594726300623,-0.01976220261476948,-0.01791430864747936,0.0033157906926510527,0.0033157906926510527
no_self,E-I-I-E,DG Granule,DG AIPRIM,DG MOLAX,DG Hilar Ectopic Granule,12.8463247331506,-0.05184136341981838,-0.004880355835624501,0.0032501754030120835,0.0032501754030120835
no_self,E-I-I-E,CA3 Pyramidal,CA1 Back Projection,CA3 Basket CCK+,CA3c Pyramidal,9.36594726300623,-0.01355751504685119,-0.024843252382113552,0.0031545706224380492,0.0031545706224380492
no_self,E-I-I-E,CA3 Pyramidal,CA1 Back Projection,CA3 Basket CCK+,CA3 Pyramidal,9.36594726300623,-0.01355751504685119,-0.02463817740979713,0.0031285304134864855,0.0031285304134864855
no_self,E-I-I-E,DG Granule,DG Total Molecular Layer,DG AIPRIM,DG Hilar Ectopic Granule,2.5615515537233087,-0.06685351242491389,-0.018115692065530733,0.003102289053207266,0.003102289053207266
no_self,E-I-I-E,CA3 Pyramidal,CA1 R Receiving Apical Targeting,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,3.156711859991999,-0.008598262673898608,-0.10842850578873131,0.002942992283864837,0.002942992283864837
no_self,E-I-I-E,CA3 Pyramidal,CA1 Horizontal Basket,CA1 Basket CCK+,CA1 Pyramidal,6.8301570001840775,-0.02394820627038444,-0.01791430864747936,0.0029302436213140583,0.0029302436213140583
no_self,E-I-I-E,CA3 Pyramidal,CA1 Trilaminar,CA1 Back Projection,CA3 Granule,70.31283782917016,-0.007481689810290056,-0.005563539736436624,0.0029267492729460475,0.0029267492729460475
no_self,E-I-I-E,CA3 Pyramidal,CA1 Trilaminar,CA1 Horizontal Basket,CA1 Pyramidal,70.31283782917016,-0.008484749869382783,-0.0048959235713971795,0.0029208435801111117,0.0029208435801111117
no_self,E-I-I-E,CA3 Pyramidal,CA1 Back Projection,DG AIPRIM,DG Hilar Ectopic Granule,9.36594726300623,-0.017129682370179426,-0.018115692065530733,0.0029064037685165005,0.0029064037685165005
no_self,E-I-I-E,CA3c Pyramidal,CA1 Basket CCK+,CA1 Bistratified,CA1 Pyramidal,19.992994529962473,-0.04263841422592115,-0.003315143746241921,0.002826059204905478,0.002826059204905478
no_self,E-I-I-E,EC LI II Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Multipolar Interneuron,MEC LII III Pyramidal Multiform,1.5976339353354037,-0.14628297520143532,-0.011961115777237264,0.0027953922428650105,0.0027953922428650105
no_self,E-I-I-E,CA3c Pyramidal,CA1 Bistratified,CA1 Basket CCK+,CA1 Pyramidal,11.138254913475604,-0.013818887716350758,-0.01791430864747936,0.002757339825306414,0.002757339825306414
no_self,E-I-I-E,EC LI II Multipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,MEC LII Stellate,23.381062547084507,-0.0088442989290751,-0.013303875313824919,0.002751096488412424,0.002751096488412424
no_self,E-I-I-E,CA3c Pyramidal,CA1 Ivy,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,4.622632735656172,-0.005488161644083125,-0.10842850578873131,0.002750804700012442,0.002750804700012442
no_self,E-I-I-E,CA3 Pyramidal,CA1 Trilaminar,CA1 Back Projection,CA3c Pyramidal,70.31283782917016,-0.007481689810290056,-0.00515767410158109,0.002713240066936847,0.002713240066936847
no_self,E-I-I-E,CA3 Pyramidal,CA1 Back Projection,CA3 O LM,CA3 Granule,9.36594726300623,-0.023263598477914725,-0.011827324142546492,0.0025770040487947733,0.0025770040487947733
no_self,E-I-I-E,CA3 Pyramidal,CA1 O LMR,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,2.58702605855184,-0.008962803975101087,-0.10842850578873131,0.002514132570570025,0.002514132570570025
no_self,E-I-I-E,CA3 Pyramidal,CA1 OR LM,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,3.6388795987213225,-0.006273336823626981,-0.10842850578873131,0.0024751969721510405,0.0024751969721510405
no_self,E-I-I-E,CA3 Pyramidal,CA1 Trilaminar,CA1 Back Projection,CA1 Pyramidal,70.31283782917016,-0.007481689810290056,-0.004579881799280637,0.0024092873172877954,0.0024092873172877954
