seed_mode,eigenvalue,timestep,loading_rank,cell_type,initial_mode_loading,signal_real,signal_imag,signal_magnitude
47,(-0.0008341208463246773+0.0007272410262882584j),1,2,MEC LIII Bipolar Complex Pyramidal,(0.30082732096000897-0.031586899663218815j),0.03345994749408731,-0.024058243126701802,0.04121125026798597
47,(-0.0008341208463246773+0.0007272410262882584j),1,3,MEC LV Superficial Pyramidal,(-0.03250985732675403-0.2476112645272386j),-0.0051015289633737585,-0.00275159313356123,0.005796280060245764
47,(-0.0008341208463246773+0.0007272410262882584j),1,4,CA3 Mossy Fiber Associated,(-0.22188367002517065-0.06281255321541566j),-0.02272126047674669,-0.028994866725650804,0.036836910485142794
47,(-0.0008341208463246773+0.0007272410262882584j),1,5,CA1 SO SO,(0.18656264093831756+0.0630152671605659j),-0.20426576562707716,-0.0952935295183889,0.22540044315681385
47,(-0.0008341208463246773+0.0007272410262882584j),2,1,CA1 Horizontal Axo Axonic,(-0.4268005344327489+0.03488852983035245j),0.07892546438771533,0.07849757463157933,0.11131530960230443
47,(-0.0008341208463246773+0.0007272410262882584j),2,2,MEC LIII Bipolar Complex Pyramidal,(0.30082732096000897-0.031586899663218815j),0.010439034784862206,-0.002973952635169086,0.01085439272901954
47,(-0.0008341208463246773+0.0007272410262882584j),2,3,MEC LV Superficial Pyramidal,(-0.03250985732675403-0.2476112645272386j),0.0016448676880886218,0.009060415687046621,0.00920851356807376
47,(-0.0008341208463246773+0.0007272410262882584j),2,4,CA3 Mossy Fiber Associated,(-0.22188367002517065-0.06281255321541566j),-0.004884575865402047,0.027955227652485957,0.028378756746679088
47,(-0.0008341208463246773+0.0007272410262882584j),2,5,CA1 SO SO,(0.18656264093831756+0.0630152671605659j),0.12163358922763765,0.10862528505257142,0.16307722888604062
47,(-0.0008341208463246773+0.0007272410262882584j),3,1,CA1 Horizontal Axo Axonic,(-0.4268005344327489+0.03488852983035245j),0.018156374924348018,-0.0007917750811628845,0.018173630847264508
47,(-0.0008341208463246773+0.0007272410262882584j),3,2,MEC LIII Bipolar Complex Pyramidal,(0.30082732096000897-0.031586899663218815j),0.01438745841904579,-0.005610720276393991,0.015442769886898858
47,(-0.0008341208463246773+0.0007272410262882584j),3,3,MEC LV Superficial Pyramidal,(-0.03250985732675403-0.2476112645272386j),0.0016865843864161659,0.0011315967487980944,0.002031028826578592
47,(-0.0008341208463246773+0.0007272410262882584j),3,4,CA3 Mossy Fiber Associated,(-0.22188367002517065-0.06281255321541566j),0.0003175633284943955,-0.004579414869244806,0.004590412510032717
47,(-0.0008341208463246773+0.0007272410262882584j),3,5,CA1 SO SO,(0.18656264093831756+0.0630152671605659j),0.03244800493341626,0.0016448725777129297,0.0324896695882848
47,(-0.0008341208463246773+0.0007272410262882584j),4,1,CA1 Horizontal Axo Axonic,(-0.4268005344327489+0.03488852983035245j),0.014113459328777379,-6.646285297438514e-05,0.014113615820755454
47,(-0.0008341208463246773+0.0007272410262882584j),4,2,MEC LIII Bipolar Complex Pyramidal,(0.30082732096000897-0.031586899663218815j),0.012735890578662104,-0.004889795012950812,0.013642323999243413
47,(-0.0008341208463246773+0.0007272410262882584j),4,3,MEC LV Superficial Pyramidal,(-0.03250985732675403-0.2476112645272386j),0.0020422027590286957,0.0002918918634579413,0.0020629573357045868
47,(-0.0008341208463246773+0.0007272410262882584j),4,4,CA3 Mossy Fiber Associated,(-0.22188367002517065-0.06281255321541566j),0.005858441327633881,0.004339944650694545,0.007290847300583165
47,(-0.0008341208463246773+0.0007272410262882584j),4,5,CA1 SO SO,(0.18656264093831756+0.0630152671605659j),0.023088788745463436,-0.0010414006231488204,0.02311226256753185
47,(-0.0008341208463246773+0.0007272410262882584j),5,1,CA1 Horizontal Axo Axonic,(-0.4268005344327489+0.03488852983035245j),0.012919837733222578,-0.00361927814252352,0.013417204676300887
47,(-0.0008341208463246773+0.0007272410262882584j),5,2,MEC LIII Bipolar Complex Pyramidal,(0.30082732096000897-0.031586899663218815j),0.012305188809015415,-0.004477311330216808,0.0130944258512241
47,(-0.0008341208463246773+0.0007272410262882584j),5,3,MEC LV Superficial Pyramidal,(-0.03250985732675403-0.2476112645272386j),0.0017460220695301692,-0.0004582038536880526,0.0018051437169436114
47,(-0.0008341208463246773+0.0007272410262882584j),5,4,CA3 Mossy Fiber Associated,(-0.22188367002517065-0.06281255321541566j),0.0035366903538838084,-0.0012218891647477526,0.0037418166430468955
47,(-0.0008341208463246773+0.0007272410262882584j),5,5,CA1 SO SO,(0.18656264093831756+0.0630152671605659j),0.021233989386639656,-0.0058021152097998815,0.022012424813720923
47,(-0.0008341208463246773+0.0007272410262882584j),6,1,CA1 Horizontal Axo Axonic,(-0.4268005344327489+0.03488852983035245j),0.012314622298124344,-0.0033490135664454284,0.012761889131852572
47,(-0.0008341208463246773+0.0007272410262882584j),6,2,MEC LIII Bipolar Complex Pyramidal,(0.30082732096000897-0.031586899663218815j),0.011646202758652847,-0.004282452994564633,0.012408603561493483
47,(-0.0008341208463246773+0.0007272410262882584j),6,3,MEC LV Superficial Pyramidal,(-0.03250985732675403-0.2476112645272386j),0.0016894666258949551,-0.0004525885696531266,0.0017490379908376911
47,(-0.0008341208463246773+0.0007272410262882584j),6,4,CA3 Mossy Fiber Associated,(-0.22188367002517065-0.06281255321541566j),0.0035536503862972552,-0.0008448555601354991,0.003652699273896292
47,(-0.0008341208463246773+0.0007272410262882584j),6,5,CA1 SO SO,(0.18656264093831756+0.0630152671605659j),0.020113981139162806,-0.005651554999660069,0.02089287704412152
47,(-0.0008341208463246773+0.0007272410262882584j),7,1,CA1 Horizontal Axo Axonic,(-0.4268005344327489+0.03488852983035245j),0.011412367024053677,-0.003944218650779395,0.012074724918475941
47,(-0.0008341208463246773+0.0007272410262882584j),7,2,MEC LIII Bipolar Complex Pyramidal,(0.30082732096000897-0.031586899663218815j),0.011081368813135902,-0.004034034291994682,0.011792801509468818
47,(-0.0008341208463246773+0.0007272410262882584j),7,3,MEC LV Superficial Pyramidal,(-0.03250985732675403-0.2476112645272386j),0.001573216117881023,-0.0005295835142233358,0.0016599601356953651
47,(-0.0008341208463246773+0.0007272410262882584j),7,4,CA3 Mossy Fiber Associated,(-0.22188367002517065-0.06281255321541566j),0.0032396347989368576,-0.0011752726919437024,0.0034462297559668376
47,(-0.0008341208463246773+0.0007272410262882584j),7,5,CA1 SO SO,(0.18656264093831756+0.0630152671605659j),0.01870220741637774,-0.0064500657913664225,0.019783222966902284
47,(-0.0008341208463246773+0.0007272410262882584j),8,1,CA1 Horizontal Axo Axonic,(-0.4268005344327489+0.03488852983035245j),0.010807337528715641,-0.003839734140414853,0.01146918056046956
47,(-0.0008341208463246773+0.0007272410262882584j),8,2,MEC LIII Bipolar Complex Pyramidal,(0.30082732096000897-0.031586899663218815j),0.010524361191902086,-0.00383645667097783,0.01120181138414252
47,(-0.0008341208463246773+0.0007272410262882584j),8,3,MEC LV Superficial Pyramidal,(-0.03250985732675403-0.2476112645272386j),0.0014887082325279152,-0.0005223301177994282,0.0015776821459206392
47,(-0.0008341208463246773+0.0007272410262882584j),8,4,CA3 Mossy Fiber Associated,(-0.22188367002517065-0.06281255321541566j),0.0031142825811685355,-0.0010513420761495643,0.0032869554539805114
47,(-0.0008341208463246773+0.0007272410262882584j),8,5,CA1 SO SO,(0.18656264093831756+0.0630152671605659j),0.01770080071085534,-0.00630196702611778,0.018789175985223318
47,(-0.0008341208463246773+0.0007272410262882584j),9,1,CA1 Horizontal Axo Axonic,(-0.4268005344327489+0.03488852983035245j),0.010247979899784453,-0.0037048270596666344,0.010897102163805948
47,(-0.0008341208463246773+0.0007272410262882584j),9,2,MEC LIII Bipolar Complex Pyramidal,(0.30082732096000897-0.031586899663218815j),0.009999862878261274,-0.003640474894377946,0.01064191312878582
47,(-0.0008341208463246773+0.0007272410262882584j),9,3,MEC LV Superficial Pyramidal,(-0.03250985732675403-0.2476112645272386j),0.001409958146140236,-0.0005084179636096582,0.0014988231381948315
47,(-0.0008341208463246773+0.0007272410262882584j),9,4,CA3 Mossy Fiber Associated,(-0.22188367002517065-0.06281255321541566j),0.0029360175493880173,-0.001058898040907677,0.0031211318638200043
47,(-0.0008341208463246773+0.0007272410262882584j),9,5,CA1 SO SO,(0.18656264093831756+0.0630152671605659j),0.01678874248704817,-0.006069000757143094,0.017852020739586312
47,(-0.0008341208463246773+0.0007272410262882584j),10,1,CA1 Horizontal Axo Axonic,(-0.4268005344327489+0.03488852983035245j),0.009734458749097005,-0.0035269266421798454,0.010353690099534041
47,(-0.0008341208463246773+0.0007272410262882584j),10,2,MEC LIII Bipolar Complex Pyramidal,(0.30082732096000897-0.031586899663218815j),0.009499666147733923,-0.0034587724016649,0.010109736071971446
47,(-0.0008341208463246773+0.0007272410262882584j),10,3,MEC LV Superficial Pyramidal,(-0.03250985732675403-0.2476112645272386j),0.0013390279446340169,-0.00048479399993768855,0.0014240860433577683
47,(-0.0008341208463246773+0.0007272410262882584j),10,4,CA3 Mossy Fiber Associated,(-0.22188367002517065-0.06281255321541566j),0.0027887797315485235,-0.0010077464935441015,0.0029652732397447436
47,(-0.0008341208463246773+0.0007272410262882584j),10,5,CA1 SO SO,(0.18656264093831756+0.0630152671605659j),0.015946360561906854,-0.005779828744318796,0.016961510412813834
48,(-0.0008341208463246763-0.000727241026288259j),0,1,MEC LV Superficial Pyramidal,(0.28354301395514964+0.4114872607667672j),0.28354301395514964,0.4114872607667672,0.49971832719653947
48,(-0.0008341208463246763-0.000727241026288259j),0,2,CA1 Horizontal Axo Axonic,(-0.19404942371856568+0.09510364922572863j),-0.19404942371856568,0.09510364922572863,0.2161015570086386
48,(-0.0008341208463246763-0.000727241026288259j),0,3,MEC LIII Superficial Trilayered Interneuron,(0.17871714283157136+0.1006073578904332j),0.17871714283157136,0.1006073578904332,0.20508938930030968
48,(-0.0008341208463246763-0.000727241026288259j),0,4,CA3 Spiny Lucidum,(0.07910577923031867+0.17586437243005704j),0.07910577923031867,0.17586437243005704,0.19283672315680364
48,(-0.0008341208463246763-0.000727241026288259j),0,5,CA3 LMR Targeting,(-0.04754484371748342-0.17723755832068278j),-0.04754484371748342,-0.17723755832068278,0.18350385348432702
48,(-0.0008341208463246763-0.000727241026288259j),1,1,MEC LV Superficial Pyramidal,(0.28354301395514964+0.4114872607667672j),0.0014575691897976899,0.0062548297910745825,0.006422414161229529
48,(-0.0008341208463246763-0.000727241026288259j),1,2,CA1 Horizontal Axo Axonic,(-0.19404942371856568+0.09510364922572863j),0.016304710757410988,0.1390576056411628,0.14001021848256642
48,(-0.0008341208463246763-0.000727241026288259j),1,3,MEC LIII Superficial Trilayered Interneuron,(0.17871714283157136+0.1006073578904332j),0.03194999786213264,0.016534871490365158,0.03597505161348863
48,(-0.0008341208463246763-0.000727241026288259j),1,4,CA3 Spiny Lucidum,(0.07910577923031867+0.17586437243005704j),0.0018017789641724643,0.00436620973535931,0.004723366901785295
48,(-0.0008341208463246763-0.000727241026288259j),1,5,CA3 LMR Targeting,(-0.04754484371748342-0.17723755832068278j),0.022418293985606484,0.0026982742584407723,0.022580092763291384
48,(-0.0008341208463246763-0.000727241026288259j),2,1,MEC LV Superficial Pyramidal,(0.28354301395514964+0.4114872607667672j),-0.010212565936654896,-0.015218416667734758,0.0183274850670601
48,(-0.0008341208463246763-0.000727241026288259j),2,2,CA1 Horizontal Axo Axonic,(-0.19404942371856568+0.09510364922572863j),-0.06537646531635731,-0.15480004641291192,0.16803909243595835
48,(-0.0008341208463246763-0.000727241026288259j),2,3,MEC LIII Superficial Trilayered Interneuron,(0.17871714283157136+0.1006073578904332j),0.011962970140355496,0.004000568776432563,0.012614166841849062
48,(-0.0008341208463246763-0.000727241026288259j),2,4,CA3 Spiny Lucidum,(0.07910577923031867+0.17586437243005704j),-0.003990272861963022,-0.004137972562006584,0.005748486273519134
48,(-0.0008341208463246763-0.000727241026288259j),2,5,CA3 LMR Targeting,(-0.04754484371748342-0.17723755832068278j),0.0014021404262769062,-0.0027129567459032375,0.0030538716541698126
48,(-0.0008341208463246763-0.000727241026288259j),3,1,MEC LV Superficial Pyramidal,(0.28354301395514964+0.4114872607667672j),-0.0007463975248633552,-0.002426306707932094,0.0025385179743461377
48,(-0.0008341208463246763-0.000727241026288259j),3,2,CA1 Horizontal Axo Axonic,(-0.19404942371856568+0.09510364922572863j),0.00742963209336801,-0.005164170579066362,0.009048098740204956
48,(-0.0008341208463246763-0.000727241026288259j),3,3,MEC LIII Superficial Trilayered Interneuron,(0.17871714283157136+0.1006073578904332j),0.012835409658012858,0.004548857308452705,0.013617629892961306
48,(-0.0008341208463246763-0.000727241026288259j),3,4,CA3 Spiny Lucidum,(0.07910577923031867+0.17586437243005704j),0.0006135964469138933,0.0010314222022247393,0.0012001384748884128
48,(-0.0008341208463246763-0.000727241026288259j),3,5,CA3 LMR Targeting,(-0.04754484371748342-0.17723755832068278j),0.005056059176107663,0.0033997067575624595,0.006092761314028177
48,(-0.0008341208463246763-0.000727241026288259j),4,1,MEC LV Superficial Pyramidal,(0.28354301395514964+0.4114872607667672j),0.00038157687563973087,-0.0011961819008983817,0.0012555684179127175
48,(-0.0008341208463246763-0.000727241026288259j),4,2,CA1 Horizontal Axo Axonic,(-0.19404942371856568+0.09510364922572863j),0.0051208381509705875,-0.004901029040225719,0.0070882345489953775
48,(-0.0008341208463246763-0.000727241026288259j),4,3,MEC LIII Superficial Trilayered Interneuron,(0.17871714283157136+0.1006073578904332j),0.011540188640329439,0.0037719698063704127,0.01214099296081497
48,(-0.0008341208463246763-0.000727241026288259j),4,4,CA3 Spiny Lucidum,(0.07910577923031867+0.17586437243005704j),-0.00046632097870930364,-0.0010424021854230942,0.0011419534015708547
48,(-0.0008341208463246763-0.000727241026288259j),4,5,CA3 LMR Targeting,(-0.04754484371748342-0.17723755832068278j),0.003466152496917638,0.00031435281472815604,0.003480377971430099
48,(-0.0008341208463246763-0.000727241026288259j),5,1,MEC LV Superficial Pyramidal,(0.28354301395514964+0.4114872607667672j),0.001169900033068839,0.00012050406413839175,0.0011760898421669752
48,(-0.0008341208463246763-0.000727241026288259j),5,2,CA1 Horizontal Axo Axonic,(-0.19404942371856568+0.09510364922572863j),0.008929459337429174,0.0012611814456280446,0.009018083094405235
48,(-0.0008341208463246763-0.000727241026288259j),5,3,MEC LIII Superficial Trilayered Interneuron,(0.17871714283157136+0.1006073578904332j),0.010764771823620813,0.0032450569711449254,0.011243251627558501
