,CA1 Axo Axonic,CA1 Back Projection,CA1 Basket,CA1 Basket CCK+,CA1 Bistratified,CA1 Horizontal Axo Axonic,CA1 Horizontal Basket,CA1 Ivy,CA1 LMR,CA1 Neurogliaform,CA1 Neurogliaform Projecting,CA1 O LM,CA1 O LMR,CA1 OR LM,CA1 Oriens Alveus,CA1 Oriens Bistratified,CA1 Perforant Path Associated,CA1 Perforant Path Associated QuadD,CA1 Pyramidal,CA1 Quadrilaminar,CA1 R Receiving Apical Targeting,CA1 Radial Trilaminar,CA1 Radiatum,CA1 Radiatum Giant,CA1 Recurrent O LM,CA1 SO SO,CA1 Schaffer Collateral Associated,CA1 Trilaminar,CA2 Basket,CA2 Bistratified,CA2 Pyramidal,CA2 SP SR,CA2 Wide Arbor Basket,CA3 Axo Axonic,CA3 Basket,CA3 Basket CCK+,CA3 Granule,CA3 Horizontal Axo Axonic,CA3 LMR Targeting,CA3 Lucidum ORAX,CA3 Mossy Fiber Associated,CA3 Mossy Fiber Associated ORDEN,CA3 O LM,CA3 Pyramidal,CA3 Spiny Lucidum,CA3 Trilaminar,CA3c Pyramidal,DG AIPRIM,DG Axo Axonic,DG Basket,DG Granule,DG HICAP,DG HIPP,DG HIPROM,DG Hilar Ectopic Granule,DG MOLAX,DG MOPP,DG Mossy,DG Neurogliaform,DG Semilunar Granule,DG Total Molecular Layer,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,EC LIII Pyramidal Stellate,EC LIII Stellate,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,LEC LVI Multipolar Pyramidal,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,SUB CA1 Projecting Pyramidal
CA3c Pyramidal,0.027008708741567748,0.004325015480460511,0.06243689334686936,0.06181229041334781,0.03443611442887463,0.0031547296320760345,0.0031278942494891845,0.014291781889021709,0.060756596763815916,0.0,0.0,0.0012291225975081602,0.0013714066000045206,0.0632554546333311,0.04799700661245571,0.00026109951934797184,0.1370353855529404,0.16755583175690095,0.015162366484131476,0.025299846463144857,0.0929579639266854,0.024482044969826214,0.02591479792267911,0.0007198677517333045,0.0015818396387180212,0.004544339253862731,0.016121076412675052,0.029378545600403556,0.0174764292104017,0.017018432016322128,0.004325843375794463,0.0030705122787059187,0.006296434688850084,0.000396565337486646,0.0005164539880815074,0.00012677755976094136,6.665035520544845e-05,0.00022949320283639841,5.009564820507733e-05,0.0006845391402351405,0.00018245321323896317,0.00043714213352252226,0.0005036215584567604,6.772639367753054e-05,0.0,7.357277365517022e-05,0.0,0.004789956640090617,0.0068938100559802675,0.001566266010839587,0.0012680211722760186,0.0031233580417674785,5.627060323973179e-05,0.0009303087219132848,0.0008139202873965525,0.001435394306550134,0.0,0.00017151554068922575,0.0,6.203888994090537e-05,0.0009501115209731667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019826469203508128
DG AIPRIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25721365391059564,-0.10023477973953752,-0.028536697794076117,-0.25773338674280694,-0.007479187751120387,-0.08413191250373374,-0.038894562168014006,-0.11130389747810392,0.0,-0.02960294290875985,0.0,-0.00208215080435424,-0.08278682819889759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Axo Axonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44727075757860146,0.0,0.0,0.0,-0.2447982723626532,0.0,0.0,-0.3079309700587454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Basket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2872769257302735,0.0,-0.0869693772270547,-0.3226956810582047,-0.019162695905792563,0.0,0.0,-0.13613059904657318,0.0,0.0,0.0,0.0,-0.14776472103210134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Granule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05115057312697299,0.025001144475479516,0.0037483391125329346,0.0,0.016747381428060967,0.010912435823363289,0.012059206169959395,0.0017072871529596597,0.0,0.0,0.0024145226775427915,0.010471077069116819,0.018696296921396252,0.007894939486771448,0.0,0.00026195208348134003,0.0021294714317562757,0.0,0.0020104018444326147,0.2501129900162019,0.21391205388514445,0.03885766486868277,0.0,0.10020352471235996,0.015789698008126945,0.03590329616916893,0.028011287880369554,0.052043835581423024,0.0,0.050088198857670185,0.0,0.0,0.049872421217025883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG HICAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2314758994381866,-0.23864457947448398,-0.0896269189732158,-0.07361019872207922,0.0,0.0,-0.08292674600040248,-0.040820180259840626,-0.1534451050752942,0.0,0.0,0.0,-0.0054088131055943555,-0.0840415589509028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG HIPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03828858238306374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1720171285455239,-0.2653666948226457,-0.09224976645983583,-0.06181638883706705,-0.16989698235401482,0.0,0.0,-0.031648588693288016,-0.07164855486764599,-0.02240617672104722,0.0,-0.014146443352589414,-0.005433516990549581,-0.0550811759727287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG HIPROM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039110556458669295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022270296112317702,-0.02619063690989706,-0.05221046717383511,-0.014411351883186388,-0.0006405633068371631,-0.008911839037480133,-0.004571846667870902,-0.03869676948125476,-0.025929951891907558,-0.04637814051254304,-0.025992117150914935,-0.004963303884869719,-0.008225755530407919,-0.0017193737735811828,-0.0063934608169994075,-0.1963341697721144,-0.1567895070909171,-0.059779478958222346,-0.015341443604266671,-0.14935568080112002,-0.004049533681486367,0.0,-0.021014114686083215,-0.059585290949376944,-0.002341718608931809,-0.0150544192964748,-0.0014523889213194556,-0.0013565995159647932,-0.04617199083503807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Hilar Ectopic Granule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02449057472394569,0.031320705164245434,0.003022488039125199,0.0,0.0,0.0016788531828159268,0.05259793344205414,0.006831219407586528,0.013651810091215551,0.0,0.0004727198165419986,0.006670912760219921,0.0,0.0019563542948986237,0.2866743783852878,0.19913416960286517,0.045349789072736096,0.0,0.09960083935067462,0.01858525137662309,0.04167160466925274,0.0,0.05570289607794992,0.0,0.057345841119152884,0.0,0.0,0.053241659422808625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG MOLAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01953577683363574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2130711727620248,-0.24712679334333823,-0.08682556342718008,-0.06907057802994294,-0.21178995552022536,0.0,-0.023736268235400575,-0.03821881932610082,0.0,-0.011190935011047086,0.0,-0.0071346333699904025,-0.0056943331330908745,-0.06660517100802306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG MOPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04225711996918461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19151626211232667,-0.2373662064073429,-0.08203998560184912,-0.06303953659305542,-0.17472011270605126,0.0,0.0,-0.03368940321679427,-0.08867534077958855,0.0,0.0,-0.014220998917670362,-0.0052176951012146665,-0.06725733859492211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Mossy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26485362869177365,0.29592064695073894,0.06830879043934454,0.016196159715716543,0.13568590225106877,0.01025419395820159,0.04409736292250495,0.03545764879110883,0.06773310676747323,0.0,0.0,0.0,0.0008472127297063861,0.060645346782362546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Neurogliaform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020633655548276477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1157472369043692,-0.3001803279376716,-0.04912150889408047,-0.061028414633060135,-0.10971748940332042,0.0,0.0,-0.03955027586359062,-0.08850091471734378,-0.004912968385451172,0.0,0.0,-0.005887287986191481,-0.032762593975978006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17195732575066675
DG Semilunar Granule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007945556618400788,0.006925934403974258,0.00114831592896099,0.0,0.0,0.0015346551991181662,0.024391556035918197,0.0040677994247141505,0.0045896652954208065,0.0,0.0004287652670360066,0.003088421087930505,0.0,0.0013197442349801248,0.29305924146062046,0.23145635879131607,0.05532403641229265,0.0032597255487231045,0.14055548725607,0.010601929308990047,0.052356480964998155,0.03063802047301147,0.058642707305554265,0.0,0.03441875354904333,0.0,0.0,0.034246845432926255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Total Molecular Layer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010093361441047352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2430927276992174,-0.19717250856498217,-0.06767440482448048,-0.03800869814061557,-0.19149676575880717,-0.0068082833251674295,-0.042891155023432014,-0.04503352448538341,-0.11549713867517633,-0.00512020478608342,-0.030372096058852428,-0.0034732381569105982,-0.003265893059844144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EC LI II Multipolar Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039219574383511134,0.04214438237966872,0.03514738559237533,0.02721563294599752,0.04286790768402356,0.009263364388368833,0.0,0.004114794875174189,0.025054678056125476,0.01319440010244339,0.0,0.031239019519418997,0.023403219765979658,0.03525048536222989,0.04483698033794332,0.020266799834330277,0.5961327971373832,0.0407339052600866,0.0,0.0034041924547832812,0.0018080968653167466,0.0,0.0
EC LI II Pyramidal Fan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040576385389038796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04856954463397345,0.3396268332789443,0.04861844197448644,0.03572727279430035,0.03820181557267209,0.0,0.0,0.012408565956934634,0.010969386059302665,0.00796564998735201,0.0,0.00270249145279145,0.0030830020084483003,0.006972730763197618,0.0396576916550913,0.0,0.011323771330050598,0.00879929251764919,0.010109170823504491,0.015706585957591158,0.0036374639705613115,0.0,0.002262006352599763,0.009046313525850997,0.005378102605571465,0.0,0.011484871225057387,0.012728393613207071,0.025949401164916328,0.010900535754818547,0.016076206016420094,0.23357188218824174,0.015096318174453473,0.0,0.0036561552812583277,0.002064556691782005,0.0,0.0036479081300678762
EC LII III Pyramidal Tripolar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002967886490959861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035261713689521836,0.2483778618013181,0.03554486473196708,0.026198104523903826,0.027902106675569388,0.0,0.0,0.008943654567426742,0.008029346087440908,0.005790812001646273,0.0,0.001957793961689067,0.0022058118464764243,0.005101188471059375,0.039344692765767963,0.0034716034740606607,0.0,0.015508038298018417,0.015355450374276585,0.02575463998301233,0.0059263446340546595,0.0,0.0037576546855559623,0.013748219162283052,0.005772099029205889,0.0,0.018586312918566845,0.017092873722088238,0.02975812662201167,0.012711670222114682,0.023217778550738612,0.3261468833744785,0.023014102805261283,0.0,0.004389521729571946,0.00408967967007664,0.0,0.004073163129877171
EC LIII Pyramidal,0.054668518642401555,0.0,0.04144525781724073,0.08576083295107856,0.0,0.0,0.0,0.0,0.10378232838764483,0.11298415263866578,0.011112654001881913,0.0,0.0,0.0,0.05982250180761903,0.0,0.21844694135058687,0.1744447445327816,0.020198846136883164,0.02741808636544303,0.0,0.01824880583044659,0.0,0.0009562804808121095,0.0,0.0,0.01148828021170499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009399895316896964,0.0,0.0027940667948507416,0.0008144409946349022,0.001738040431079904,0.002192820210759347,0.0015904923767282376,0.002892110123982093,0.004217891926307764,0.0023019231440727125,0.0008858085239282294,0.0,0.0,0.0015280139631445291,0.004818807823418112,0.02508109630790352,0.0005442907550631753,0.0014669676916058661,0.0006446412320000568,0.0008872727506447902,0.0024199559826363812,0.0014631382803590959
EC LIII Pyramidal Stellate,0.05575631045041406,0.0,0.042579711903543545,0.08778767257270918,0.0,0.0,0.0,0.0,0.105779592518447,0.11531196012602332,0.011317854130009469,0.0,0.0,0.0,0.061284813760188,0.0,0.22308303810313967,0.1781273091579171,0.020558302920781663,0.028007910395312773,0.0,0.018672019168050457,0.0,0.0009734434060646299,0.0,0.0,0.011837672965116548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000978228086895412,0.0009296296771879174,0.0,0.000863214369507589,0.0002468707687422719,0.0,0.0,0.0007889492174310839,0.0015369565595641289,0.0,0.0009281480463633114,0.0,0.0,0.001609311361272668,0.0024871767595085123,0.02630015455797547,0.0005745064839611766,0.0,0.0,0.00018180750806432225,0.0,0.0014974350258086676
EC LIII Stellate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027113910125897225,0.025406672285483458,0.03551578463720908,0.0,0.006681073526824014,0.0,0.0,0.020971647192776798,0.03990634746169429,0.0,0.024937406370090672,0.0,0.0,0.04291058187759583,0.06439523683351348,0.6903644797985876,0.016826319971096744,0.0,0.0,0.004970539919230819,0.0,0.0
EC LIII V Bipolar Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022282816355806274,0.019961364562978236,0.039361006055077905,0.022164014760865363,0.0,0.033481559038633896,0.028193213008113758,0.037867568837914624,0.0715173094249128,0.04511296282887576,0.019401754025291266,0.0,0.0,0.03264012394847444,0.06909329477905868,0.41660969732075276,0.01827571856464795,0.02337361705959619,0.014793987269263982,0.025134995428900343,0.06073499673083573,0.0
EC LIV VI Deep Multipolar Principal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062243982475308816,0.0,0.06409247149720708,0.0,0.08125237663767805,0.08116645361251948,0.1161560538295631,0.13822669164174067,0.0,0.0,0.0,0.0,0.08784012428892919,0.0,0.0,0.07225772153635016,0.029479318921919632,0.040677829395667886,0.1588810233535021,0.06772595280961376
EC LV Deep Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07644525251564976,0.1384011412851921,0.0,0.0,0.08369222435091021,0.25801921868437433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07162667232988812,0.07305334350618187,0.0302902288656503,0.26847191846215335,0.0
LEC LIII Complex Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705366689825467,0.006669024553585847,0.10564322829354239,0.08791046340462774,0.1551648576940924,0.12170960667400801,0.09345568777848343,0.05249057940784068,0.05358582588881774,0.0,0.2349875564673418,0.017846500855113225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEC LIII Multipolar Principal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1817397223555096,0.010740680205168345,0.10533180050211036,0.08574165311395981,0.1367982631247151,0.1371868831392284,0.07056993441170505,0.03246157897090248,0.04109960188375658,0.18733617893900445,0.0,0.010993703353939828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEC LVI Multipolar Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044217132346705386,0.0416122433416927,0.12545779653523145,0.03920928532367217,0.09120871423872419,0.12455429116745827,0.1005192385840336,0.158798673577551,0.27442262488493124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEC LII III Pyramidal Multiform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007674152399034327,0.0006587415538029564,0.007469731601297254,0.006301252054331809,0.0129467607104903,0.009536661771839438,0.010575300601461269,0.009684413974829293,0.00978808221435318,0.0,0.0,0.0,0.0,0.01331944240549373,0.022772576909553994,0.03568413778385439,0.09497430472112987,0.50013272782973,0.022446406345826696,0.05549100168789564,0.04056487038747106,0.04359390039793329,0.09638553464967145,0.0
