,CA1 Axo Axonic,CA1 Back Projection,CA1 Basket,CA1 Basket CCK+,CA1 Bistratified,CA1 Horizontal Axo Axonic,CA1 Horizontal Basket,CA1 Ivy,CA1 LMR,CA1 Neurogliaform,CA1 Neurogliaform Projecting,CA1 O LM,CA1 O LMR,CA1 OR LM,CA1 Oriens Alveus,CA1 Oriens Bistratified,CA1 Perforant Path Associated,CA1 Perforant Path Associated QuadD,CA1 Pyramidal,CA1 Quadrilaminar,CA1 R Receiving Apical Targeting,CA1 Radial Trilaminar,CA1 Radiatum,CA1 Radiatum Giant,CA1 Recurrent O LM,CA1 SO SO,CA1 Schaffer Collateral Associated,CA1 Trilaminar,CA2 Basket,CA2 Bistratified,CA2 Pyramidal,CA2 SP SR,CA2 Wide Arbor Basket,CA3 Axo Axonic,CA3 Basket,CA3 Basket CCK+,CA3 Granule,CA3 Horizontal Axo Axonic,CA3 LMR Targeting,CA3 Lucidum ORAX,CA3 Mossy Fiber Associated,CA3 Mossy Fiber Associated ORDEN,CA3 O LM,CA3 Pyramidal,CA3 Spiny Lucidum,CA3 Trilaminar,CA3c Pyramidal,DG AIPRIM,DG Axo Axonic,DG Basket,DG Granule,DG HICAP,DG HIPP,DG HIPROM,DG Hilar Ectopic Granule,DG MOLAX,DG MOPP,DG Mossy,DG Neurogliaform,DG Semilunar Granule,DG Total Molecular Layer,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,EC LIII Pyramidal Stellate,EC LIII Stellate,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,LEC LVI Multipolar Pyramidal,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,SUB CA1 Projecting Pyramidal
DG Axo Axonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.958443932802194,0.0,0.0,0.0,-7.092358786055475,0.0,0.0,-8.921455612886573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Basket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-783.9151475012219,0.0,-237.32018157646093,-880.5650915808724,-52.29075585978193,0.0,0.0,-371.4702751004077,0.0,0.0,0.0,0.0,-403.2172190261984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Granule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45861.22691942544,22415.841894656765,3360.733225493062,0.0,15015.578771168455,9784.00954172353,10812.19538353532,1530.7410797556458,0.0,0.0,2164.8432392343293,9388.29053519106,16762.962040262293,7078.544563306722,0.0,234.86430763410192,1909.2683929031025,0.0,1802.511478373572,224249.4636796229,191791.9711217032,34839.49596572401,0.0,89841.7418227616,14156.9268743551,32190.630761502,25114.71428869603,46662.119453326166,0.0,44908.709978571016,0.0,0.0,44715.245336109205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG HICAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.677784161770468,-18.225255318439626,-6.844796078289349,-5.621601247785361,0.0,0.0,-6.33310474477516,-3.117431826939397,-11.718582603134486,0.0,0.0,0.0,-0.4130703493716663,-6.41824286398119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG HIPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.9475314584498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-561.3452951927815,-865.9739114301533,-301.039627987728,-201.7260684031928,-554.4265999454675,0.0,0.0,-103.2791705842655,-233.8114786730144,-73.1183109029125,0.0,-46.16423658987942,-17.731252839672024,-179.7469778004936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG HIPROM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0818954659312467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0466328388467819,-0.5484182806344825,-1.093259959164173,-0.3017661941015643,-0.0134130616441949,-0.1866092626552061,-0.0957320853839481,-0.8102901757612149,-0.542959672283536,-0.9711340799544252,-0.544261380393091,-0.1039289953952249,-0.1722430317531223,-0.0360027903070617,-0.1338757358450406,-4.11113514293856,-3.2830905256769767,-1.251751119313363,-0.3212418297748023,-3.12743007929641,-0.0847951237922342,0.0,-0.4400246043975599,-1.2476849236611838,-0.04903436665776,-0.3152316904291632,-0.0304122667112992,-0.0284064865094534,-0.966817413197539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Hilar Ectopic Granule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6892270915675144,0.8814443421407223,0.0850605044587634,0.0,0.0,0.0472472005824232,1.48023968801693,0.1922478968836494,0.3841966744292319,0.0,0.0133035385226386,0.1877364599096777,0.0,0.0550567880071112,8.067746480781004,5.604142250402146,1.276258461800868,0.0,2.803021064108734,0.523036265859315,1.1727449931609049,0.0,1.567621237494078,0.0,1.6138578915994803,0.0,0.0,1.4983557751436258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG MOLAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.54691807831977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-474.9538748387004,-550.8667669744976,-193.54160983030133,-153.96422823142706,-472.0979319834816,0.0,-52.91017281444062,-85.19301834868867,0.0,-24.94555165611873,0.0,-15.903708233751193,-12.693155771027572,-148.4686250349158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG MOPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.224995648046932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.148379599576604,-23.732596774123813,-8.202607806362858,-6.302885003871071,-17.469049389727733,0.0,0.0,-3.368369213994037,-8.866030840626395,0.0,0.0,-1.4218588153156804,-0.5216810589918,-6.72459370326198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Mossy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15833.66734308341,17690.93784711118,4083.684523286925,968.2502990077752,8111.670774538589,613.0234907771255,2636.2598038433093,2119.754290320353,4049.26859400448,0.0,0.0,0.0,50.6486718617241,3625.543103188329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Neurogliaform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.734954219315341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.122823507348133,-10.692181909166488,-1.749668648697399,-2.173783056897071,-3.908048749819911,0.0,0.0,-1.4087490242832723,-3.152331419539088,-0.1749959834214557,0.0,0.0,-0.2097004641592638,-1.1669772533530407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.124981674087877
DG Semilunar Granule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0542807206868,1037.339267881168,171.9902522266372,0.0,0.0,229.8546315699677,3653.271516152799,609.2590300449657,687.4220516208517,0.0,64.21877861632397,462.5715872249977,0.0,197.66611097545177,43893.26280770539,34666.62485819252,8286.217004196167,488.2288969219253,21051.84914301629,1587.9153549598807,7841.748198178194,4588.842439594102,8783.274503438308,0.0,5155.105798787127,0.0,0.0,5129.358075965296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Total Molecular Layer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.455223978476816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1167.0158288696118,-946.5665250092304,-324.88467420225913,-182.4684464428269,-919.3189731877928,-32.68454175120519,-205.9076686686365,-216.1925467768688,-554.467384930797,-24.5805791434728,-145.80739289118293,-16.673982578219405,-15.67858048369662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EC LI II Multipolar Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685.199892837623,28854.49238765121,24063.94192432837,18633.40329894681,29349.85984134182,6342.237378644648,0.0,2817.227604211794,17153.888049247696,9033.652786408917,0.0,21388.04746977641,16023.203768902797,24134.5300159425,30698.001365671505,13875.828485835094,408147.1428877316,27888.797815518334,0.0,2330.70790758652,1237.9281482028966,0.0,0.0
EC LI II Pyramidal Fan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.5540503966188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9151.638747460996,63993.64273510148,9160.852150622562,6731.854220776941,7198.115985087493,0.0,0.0,2338.0641895595686,2066.8890197079054,1500.9148556433363,0.0,509.2126286221898,580.9097213417157,1313.8256392763751,7472.437106847604,0.0,2133.663497412967,1657.9926157766406,1904.8043400508457,2959.488332103365,685.3833295401618,0.0,426.2149282942818,1704.5371540697847,1013.3603797170751,0.0,2164.0184874065267,2398.327204041387,4889.474401375084,2053.916011230272,3029.1334003804022,44010.40823957247,2844.499601354932,0.0,688.9052098564124,389.0107918291259,0.0,687.3512535869128
EC LII III Pyramidal Tripolar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0551929557946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.840998681755,26617.55057068128,3809.1850363378007,2807.534322760256,2990.1446533089147,0.0,0.0,958.451675236712,860.4693026261733,620.5755624968898,0.0,209.80806986702487,236.3870433024337,546.6716764298945,4216.395703649579,372.0363013112631,0.0,1661.9274787853765,1645.5753097666966,2760.010200610732,635.0999918117437,0.0,402.69113718335626,1473.3354903489894,618.570176482825,0.0,1991.8124765410728,1831.767241236225,3189.046054691212,1362.2531513924373,2488.1460458320303,34951.71066668793,2466.319022215889,0.0,470.4055175072192,438.2727778018677,0.0,436.50277366050136
EC LIII Pyramidal,1082.1147055941583,0.0,820.3720180263381,1697.5594145400348,0.0,0.0,0.0,0.0,2054.2788888003256,2236.4208159569107,219.96510262652936,0.0,0.0,0.0,1184.133218514697,0.0,4323.962922313244,3452.978570853893,399.8181948870682,542.7166345839955,0.0,361.2188813424776,0.0,18.928721623651768,0.0,0.0,227.4002893766032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.60625677457176,0.0,55.30606722486277,16.121135143574193,34.402964559753684,43.40492582775664,31.48238204973288,57.24674772751966,83.48941938449421,45.56452135903709,17.53379191328466,0.0,0.0,30.24567741971778,95.38401512691595,496.4579948605953,10.773751416706329,29.037320767769923,12.760099858249111,17.56277497888917,47.90087642269345,28.96152097793103
EC LIII Pyramidal Stellate,14513.822865445269,0.0,11083.84667560321,22851.847964781304,0.0,0.0,0.0,0.0,27535.291632273314,30016.644753149405,2946.129841320692,0.0,0.0,0.0,15952.937417697553,0.0,58070.33631096913,46367.99299902773,5351.494110639728,7290.687762963591,0.0,4860.479048130247,0.0,253.3952668500652,0.0,0.0,3081.442928465794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.6407583376596,241.99019548048847,0.0,224.7017486044421,64.26247682525823,0.0,0.0,205.36992313739768,400.0823418406856,0.0,241.6045148791969,0.0,0.0,418.9168875087689,647.4324185181202,6846.14497452735,149.54872867130987,0.0,0.0,47.32597882351431,0.0,389.79456390732304
EC LIII Stellate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.81600034271409,65.42000887199006,91.4501088515022,0.0,17.203193101718238,0.0,0.0,54.00019845163271,102.75543273270038,0.0,64.21168926195364,0.0,0.0,110.49107949247347,165.81222907217855,1777.6295095180742,43.32633528008472,0.0,0.0,12.798715312294323,0.0,0.0
EC LIII V Bipolar Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.43569682470206,304.9686783779771,601.3553812101552,338.62065230287004,0.0,511.5294987890816,430.7344261554038,578.5387259197909,1092.637693563088,689.2334744065386,296.4189780032186,0.0,0.0,498.6740977178184,1055.6037252397975,6364.941053528994,279.2154674338043,357.100892631283,226.0217597456127,384.0111387577682,927.9060870741498,0.0
EC LIV VI Deep Multipolar Principal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.5457136863564,0.0,1041.5860657419018,0.0,1320.4568545606207,1319.060493589653,1887.6870292903488,2246.3636143897743,0.0,0.0,0.0,0.0,1427.516326568439,0.0,0.0,1174.282004366153,479.0772940932867,661.0676619796182,2582.023382309931,1100.6348653392354
EC LV Deep Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.4005489546849,326.6081416722669,0.0,0.0,197.50243107708988,608.8907703194651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.029345615202,172.39609835538727,71.48087991739837,633.5577406795122,0.0
LEC LIII Complex Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.61587010227,23.12767624896576,366.36278097895246,304.8668842320541,538.1000722266449,422.07977447495017,324.0973058650725,182.03338687850896,185.8316194118165,0.0,814.9191961799069,61.890324535095615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEC LIII Multipolar Principal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.4518276519966,31.881195215923217,312.6527957360244,254.50402850154305,406.0536249631236,407.20715251546153,209.4703326398128,96.3545991892074,121.9945483827234,556.0635991085179,0.0,32.632235210229126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEC LVI Multipolar Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.98798814646632,46.10204179653461,138.9942025493572,43.43981399803702,101.04977810289805,137.99321248288945,111.3648716437705,175.93242994355498,304.0317537911717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEC LII III Pyramidal Multiform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.82452256660702,8.912193003488317,101.0588892270336,85.25039015320776,175.15826890796524,129.02263388267292,143.0745024145248,131.02159104900656,132.4241310187943,0.0,0.0,0.0,0.0,180.20032398337835,308.0929075038045,482.7749536321309,1284.918689522972,6766.355290701629,303.6801070675597,750.744376370936,548.8069668104904,589.7870748828476,1304.0113874450217,0.0
MEC LII Oblique Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97337518907701,11.986703742041488,43.86731164829159,10.32561677726892,12.284976246784383,8.634159026076013,0.0,0.0,0.0,0.0,34.28337354833483,0.0,0.0,57.5389943157286,455.4398944649327,849.0872604389344,29.04535198819716,64.19606531679433,0.0,73.63513359542591,0.0,0.0
MEC LII Stellate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.91915935284536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14056.57040995257,0.0,6045.530483170607,0.0,6779.313278865657,14953.26880542341,23789.545893236005,5518.418064222961,19640.6765649223,0.0,9977.247403136664,0.0,0.0,0.0,0.0,3923.6590067203424,0.0,0.0,0.0,1003.16223124571,7031.814294876976,999.2805492238,746.9483238875063,809.0861253559721,0.0,0.0,257.1632982955139,231.79737379820003,164.4907912953051,0.0,56.18205820487537,63.49664611537702,145.88188491850198,1179.869598894783,122.28337238975573,779.0692730636243,674.0780930568393,723.0169044557828,1016.543999391952,422.6029284808215,267.8934439986594,481.14979017513406,0.0,0.0,0.0,2172.4274626996407,2144.806717184772,0.0,2253.263353922492,3196.6416341268605,40080.91494141459,2833.9196385886708,1128.5267528195718,1511.061780907998,1132.9316333807926,3148.534652356986,116.46797293785286
MEC LIII Bipolar Complex Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.84041939754674,6.439268930923632,52.31770895488892,41.66292428927799,97.5251103043308,65.96508301620779,33.47936501901712,12.44278730957399,7.224541137038089,0.0,0.0,0.0,156.10322882603091,129.39404235709722,268.5769974548232,0.0,861.1914192115519,3127.075945792248,195.7632683114683,88.14001657842442,22.884394947232725,146.3802679317498,0.0,0.0
MEC LIII Complex Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0532459996851,26.653430433043813,158.0456038737529,119.1249706187313,202.5659042080212,217.134348499229,70.6767736813437,19.766329709718363,30.618594269109543,0.0,0.0,0.0,496.8518298322453,569.2148212010752,1193.0847203135872,523.6053163655115,0.0,10502.673558883704,649.2359809662346,159.8639157558095,137.66555023499842,161.33957141120445,0.0,0.0
