method,seed,length_edges,n_nodes_visited,transition_weight_sum,summed_weight,terminus,path,bb_states_seen,bb_status,bb_score,best_sample_score,mean_sample_score,median_sample_score,sample_score_std,terminal_entropy_bits,top_edge_visit_probability,n_unique_terminals_sampled,n_unique_edges_sampled,n_walks,weight_power,stop_probability,mcts_iterations,mcts_exploration_weight,mcts_rollout_temperature,mcts_states_visited,mcts_best_score,n_samples,temperature
monte_carlo_tree_search,EC LIII Pyramidal,25,26,229078.09123386987,229078.09123386987,CA1 Radiatum Giant,EC LIII Pyramidal -> EC LIII Stellate -> EC LIII V Bipolar Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> LEC LIII Multipolar Principal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,229078.09123386987,,
monte_carlo_tree_search,EC LIII Pyramidal Stellate,25,26,233842.27829407708,233842.27829407708,CA1 Radiatum Giant,EC LIII Pyramidal Stellate -> LEC LIII Complex Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII III Pyramidal Multiform -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> EC LIII Stellate -> EC LIII Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,233842.27829407708,,
monte_carlo_tree_search,EC LIII Stellate,25,26,229471.93468122312,229471.93468122312,CA1 Radiatum Giant,EC LIII Stellate -> EC LIII Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Complex Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,229471.93468122312,,
monte_carlo_tree_search,EC LIII V Bipolar Pyramidal,23,24,230222.54605500627,230222.54605500627,CA1 Radiatum Giant,EC LIII V Bipolar Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> MEC LIII Complex Pyramidal -> MEC LII III Pyramidal Multiform -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,230222.54605500627,,
monte_carlo_tree_search,EC LIV VI Deep Multipolar Principal,28,29,227315.06532144782,227315.06532144782,CA1 Radiatum Giant,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal -> EC LIII Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> LEC LIII Multipolar Principal -> EC LIII V Bipolar Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1500.0,227315.06532144782,,
monte_carlo_tree_search,EC LV Deep Pyramidal,26,27,226832.02108689965,226832.02108689965,CA1 Radiatum Giant,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal Stellate -> EC LIII Stellate -> MEC LIII Complex Pyramidal -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1500.0,226832.02108689965,,
monte_carlo_tree_search,LEC LIII Complex Pyramidal,28,29,224957.96827005662,224957.96827005662,CA1 Radiatum Giant,LEC LIII Complex Pyramidal -> EC LV Deep Pyramidal -> LEC LIII Multipolar Principal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII Pyramidal Stellate -> MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII V Bipolar Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LII III Pyramidal Multiform -> EC LI II Pyramidal Fan -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,224957.96827005662,,
monte_carlo_tree_search,LEC LIII Multipolar Principal,24,25,224062.24250940297,224062.24250940297,CA1 Radiatum Giant,LEC LIII Multipolar Principal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LIV VI Deep Multipolar Principal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,224062.24250940297,,
monte_carlo_tree_search,LEC LVI Multipolar Pyramidal,27,28,224690.3114013433,224690.3114013433,CA1 Radiatum Giant,LEC LVI Multipolar Pyramidal -> EC LIII Pyramidal Stellate -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> LEC LIII Multipolar Principal -> EC LI II Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Pyramidal -> EC LIV VI Deep Multipolar Principal -> EC LIII V Bipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,224690.3114013433,,
monte_carlo_tree_search,MEC LII III Pyramidal Multiform,27,28,229764.80456539325,229764.80456539325,CA1 Radiatum Giant,MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII Pyramidal Stellate -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal -> MEC LV Superficial Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,229764.80456539325,,
monte_carlo_tree_search,MEC LII Oblique Pyramidal,25,26,229802.22363579078,229802.22363579078,CA1 Radiatum Giant,MEC LII Oblique Pyramidal -> EC LIII Pyramidal Stellate -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,229802.22363579078,,
monte_carlo_tree_search,MEC LII Stellate,20,21,229647.87119522027,229647.87119522027,CA1 Radiatum Giant,MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1492.0,229647.87119522027,,
monte_carlo_tree_search,MEC LIII Bipolar Complex Pyramidal,28,29,230697.27404470168,230697.27404470168,CA1 Radiatum Giant,MEC LIII Bipolar Complex Pyramidal -> MEC LV Multipolar Pyramidal -> EC LIII Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> LEC LIII Multipolar Principal -> EC LIII V Bipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,230697.27404470168,,
monte_carlo_tree_search,MEC LIII Complex Pyramidal,26,27,228818.78485755145,228818.78485755145,CA1 Radiatum Giant,MEC LIII Complex Pyramidal -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal Stellate -> LEC LIII Complex Pyramidal -> LEC LIII Multipolar Principal -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> EC LIII Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,228818.78485755145,,
monte_carlo_tree_search,MEC LV Multipolar Pyramidal,25,26,230969.7907725893,230969.7907725893,CA1 Radiatum Giant,MEC LV Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LIII Stellate -> EC LIII Pyramidal Stellate -> MEC LIII Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,230969.7907725893,,
monte_carlo_tree_search,MEC LV Pyramidal,25,26,230074.50820576545,230074.50820576545,CA1 Radiatum Giant,MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> LEC LIII Complex Pyramidal -> EC LIII Pyramidal -> EC LIII Pyramidal Stellate -> MEC LIII Bipolar Complex Pyramidal -> EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1478.0,230074.50820576545,,
monte_carlo_tree_search,MEC LV Superficial Pyramidal,27,28,223018.50504047764,223018.50504047764,CA1 Radiatum Giant,MEC LV Superficial Pyramidal -> EC LIII Pyramidal Stellate -> MEC LIII Complex Pyramidal -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Complex Pyramidal -> EC LIII V Bipolar Pyramidal -> EC LIII Pyramidal -> LEC LIII Multipolar Principal -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> EC LI II Pyramidal Fan -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,223018.50504047764,,
monte_carlo_tree_search,MEC LV VI Pyramidal Polymorphic,26,27,224365.91925727495,224365.91925727495,CA1 Radiatum Giant,MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> LEC LVI Multipolar Pyramidal -> EC LIII V Bipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LI II Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Pyramidal -> EC LIII Pyramidal Stellate -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> EC LI II Pyramidal Fan -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,224365.91925727495,,
monte_carlo_tree_search,SUB CA1 Projecting Pyramidal,29,30,147180.0797594274,147180.0797594274,CA3 Granule,SUB CA1 Projecting Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> EC LV Deep Pyramidal -> LEC LIII Multipolar Principal -> EC LIII V Bipolar Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> MEC LV Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII Pyramidal Stellate -> EC LIII Pyramidal -> LEC LIII Complex Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> EC LIII Stellate -> MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA2 Pyramidal -> CA3 Pyramidal -> CA3 Granule,,,,,,,,,,,,,,,1500.0,1.4,0.35,1501.0,147180.0797594274,,
boltzmann_path_sampling,CA1 Pyramidal,21,22,142391.57466517514,142391.57466517514,CA3 Granule,CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA2 Pyramidal -> CA3 Pyramidal -> CA3 Granule,,,,142391.57466517514,59915.26530983161,63943.520113442064,36269.746761639166,2.569245230164448,0.6705,31.0,337.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,CA1 Radiatum Giant,21,22,140081.01505946854,140081.01505946854,CA3 Granule,CA1 Radiatum Giant -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> EC LIII Pyramidal Stellate -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA2 Pyramidal -> CA3 Pyramidal -> CA3 Granule,,,,140081.01505946854,59832.483204349664,64118.13635121872,35888.41473455351,3.2193782354055913,1.0,31.0,332.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,CA2 Pyramidal,19,20,196634.8970374558,196634.8970374558,CA3 Granule,CA2 Pyramidal -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Stellate -> EC LIII Pyramidal Stellate -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> EC LI II Multipolar Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA3 Granule,,,,196634.8970374558,84001.1109288943,92565.83298614742,46611.29774006089,2.4900762806675405,0.62,30.0,341.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,CA3 Granule,21,22,210108.59701448394,210108.59701448394,CA1 Radiatum Giant,CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> MEC LV Multipolar Pyramidal -> EC LV Deep Pyramidal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,210108.59701448394,115782.43789772752,115189.28729223207,42694.64548111356,2.5222632006108534,0.9855,31.0,342.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,CA3 Pyramidal,21,22,211265.64131510752,211265.64131510752,DG Hilar Ectopic Granule,CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule,,,,211265.64131510752,87458.97680447114,91145.73867689661,45648.069350827405,3.278138685000507,0.5875,30.0,336.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,CA3c Pyramidal,21,22,207789.59334826714,207789.59334826714,CA3 Granule,CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Oblique Pyramidal -> EC LIII Pyramidal Stellate -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> MEC LV Superficial Pyramidal -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LII III Pyramidal Multiform -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA3 Granule,,,,207789.59334826714,121861.08053867039,130392.92806427713,43437.257032422924,3.1924979539022647,0.818,31.0,339.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,DG Granule,23,24,222173.804721568,222173.804721568,CA1 Radiatum Giant,DG Granule -> DG Mossy -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> MEC LIII Complex Pyramidal -> EC LIII Pyramidal -> EC LIII Pyramidal Stellate -> MEC LII III Pyramidal Multiform -> MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> LEC LIII Multipolar Principal -> LEC LIII Complex Pyramidal -> EC LII III Pyramidal Tripolar -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,222173.804721568,149513.32790052646,162061.32090018713,48336.32558411856,2.7799013389884752,0.8105,31.0,336.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,DG Hilar Ectopic Granule,21,22,193667.63833302035,193667.63833302035,DG Semilunar Granule,DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LIII Pyramidal Stellate -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> EC LIV VI Deep Multipolar Principal -> MEC LV VI Pyramidal Polymorphic -> EC LV Deep Pyramidal -> MEC LV Multipolar Pyramidal -> MEC LII III Pyramidal Multiform -> EC LI II Pyramidal Fan -> EC LI II Multipolar Pyramidal -> EC LIII Stellate -> MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal -> MEC LV Pyramidal -> DG Granule -> DG Mossy -> DG Semilunar Granule,,,,193667.63833302035,59072.715680649686,51221.53266540881,40484.50147683041,2.4923294482547766,0.96,30.0,335.0,,,0.02,,,,,,2000.0,0.25
boltzmann_path_sampling,DG Mossy,17,18,197547.75670058595,197547.75670058595,CA1 Radiatum Giant,DG Mossy -> DG Granule -> DG Hilar Ectopic Granule -> CA3c Pyramidal -> CA1 Pyramidal -> MEC LV VI Pyramidal Polymorphic -> EC LIV VI Deep Multipolar Principal -> LEC LVI Multipolar Pyramidal -> LEC LIII Multipolar Principal -> EC LII III Pyramidal Tripolar -> EC LI II Multipolar Pyramidal -> MEC LIII Bipolar Complex Pyramidal -> MEC LIII Complex Pyramidal -> MEC LII Stellate -> CA3 Granule -> CA3 Pyramidal -> CA2 Pyramidal -> CA1 Radiatum Giant,,,,197547.75670058595,113456.71535620847,122506.48455860025,41460.443668788954,2.7108433562807734,0.9575,30.0,332.0,,,0.02,,,,,,2000.0,0.25
