table_type,method,seed,sender,receiver,visit_count,visit_probability,weight
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII Stellate,EC LIII Pyramidal Stellate,5,0.0025,723.0169044557828
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LIII Stellate,EC LII III Pyramidal Tripolar,50,0.025,69.81600034271409
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Pyramidal Fan,SUB CA1 Projecting Pyramidal,3,0.0015,687.3512535869128
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Superficial Pyramidal,EC LIII Pyramidal Stellate,19,0.0095,71.06776290355756
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LIII Complex Pyramidal,MEC LV Multipolar Pyramidal,13,0.0065,159.8639157558095
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Superficial Pyramidal,EC LI II Multipolar Pyramidal,16,0.008,40.87273797797678
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII III Pyramidal Multiform,EC LIII Stellate,10,0.005,129.02263388267292
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Pyramidal,EC LIII V Bipolar Pyramidal,6,0.003,123.58362028184006
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LIII Stellate,EC LIII V Bipolar Pyramidal,10,0.005,17.203193101718238
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LIII V Bipolar Pyramidal,MEC LII III Pyramidal Multiform,16,0.008,296.4189780032186
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,LEC LIII Multipolar Principal,EC LV Deep Pyramidal,27,0.0135,121.9945483827234
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Superficial Pyramidal,MEC LII Oblique Pyramidal,17,0.0085,70.51994016979222
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII Oblique Pyramidal,EC LII III Pyramidal Tripolar,13,0.0065,11.97337518907701
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LII III Pyramidal Tripolar,EC LI II Pyramidal Fan,4,0.002,372.0363013112631
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Pyramidal Fan,MEC LII III Pyramidal Multiform,2,0.001,2164.0184874065267
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII III Pyramidal Multiform,EC LII III Pyramidal Tripolar,6,0.003,101.0588892270336
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Pyramidal,MEC LIII Bipolar Complex Pyramidal,5,0.0025,388.0471277671555
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LIII Pyramidal,EC LIII V Bipolar Pyramidal,17,0.0085,34.402964559753684
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LII III Pyramidal Tripolar,MEC LIII Bipolar Complex Pyramidal,17,0.0085,1362.2531513924373
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII Oblique Pyramidal,EC LIII V Bipolar Pyramidal,7,0.0035,12.284976246784383
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,19,0.0095,180.20032398337835
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII Oblique Pyramidal,EC LIV VI Deep Multipolar Principal,4,0.002,8.634159026076013
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII Stellate,EC LII III Pyramidal Tripolar,12,0.006,779.0692730636243
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII III Pyramidal Multiform,EC LV Deep Pyramidal,9,0.0045,132.4241310187943
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LII III Pyramidal Tripolar,LEC LIII Multipolar Principal,3,0.0015,618.570176482825
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII III Pyramidal Multiform,EC LIII V Bipolar Pyramidal,15,0.0075,143.0745024145248
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Multipolar Pyramidal,MEC LIII Complex Pyramidal,10,0.005,13875.828485835094
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LIII Complex Pyramidal,MEC LV Pyramidal,21,0.0105,137.66555023499842
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LIII Pyramidal,EC LII III Pyramidal Tripolar,9,0.0045,18.60625677457176
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,LEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,18,0.009,182.03338687850896
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LIII Pyramidal,EC LIII Stellate,13,0.0065,16.121135143574193
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LIII Complex Pyramidal,EC LV Deep Pyramidal,4,0.002,30.618594269109543
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Pyramidal,MEC LII Oblique Pyramidal,9,0.0045,388.1786160658594
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LIII Pyramidal,MEC LII III Pyramidal Multiform,20,0.01,17.53379191328466
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII Stellate,DG Granule,11,0.0055,746.9483238875063
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,LEC LIII Multipolar Principal,EC LI II Pyramidal Fan,12,0.006,31.881195215923217
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Pyramidal Fan,MEC LIII Bipolar Complex Pyramidal,4,0.002,2053.916011230272
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Pyramidal Fan,EC LIII V Bipolar Pyramidal,1,0.0005,685.3833295401618
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Multipolar Pyramidal,EC LIII Stellate,8,0.004,32.21117840203443
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,4,0.002,7472.437106847604
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Superficial Pyramidal,EC LII III Pyramidal Tripolar,8,0.004,42.1445305739916
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Pyramidal Fan,MEC LIII Complex Pyramidal,2,0.001,3029.1334003804022
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Pyramidal,EC LIV VI Deep Multipolar Principal,1,0.0005,120.46903316644207
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Pyramidal,MEC LII III Pyramidal Multiform,11,0.0055,371.36559757132704
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Pyramidal,EC LIII Pyramidal,2,0.001,89.0576530512442
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII Stellate,MEC LV Multipolar Pyramidal,12,0.006,1128.5267528195718
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LIII Pyramidal,MEC LV Multipolar Pyramidal,17,0.0085,29.037320767769923
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Superficial Pyramidal,EC LIII V Bipolar Pyramidal,7,0.0035,39.949599470021134
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Pyramidal,MEC LV Multipolar Pyramidal,9,0.0045,662.4278400096001
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LIII Complex Pyramidal,EC LI II Pyramidal Fan,8,0.004,26.653430433043813
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Pyramidal Fan,LEC LIII Multipolar Principal,1,0.0005,1013.3603797170751
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Multipolar Pyramidal,MEC LV Pyramidal,8,0.004,2330.70790758652
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII Stellate,EC LIII Pyramidal,7,0.0035,674.0780930568393
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Pyramidal,EC LII III Pyramidal Tripolar,1,0.0005,118.54910693103264
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII Stellate,MEC LIII Complex Pyramidal,11,0.0055,3196.6416341268605
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,7,0.0035,453.2801715688166
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII Stellate,DG Semilunar Granule,2,0.001,63.49664611537702
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Superficial Pyramidal,EC LIII Pyramidal,9,0.0045,33.455005683021945
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,12,0.006,6342.237378644648
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LIII Bipolar Complex Pyramidal,EC LIV VI Deep Multipolar Principal,1,0.0005,12.44278730957399
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII Stellate,SUB CA1 Projecting Pyramidal,1,0.0005,116.46797293785286
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,1,0.0005,2133.663497412967
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII Stellate,EC LV Deep Pyramidal,2,0.001,481.14979017513406
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Superficial Pyramidal,EC LV Deep Pyramidal,6,0.003,27.333796694124377
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Pyramidal Fan,MEC LII Oblique Pyramidal,3,0.0015,2398.327204041387
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LIII Bipolar Complex Pyramidal,EC LV Deep Pyramidal,2,0.001,7.224541137038089
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Multipolar Pyramidal,EC LV Deep Pyramidal,3,0.0015,2817.227604211794
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Pyramidal Fan,LEC LIII Complex Pyramidal,1,0.0005,1704.5371540697847
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LII III Pyramidal Tripolar,DG Semilunar Granule,5,0.0025,236.3870433024337
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LII Stellate,DG Hilar Ectopic Granule,1,0.0005,257.1632982955139
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Pyramidal Fan,DG Hilar Ectopic Granule,1,0.0005,2338.0641895595686
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,EC LI II Pyramidal Fan,EC LIII Stellate,1,0.0005,2959.488332103365
edge_frequency,weighted_random_walk_ensemble,CA3 Pyramidal,MEC LV Pyramidal,EC LV Deep Pyramidal,1,0.0005,134.7226485345119
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA3c Pyramidal,CA1 Pyramidal,1332,0.666,85609.60976338176
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA1 Pyramidal,LEC LIII Multipolar Principal,85,0.0425,3004.906539138589
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,LEC LIII Multipolar Principal,EC LIII Stellate,73,0.0365,407.20715251546153
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LIII Stellate,MEC LII III Pyramidal Multiform,42,0.021,64.21168926195364
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LII III Pyramidal Multiform,MEC LIII Complex Pyramidal,35,0.0175,1284.918689522972
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,31,0.0155,161.33957141120445
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal,51,0.0255,218.5111462490885
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LV Multipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,71,0.0355,310.0494867467437
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,330,0.165,78.22850736136446
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LV Deep Pyramidal,LEC LVI Multipolar Pyramidal,193,0.0965,608.8907703194651
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,LEC LVI Multipolar Pyramidal,EC LIII Pyramidal Stellate,93,0.0465,138.9942025493572
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,84,0.042,389.79456390732304
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,SUB CA1 Projecting Pyramidal,CA1 Radiatum Giant,299,0.1495,8.28772603741471
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA3c Pyramidal,DG Granule,110,0.055,7159.489110348726
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA3c Pyramidal,DG Hilar Ectopic Granule,78,0.039,4595.549003214172
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,DG Hilar Ectopic Granule,DG Mossy,398,0.199,1.6138578915994803
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,DG Mossy,DG Granule,324,0.162,968.2502990077752
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,DG Granule,CA2 Pyramidal,152,0.076,3360.733225493062
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA2 Pyramidal,CA1 Pyramidal,211,0.1055,5532.563189259333
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,413,0.2065,13564.64480225756
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LV Deep Pyramidal,EC LIV VI Deep Multipolar Principal,93,0.0465,326.6081416722669
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LIV VI Deep Multipolar Principal,MEC LV Multipolar Pyramidal,79,0.0395,1174.282004366153
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LV Multipolar Pyramidal,MEC LIII Complex Pyramidal,134,0.067,457.2402797600769
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LIII Complex Pyramidal,MEC LII Stellate,180,0.09,1193.0847203135872
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LII Stellate,EC LII III Pyramidal Tripolar,8,0.004,779.0692730636243
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LII III Pyramidal Tripolar,MEC LII III Pyramidal Multiform,31,0.0155,1991.8124765410728
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LII III Pyramidal Multiform,MEC LV Superficial Pyramidal,40,0.02,589.7870748828476
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LV Superficial Pyramidal,EC LIII Pyramidal Stellate,12,0.006,71.06776290355756
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LIII Pyramidal Stellate,MEC LIII Bipolar Complex Pyramidal,75,0.0375,418.9168875087689
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LIII Bipolar Complex Pyramidal,EC LI II Multipolar Pyramidal,35,0.0175,110.84041939754674
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LI II Multipolar Pyramidal,EC LIII Pyramidal,37,0.0185,24063.94192432837
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LIII Pyramidal,LEC LIII Multipolar Principal,30,0.015,83.48941938449421
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,105,0.0525,556.0635991085179
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,LEC LIII Complex Pyramidal,EC LIII Stellate,71,0.0355,422.07977447495017
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LIII Stellate,EC LIII V Bipolar Pyramidal,12,0.006,17.203193101718238
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LIII V Bipolar Pyramidal,MEC LV Pyramidal,21,0.0105,226.0217597456127
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LV Pyramidal,MEC LII Oblique Pyramidal,13,0.0065,388.1786160658594
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA1 Pyramidal,EC LIV VI Deep Multipolar Principal,157,0.0785,5382.001268082903
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LIV VI Deep Multipolar Principal,LEC LIII Multipolar Principal,94,0.047,1887.6870292903488
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,LEC LIII Complex Pyramidal,EC LII III Pyramidal Tripolar,61,0.0305,366.36278097895246
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LII III Pyramidal Tripolar,EC LI II Multipolar Pyramidal,59,0.0295,4216.395703649579
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LI II Multipolar Pyramidal,MEC LII Stellate,43,0.0215,24134.5300159425
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LII Stellate,CA3 Pyramidal,34,0.017,3923.6590067203424
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA3 Pyramidal,CA2 Pyramidal,338,0.169,12467.302061608583
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA2 Pyramidal,DG Hilar Ectopic Granule,111,0.0555,2250.306876192298
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA1 Pyramidal,EC LIII V Bipolar Pyramidal,167,0.0835,5659.759259805604
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LIII V Bipolar Pyramidal,EC LIII Pyramidal,23,0.0115,304.9686783779771
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LIII Pyramidal,MEC LV Multipolar Pyramidal,23,0.0115,29.037320767769923
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,45,0.0225,138.44761428854213
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal,71,0.0355,495.9622533998108
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,28,0.014,202.5659042080212
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LI II Multipolar Pyramidal,LEC LIII Complex Pyramidal,27,0.0135,17153.888049247696
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LIII Stellate,LEC LIII Multipolar Principal,41,0.0205,102.75543273270038
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,LEC LIII Multipolar Principal,EC LI II Pyramidal Fan,10,0.005,31.881195215923217
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LI II Pyramidal Fan,MEC LII Stellate,7,0.0035,4889.474401375084
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LII Stellate,CA3 Granule,217,0.1085,19640.6765649223
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA3 Granule,CA3 Pyramidal,220,0.11,0.942018883295193
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA2 Pyramidal,DG Mossy,234,0.117,4836.413875657298
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,DG Granule,DG Hilar Ectopic Granule,200,0.1,25114.71428869603
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA1 Pyramidal,MEC LV Multipolar Pyramidal,134,0.067,3851.18781666244
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LIII Complex Pyramidal,MEC LV Pyramidal,26,0.013,137.66555023499842
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,MEC LV Pyramidal,DG Granule,204,0.102,9568.736896643586
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,DG Granule,DG Mossy,212,0.106,44908.709978571016
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,DG Mossy,DG Hilar Ectopic Granule,355,0.1775,2119.754290320353
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,DG Hilar Ectopic Granule,CA3 Pyramidal,325,0.1625,0.0133035385226386
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA3 Pyramidal,CA3 Granule,209,0.1045,3063.7033025481774
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA3 Pyramidal,CA1 Pyramidal,175,0.0875,11063.052901714414
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA1 Pyramidal,EC LV Deep Pyramidal,195,0.0975,6927.87660371489
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LIV VI Deep Multipolar Principal,MEC LV VI Pyramidal Polymorphic,44,0.022,2582.023382309931
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LV Deep Pyramidal,MEC LV Multipolar Pyramidal,68,0.034,169.029345615202
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,DG Mossy,DG Semilunar Granule,135,0.0675,50.6486718617241
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,DG Semilunar Granule,CA3 Pyramidal,111,0.0555,64.21877861632397
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA2 Pyramidal,CA1 Radiatum Giant,78,0.039,263.0645063940111
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,CA1 Pyramidal,LEC LVI Multipolar Pyramidal,286,0.143,10569.009270094895
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LIII Pyramidal Stellate,EC LII III Pyramidal Tripolar,49,0.0245,254.6407583376596
edge_frequency,weighted_random_walk_ensemble,CA3c Pyramidal,EC LII III Pyramidal Tripolar,MEC LII Stellate,59,0.0295,3189.046054691212
