pre_neuron_id,post_neuron_id,pre_neuron,post_neuron,pre_ei,post_ei,tau_d
4083,4080,CA1 Oriens Bistratified,CA1 Bistratified,i,i,6.6
4083,4081,CA1 Oriens Bistratified,CA1 Ivy,i,i,6.9
4083,4083,CA1 Oriens Bistratified,CA1 Oriens Bistratified,i,i,5.702
4083,4087,CA1 Oriens Bistratified,CA1 O LMR,i,i,6.335
4083,4089,CA1 Oriens Bistratified,CA1 Recurrent O LM,i,i,5.728
4087,4000,CA1 O LMR,CA1 Pyramidal,i,e,6.49
4087,4003,CA1 O LMR,CA1 Quadrilaminar,i,i,5.832
4087,4005,CA1 O LMR,CA1 LMR,i,i,5.939
4087,4006,CA1 O LMR,CA1 Perforant Path Associated,i,i,6.214
4087,4011,CA1 O LMR,CA1 Neurogliaform Projecting,i,i,6.308
4087,4012,CA1 O LMR,CA1 Neurogliaform,i,i,6.291
4087,4013,CA1 O LMR,CA1 Radial Trilaminar,i,i,7.48
4087,4015,CA1 O LMR,CA1 Schaffer Collateral Associated,i,i,6.765809752
4087,4028,CA1 O LMR,CA1 Radiatum,i,i,6.238
4087,4036,CA1 O LMR,CA1 Axo Axonic,i,i,5.282
4087,4054,CA1 O LMR,CA1 Radiatum Giant,i,e,6.39
4087,4055,CA1 O LMR,CA1 Oriens Alveus,i,i,5.459
4087,4061,CA1 O LMR,CA1 R Receiving Apical Targeting,i,i,5.812
4087,4066,CA1 O LMR,CA1 OR LM,i,i,6.127
4087,4076,CA1 O LMR,CA1 Perforant Path Associated QuadD,i,i,6.119
4087,4078,CA1 O LMR,CA1 Basket,i,i,4.99
4087,4079,CA1 O LMR,CA1 Basket CCK+,i,i,4.91
4087,4080,CA1 O LMR,CA1 Bistratified,i,i,6.562
4087,4081,CA1 O LMR,CA1 Ivy,i,i,6.778
4089,4000,CA1 Recurrent O LM,CA1 Pyramidal,i,e,6.82
4089,4003,CA1 Recurrent O LM,CA1 Quadrilaminar,i,i,5.759
4089,4005,CA1 Recurrent O LM,CA1 LMR,i,i,6.029
4089,4006,CA1 Recurrent O LM,CA1 Perforant Path Associated,i,i,6.284
4089,4011,CA1 Recurrent O LM,CA1 Neurogliaform Projecting,i,i,6.261
4089,4012,CA1 Recurrent O LM,CA1 Neurogliaform,i,i,6.26
4089,4013,CA1 Recurrent O LM,CA1 Radial Trilaminar,i,i,7.409
4089,4015,CA1 Recurrent O LM,CA1 Schaffer Collateral Associated,i,i,6.903735951
4089,4023,CA1 Recurrent O LM,CA1 Back Projection,i,i,5.728
4089,4033,CA1 Recurrent O LM,CA1 SO SO,i,i,7.857
4089,4035,CA1 Recurrent O LM,CA1 Trilaminar,i,i,5.508
4089,4036,CA1 Recurrent O LM,CA1 Axo Axonic,i,i,5.34
4089,4038,CA1 Recurrent O LM,CA1 Horizontal Axo Axonic,i,i,6.852
4089,4039,CA1 Recurrent O LM,CA1 Horizontal Basket,i,i,5.857
4089,4054,CA1 Recurrent O LM,CA1 Radiatum Giant,i,e,6.463
4089,4055,CA1 Recurrent O LM,CA1 Oriens Alveus,i,i,5.53
4089,4066,CA1 Recurrent O LM,CA1 OR LM,i,i,6.168
4089,4069,CA1 Recurrent O LM,CA1 O LM,i,i,5.659
4089,4076,CA1 Recurrent O LM,CA1 Perforant Path Associated QuadD,i,i,6.164
4089,4078,CA1 Recurrent O LM,CA1 Basket,i,i,5.001
4089,4079,CA1 Recurrent O LM,CA1 Basket CCK+,i,i,4.922
4089,4080,CA1 Recurrent O LM,CA1 Bistratified,i,i,6.509
4089,4081,CA1 Recurrent O LM,CA1 Ivy,i,i,6.777
4089,4083,CA1 Recurrent O LM,CA1 Oriens Bistratified,i,i,5.575
4089,4087,CA1 Recurrent O LM,CA1 O LMR,i,i,6.162
4089,4089,CA1 Recurrent O LM,CA1 Recurrent O LM,i,i,5.559
5005,3007,SUB CA1 Projecting Pyramidal,CA2 Wide Arbor Basket,e,i,3.712
5005,4000,SUB CA1 Projecting Pyramidal,CA1 Pyramidal,e,e,5.388
5005,4003,SUB CA1 Projecting Pyramidal,CA1 Quadrilaminar,e,i,3.296
5005,4005,SUB CA1 Projecting Pyramidal,CA1 LMR,e,i,3.375
5005,4006,SUB CA1 Projecting Pyramidal,CA1 Perforant Path Associated,e,i,3.675
5005,4011,SUB CA1 Projecting Pyramidal,CA1 Neurogliaform Projecting,e,i,3.616
5005,4012,SUB CA1 Projecting Pyramidal,CA1 Neurogliaform,e,i,3.632
5005,4013,SUB CA1 Projecting Pyramidal,CA1 Radial Trilaminar,e,i,4.008
5005,4015,SUB CA1 Projecting Pyramidal,CA1 Schaffer Collateral Associated,e,i,3.660317656
5005,4023,SUB CA1 Projecting Pyramidal,CA1 Back Projection,e,i,3.403
5005,4028,SUB CA1 Projecting Pyramidal,CA1 Radiatum,e,i,3.799
5005,4036,SUB CA1 Projecting Pyramidal,CA1 Axo Axonic,e,i,3.575
5005,4054,SUB CA1 Projecting Pyramidal,CA1 Radiatum Giant,e,e,3.939
5005,4055,SUB CA1 Projecting Pyramidal,CA1 Oriens Alveus,e,i,3.281
5005,4061,SUB CA1 Projecting Pyramidal,CA1 R Receiving Apical Targeting,e,i,3.631
5005,4066,SUB CA1 Projecting Pyramidal,CA1 OR LM,e,i,3.76
5005,4076,SUB CA1 Projecting Pyramidal,CA1 Perforant Path Associated QuadD,e,i,3.714
5005,4078,SUB CA1 Projecting Pyramidal,CA1 Basket,e,i,3.143
5005,4079,SUB CA1 Projecting Pyramidal,CA1 Basket CCK+,e,i,2.95
5005,4080,SUB CA1 Projecting Pyramidal,CA1 Bistratified,e,i,3.436
5005,4081,SUB CA1 Projecting Pyramidal,CA1 Ivy,e,i,3.665
5005,5005,SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,e,e,3.981
6002,1000,MEC LV Pyramidal,DG Granule,e,e,6.253
6002,1001,MEC LV Pyramidal,DG Semilunar Granule,e,e,5.049
6002,1004,MEC LV Pyramidal,DG Total Molecular Layer,e,i,4.838
6002,1005,MEC LV Pyramidal,DG MOLAX,e,i,4.958
6002,1007,MEC LV Pyramidal,DG Neurogliaform,e,i,4.817
6002,1008,MEC LV Pyramidal,DG MOPP,e,i,4.758
6002,1009,MEC LV Pyramidal,DG HICAP,e,i,4.818
6002,1010,MEC LV Pyramidal,DG Axo Axonic,e,i,4.601
6002,1026,MEC LV Pyramidal,DG HIPROM,e,i,4.932
6002,1027,MEC LV Pyramidal,DG AIPRIM,e,i,4.603
6002,1035,MEC LV Pyramidal,DG Basket,e,i,4.174
6002,1041,MEC LV Pyramidal,DG Hilar Ectopic Granule,e,e,5.079
6002,4011,MEC LV Pyramidal,CA1 Neurogliaform Projecting,e,i,4.956
6002,5005,MEC LV Pyramidal,SUB CA1 Projecting Pyramidal,e,e,5.025
6002,6002,MEC LV Pyramidal,MEC LV Pyramidal,e,e,4.977
6002,6003,MEC LV Pyramidal,MEC LII Stellate,e,e,5.285
6002,6005,MEC LV Pyramidal,EC LI II Pyramidal Fan,e,e,5.234
6002,6006,MEC LV Pyramidal,MEC LIII Complex Pyramidal,e,e,5.038
6002,6008,MEC LV Pyramidal,MEC LII III Pyramidal Multiform,e,e,5.756
6002,6017,MEC LV Pyramidal,EC LIII Pyramidal,e,e,5.021
6002,6018,MEC LV Pyramidal,EC LIII Stellate,e,e,5.048
6002,6019,MEC LV Pyramidal,MEC LII Oblique Pyramidal,e,e,5.232
6002,6021,MEC LV Pyramidal,EC LV Deep Pyramidal,e,e,4.672
6002,6023,MEC LV Pyramidal,MEC LV Superficial Pyramidal,e,e,4.831
6002,6024,MEC LV Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,5.026
6002,6033,MEC LV Pyramidal,MEC LV Multipolar Pyramidal,e,e,4.8
6002,6038,MEC LV Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,4.864
6002,6040,MEC LV Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,4.608
6002,6052,MEC LV Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,4.675
6002,6082,MEC LV Pyramidal,EC LII III Pyramidal Tripolar,e,e,5.547
6002,6086,MEC LV Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,4.682
6002,6092,MEC LV Pyramidal,EC LIII Pyramidal Stellate,e,e,5.184
6002,6094,MEC LV Pyramidal,EC LI II Multipolar Pyramidal,e,e,5.22
6002,6095,MEC LV Pyramidal,EC LIII V Bipolar Pyramidal,e,e,5.091
6003,1000,MEC LII Stellate,DG Granule,e,e,5.933
6003,1001,MEC LII Stellate,DG Semilunar Granule,e,e,4.948
6003,1004,MEC LII Stellate,DG Total Molecular Layer,e,i,4.733
6003,1005,MEC LII Stellate,DG MOLAX,e,i,4.816
6003,1007,MEC LII Stellate,DG Neurogliaform,e,i,4.74
6003,1008,MEC LII Stellate,DG MOPP,e,i,4.693
6003,1009,MEC LII Stellate,DG HICAP,e,i,4.698
6003,1010,MEC LII Stellate,DG Axo Axonic,e,i,4.496
6003,1027,MEC LII Stellate,DG AIPRIM,e,i,4.555
6003,1035,MEC LII Stellate,DG Basket,e,i,4.148
6003,1041,MEC LII Stellate,DG Hilar Ectopic Granule,e,e,4.964
6003,2000,MEC LII Stellate,CA3 Pyramidal,e,e,7.501
6003,2001,MEC LII Stellate,CA3 Granule,e,e,4.908
6003,2005,MEC LII Stellate,CA3 LMR Targeting,e,i,4.805
6003,2028,MEC LII Stellate,CA3 Axo Axonic,e,i,3.986
6003,2043,MEC LII Stellate,CA3 Basket,e,i,3.401
6003,2044,MEC LII Stellate,CA3 Basket CCK+,e,i,3.537
6003,3000,MEC LII Stellate,CA2 Pyramidal,e,e,4.961
6003,3006,MEC LII Stellate,CA2 Basket,e,i,3.9
6003,3007,MEC LII Stellate,CA2 Wide Arbor Basket,e,i,4.586
6003,4011,MEC LII Stellate,CA1 Neurogliaform Projecting,e,i,4.812
6003,5005,MEC LII Stellate,SUB CA1 Projecting Pyramidal,e,e,4.891
6003,6002,MEC LII Stellate,MEC LV Pyramidal,e,e,5.05
6003,6005,MEC LII Stellate,EC LI II Pyramidal Fan,e,e,4.972
6003,6006,MEC LII Stellate,MEC LIII Complex Pyramidal,e,e,4.946
6003,6008,MEC LII Stellate,MEC LII III Pyramidal Multiform,e,e,5.495
6003,6017,MEC LII Stellate,EC LIII Pyramidal,e,e,4.929
6003,6018,MEC LII Stellate,EC LIII Stellate,e,e,4.956
6003,6019,MEC LII Stellate,MEC LII Oblique Pyramidal,e,e,5.204
6003,6021,MEC LII Stellate,EC LV Deep Pyramidal,e,e,4.615
6003,6023,MEC LII Stellate,MEC LV Superficial Pyramidal,e,e,4.79
6003,6024,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,e,e,4.93
6003,6033,MEC LII Stellate,MEC LV Multipolar Pyramidal,e,e,4.75
6003,6038,MEC LII Stellate,MEC LIII Superficial Trilayered Interneuron,e,i,4.779
6003,6040,MEC LII Stellate,MEC LIII Superficial Multipolar Interneuron,e,i,4.563
6003,6052,MEC LII Stellate,MEC LV VI Pyramidal Polymorphic,e,e,4.627
6003,6082,MEC LII Stellate,EC LII III Pyramidal Tripolar,e,e,5.373
6003,6086,MEC LII Stellate,EC LIV VI Deep Multipolar Principal,e,e,4.623
6003,6092,MEC LII Stellate,EC LIII Pyramidal Stellate,e,e,5.099
6003,6094,MEC LII Stellate,EC LI II Multipolar Pyramidal,e,e,5.011
6003,6095,MEC LII Stellate,EC LIII V Bipolar Pyramidal,e,e,5.157
6005,1000,EC LI II Pyramidal Fan,DG Granule,e,e,6.182
6005,1001,EC LI II Pyramidal Fan,DG Semilunar Granule,e,e,5.157
6005,1004,EC LI II Pyramidal Fan,DG Total Molecular Layer,e,i,4.908
6005,1005,EC LI II Pyramidal Fan,DG MOLAX,e,i,4.982
6005,1007,EC LI II Pyramidal Fan,DG Neurogliaform,e,i,4.915
6005,1008,EC LI II Pyramidal Fan,DG MOPP,e,i,4.826
6005,1009,EC LI II Pyramidal Fan,DG HICAP,e,i,4.878
6005,1010,EC LI II Pyramidal Fan,DG Axo Axonic,e,i,4.701
6005,1027,EC LI II Pyramidal Fan,DG AIPRIM,e,i,4.692
6005,1035,EC LI II Pyramidal Fan,DG Basket,e,i,4.318
6005,1041,EC LI II Pyramidal Fan,DG Hilar Ectopic Granule,e,e,5.198
6005,4011,EC LI II Pyramidal Fan,CA1 Neurogliaform Projecting,e,i,4.998
6005,5005,EC LI II Pyramidal Fan,SUB CA1 Projecting Pyramidal,e,e,5.142
6005,6002,EC LI II Pyramidal Fan,MEC LV Pyramidal,e,e,5.103
6005,6003,EC LI II Pyramidal Fan,MEC LII Stellate,e,e,5.528
6005,6005,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,5.263
6005,6006,EC LI II Pyramidal Fan,MEC LIII Complex Pyramidal,e,e,5.122
6005,6007,EC LI II Pyramidal Fan,LEC LIII Complex Pyramidal,e,e,5.022
6005,6008,EC LI II Pyramidal Fan,MEC LII III Pyramidal Multiform,e,e,5.78
6005,6017,EC LI II Pyramidal Fan,EC LIII Pyramidal,e,e,5.104
6005,6018,EC LI II Pyramidal Fan,EC LIII Stellate,e,e,5.135
6005,6019,EC LI II Pyramidal Fan,MEC LII Oblique Pyramidal,e,e,5.382
6005,6021,EC LI II Pyramidal Fan,EC LV Deep Pyramidal,e,e,4.81
6005,6023,EC LI II Pyramidal Fan,MEC LV Superficial Pyramidal,e,e,4.961
6005,6024,EC LI II Pyramidal Fan,MEC LIII Bipolar Complex Pyramidal,e,e,5.107
6005,6025,EC LI II Pyramidal Fan,LEC LIII Multipolar Principal,e,e,5.046
6005,6038,EC LI II Pyramidal Fan,MEC LIII Superficial Trilayered Interneuron,e,i,4.942
6005,6040,EC LI II Pyramidal Fan,MEC LIII Superficial Multipolar Interneuron,e,i,4.71
6005,6082,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,e,e,5.731
6005,6092,EC LI II Pyramidal Fan,EC LIII Pyramidal Stellate,e,e,5.254
6005,6094,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,e,e,5.237
6005,6095,EC LI II Pyramidal Fan,EC LIII V Bipolar Pyramidal,e,e,5.199
6006,6002,MEC LIII Complex Pyramidal,MEC LV Pyramidal,e,e,4.768
6006,6003,MEC LIII Complex Pyramidal,MEC LII Stellate,e,e,4.983
6006,6005,MEC LIII Complex Pyramidal,EC LI II Pyramidal Fan,e,e,4.912
6006,6006,MEC LIII Complex Pyramidal,MEC LIII Complex Pyramidal,e,e,4.759
6006,6008,MEC LIII Complex Pyramidal,MEC LII III Pyramidal Multiform,e,e,5.395
6006,6017,MEC LIII Complex Pyramidal,EC LIII Pyramidal,e,e,4.743
6006,6018,MEC LIII Complex Pyramidal,EC LIII Stellate,e,e,4.765
6006,6019,MEC LIII Complex Pyramidal,MEC LII Oblique Pyramidal,e,e,4.951
6006,6021,MEC LIII Complex Pyramidal,EC LV Deep Pyramidal,e,e,4.448
6006,6023,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,e,e,4.601
6006,6024,MEC LIII Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,4.744
6006,6033,MEC LIII Complex Pyramidal,MEC LV Multipolar Pyramidal,e,e,4.566
6006,6038,MEC LIII Complex Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,4.608
6006,6040,MEC LIII Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,4.371
6006,6082,MEC LIII Complex Pyramidal,EC LII III Pyramidal Tripolar,e,e,5.157
6006,6086,MEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,4.459
6006,6092,MEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,e,e,4.904
6006,6094,MEC LIII Complex Pyramidal,EC LI II Multipolar Pyramidal,e,e,4.91
6006,6095,MEC LIII Complex Pyramidal,EC LIII V Bipolar Pyramidal,e,e,4.864
6007,6005,LEC LIII Complex Pyramidal,EC LI II Pyramidal Fan,e,e,4.778
6007,6007,LEC LIII Complex Pyramidal,LEC LIII Complex Pyramidal,e,e,4.561
6007,6017,LEC LIII Complex Pyramidal,EC LIII Pyramidal,e,e,4.63
6007,6018,LEC LIII Complex Pyramidal,EC LIII Stellate,e,e,4.653
6007,6021,LEC LIII Complex Pyramidal,EC LV Deep Pyramidal,e,e,4.327
6007,6025,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,e,e,4.576
6007,6078,LEC LIII Complex Pyramidal,LEC LVI Multipolar Pyramidal,e,e,4.533
6007,6082,LEC LIII Complex Pyramidal,EC LII III Pyramidal Tripolar,e,e,5.047
6007,6086,LEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,4.34
6007,6092,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,e,e,4.796
6007,6094,LEC LIII Complex Pyramidal,EC LI II Multipolar Pyramidal,e,e,4.752
6007,6095,LEC LIII Complex Pyramidal,EC LIII V Bipolar Pyramidal,e,e,4.748
6008,6002,MEC LII III Pyramidal Multiform,MEC LV Pyramidal,e,e,5.549
6008,6003,MEC LII III Pyramidal Multiform,MEC LII Stellate,e,e,6.408
6008,6005,MEC LII III Pyramidal Multiform,EC LI II Pyramidal Fan,e,e,5.624
6008,6006,MEC LII III Pyramidal Multiform,MEC LIII Complex Pyramidal,e,e,5.515
6008,6008,MEC LII III Pyramidal Multiform,MEC LII III Pyramidal Multiform,e,e,6.091
6008,6017,MEC LII III Pyramidal Multiform,EC LIII Pyramidal,e,e,5.491
6008,6018,MEC LII III Pyramidal Multiform,EC LIII Stellate,e,e,5.519
6008,6019,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,e,e,5.652
6008,6021,MEC LII III Pyramidal Multiform,EC LV Deep Pyramidal,e,e,5.173
6008,6023,MEC LII III Pyramidal Multiform,MEC LV Superficial Pyramidal,e,e,5.36
6008,6024,MEC LII III Pyramidal Multiform,MEC LIII Bipolar Complex Pyramidal,e,e,5.492
6008,6033,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,e,e,5.319
6008,6038,MEC LII III Pyramidal Multiform,MEC LIII Superficial Trilayered Interneuron,e,i,5.291
6008,6040,MEC LII III Pyramidal Multiform,MEC LIII Superficial Multipolar Interneuron,e,i,5.015
6008,6052,MEC LII III Pyramidal Multiform,MEC LV VI Pyramidal Polymorphic,e,e,5.169
6008,6082,MEC LII III Pyramidal Multiform,EC LII III Pyramidal Tripolar,e,e,6.169
6008,6086,MEC LII III Pyramidal Multiform,EC LIV VI Deep Multipolar Principal,e,e,5.188
6008,6092,MEC LII III Pyramidal Multiform,EC LIII Pyramidal Stellate,e,e,5.613
6008,6094,MEC LII III Pyramidal Multiform,EC LI II Multipolar Pyramidal,e,e,5.59
6008,6095,MEC LII III Pyramidal Multiform,EC LIII V Bipolar Pyramidal,e,e,5.62
6017,4000,EC LIII Pyramidal,CA1 Pyramidal,e,e,6.193
6017,4003,EC LIII Pyramidal,CA1 Quadrilaminar,e,i,3.925
6017,4005,EC LIII Pyramidal,CA1 LMR,e,i,4.145
6017,4006,EC LIII Pyramidal,CA1 Perforant Path Associated,e,i,4.634
6017,4011,EC LIII Pyramidal,CA1 Neurogliaform Projecting,e,i,4.312
6017,4012,EC LIII Pyramidal,CA1 Neurogliaform,e,i,4.305
6017,4013,EC LIII Pyramidal,CA1 Radial Trilaminar,e,i,4.62
6017,4015,EC LIII Pyramidal,CA1 Schaffer Collateral Associated,e,i,4.147680082
6017,4036,EC LIII Pyramidal,CA1 Axo Axonic,e,i,3.784
6017,4054,EC LIII Pyramidal,CA1 Radiatum Giant,e,e,4.82
6017,4055,EC LIII Pyramidal,CA1 Oriens Alveus,e,i,4.224
6017,4076,EC LIII Pyramidal,CA1 Perforant Path Associated QuadD,e,i,4.514
6017,4078,EC LIII Pyramidal,CA1 Basket,e,i,3.928
6017,4079,EC LIII Pyramidal,CA1 Basket CCK+,e,i,3.515
6017,5005,EC LIII Pyramidal,SUB CA1 Projecting Pyramidal,e,e,4.522
6017,6002,EC LIII Pyramidal,MEC LV Pyramidal,e,e,4.554
6017,6006,EC LIII Pyramidal,MEC LIII Complex Pyramidal,e,e,4.55
6017,6007,EC LIII Pyramidal,LEC LIII Complex Pyramidal,e,e,4.475
6017,6008,EC LIII Pyramidal,MEC LII III Pyramidal Multiform,e,e,5.151
6017,6017,EC LIII Pyramidal,EC LIII Pyramidal,e,e,4.532
6017,6018,EC LIII Pyramidal,EC LIII Stellate,e,e,4.553
6017,6021,EC LIII Pyramidal,EC LV Deep Pyramidal,e,e,4.237
6017,6023,EC LIII Pyramidal,MEC LV Superficial Pyramidal,e,e,4.397
6017,6024,EC LIII Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,4.534
6017,6025,EC LIII Pyramidal,LEC LIII Multipolar Principal,e,e,4.494
6017,6033,EC LIII Pyramidal,MEC LV Multipolar Pyramidal,e,e,4.363
6017,6038,EC LIII Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,4.38
6017,6040,EC LIII Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,4.135
6017,6052,EC LIII Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,4.239
6017,6078,EC LIII Pyramidal,LEC LVI Multipolar Pyramidal,e,e,4.446
6017,6082,EC LIII Pyramidal,EC LII III Pyramidal Tripolar,e,e,4.943
6017,6086,EC LIII Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,4.25
6017,6092,EC LIII Pyramidal,EC LIII Pyramidal Stellate,e,e,4.717
6017,6095,EC LIII Pyramidal,EC LIII V Bipolar Pyramidal,e,e,4.643
6018,6006,EC LIII Stellate,MEC LIII Complex Pyramidal,e,e,4.741
6018,6007,EC LIII Stellate,LEC LIII Complex Pyramidal,e,e,4.658
6018,6008,EC LIII Stellate,MEC LII III Pyramidal Multiform,e,e,5.329
6018,6017,EC LIII Stellate,EC LIII Pyramidal,e,e,4.72
6018,6018,EC LIII Stellate,EC LIII Stellate,e,e,4.746
6018,6023,EC LIII Stellate,MEC LV Superficial Pyramidal,e,e,4.584
6018,6024,EC LIII Stellate,MEC LIII Bipolar Complex Pyramidal,e,e,4.726
6018,6025,EC LIII Stellate,LEC LIII Multipolar Principal,e,e,4.677
6018,6038,EC LIII Stellate,MEC LIII Superficial Trilayered Interneuron,e,i,4.564
6018,6040,EC LIII Stellate,MEC LIII Superficial Multipolar Interneuron,e,i,4.34
6018,6082,EC LIII Stellate,EC LII III Pyramidal Tripolar,e,e,5.116
6018,6092,EC LIII Stellate,EC LIII Pyramidal Stellate,e,e,4.889
6018,6095,EC LIII Stellate,EC LIII V Bipolar Pyramidal,e,e,4.842
6019,6006,MEC LII Oblique Pyramidal,MEC LIII Complex Pyramidal,e,e,5.257
6019,6008,MEC LII Oblique Pyramidal,MEC LII III Pyramidal Multiform,e,e,6.179
6019,6017,MEC LII Oblique Pyramidal,EC LIII Pyramidal,e,e,5.238
6019,6018,MEC LII Oblique Pyramidal,EC LIII Stellate,e,e,5.278
6019,6023,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,e,e,5.066
6019,6024,MEC LII Oblique Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,5.243
6019,6033,MEC LII Oblique Pyramidal,MEC LV Multipolar Pyramidal,e,e,5.029
6019,6038,MEC LII Oblique Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,5.021
6019,6040,MEC LII Oblique Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,4.748
6019,6082,MEC LII Oblique Pyramidal,EC LII III Pyramidal Tripolar,e,e,5.994
6019,6086,MEC LII Oblique Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,4.901
6019,6092,MEC LII Oblique Pyramidal,EC LIII Pyramidal Stellate,e,e,5.422
6019,6095,MEC LII Oblique Pyramidal,EC LIII V Bipolar Pyramidal,e,e,5.408
6021,6002,EC LV Deep Pyramidal,MEC LV Pyramidal,e,e,4.646
6021,6021,EC LV Deep Pyramidal,EC LV Deep Pyramidal,e,e,4.317
6021,6023,EC LV Deep Pyramidal,MEC LV Superficial Pyramidal,e,e,4.484
6021,6025,EC LV Deep Pyramidal,LEC LIII Multipolar Principal,e,e,4.615
6021,6033,EC LV Deep Pyramidal,MEC LV Multipolar Pyramidal,e,e,4.448
6021,6052,EC LV Deep Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,4.322
6021,6078,EC LV Deep Pyramidal,LEC LVI Multipolar Pyramidal,e,e,4.564
6021,6086,EC LV Deep Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,4.33
6021,6095,EC LV Deep Pyramidal,EC LIII V Bipolar Pyramidal,e,e,4.754
6023,6002,MEC LV Superficial Pyramidal,MEC LV Pyramidal,e,e,4.701
6023,6003,MEC LV Superficial Pyramidal,MEC LII Stellate,e,e,5.01
6023,6005,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,e,e,4.949
6023,6006,MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal,e,e,4.735
6023,6008,MEC LV Superficial Pyramidal,MEC LII III Pyramidal Multiform,e,e,5.459
6023,6017,MEC LV Superficial Pyramidal,EC LIII Pyramidal,e,e,4.719
6023,6018,MEC LV Superficial Pyramidal,EC LIII Stellate,e,e,4.742
6023,6019,MEC LV Superficial Pyramidal,MEC LII Oblique Pyramidal,e,e,4.96
6023,6021,MEC LV Superficial Pyramidal,EC LV Deep Pyramidal,e,e,4.375
6023,6023,MEC LV Superficial Pyramidal,MEC LV Superficial Pyramidal,e,e,4.537
6023,6024,MEC LV Superficial Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,4.719
6023,6033,MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal,e,e,4.502
6023,6038,MEC LV Superficial Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,4.561
6023,6040,MEC LV Superficial Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,4.301
6023,6052,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,4.375
6023,6082,MEC LV Superficial Pyramidal,EC LII III Pyramidal Tripolar,e,e,5.224
6023,6086,MEC LV Superficial Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,4.385
6023,6092,MEC LV Superficial Pyramidal,EC LIII Pyramidal Stellate,e,e,4.881
6023,6094,MEC LV Superficial Pyramidal,EC LI II Multipolar Pyramidal,e,e,4.929
6023,6095,MEC LV Superficial Pyramidal,EC LIII V Bipolar Pyramidal,e,e,4.805
6024,6002,MEC LIII Bipolar Complex Pyramidal,MEC LV Pyramidal,e,e,4.802
6024,6003,MEC LIII Bipolar Complex Pyramidal,MEC LII Stellate,e,e,5.023
6024,6005,MEC LIII Bipolar Complex Pyramidal,EC LI II Pyramidal Fan,e,e,4.951
6024,6006,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,e,e,4.793
6024,6008,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,e,e,5.435
6024,6017,MEC LIII Bipolar Complex Pyramidal,EC LIII Pyramidal,e,e,4.777
6024,6018,MEC LIII Bipolar Complex Pyramidal,EC LIII Stellate,e,e,4.801
6024,6019,MEC LIII Bipolar Complex Pyramidal,MEC LII Oblique Pyramidal,e,e,4.986
6024,6021,MEC LIII Bipolar Complex Pyramidal,EC LV Deep Pyramidal,e,e,4.482
6024,6023,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,e,e,4.634
6024,6024,MEC LIII Bipolar Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,4.779
6024,6033,MEC LIII Bipolar Complex Pyramidal,MEC LV Multipolar Pyramidal,e,e,4.599
