pre_neuron_id,post_neuron_id,pre_neuron,post_neuron,pre_ei,post_ei,g_ij
6024,6024,MEC LIII Bipolar Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,1.311
6024,6033,MEC LIII Bipolar Complex Pyramidal,MEC LV Multipolar Pyramidal,e,e,1.284
6024,6038,MEC LIII Bipolar Complex Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,1.241
6024,6040,MEC LIII Bipolar Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,1.396
6024,6082,MEC LIII Bipolar Complex Pyramidal,EC LII III Pyramidal Tripolar,e,e,1.297
6024,6086,MEC LIII Bipolar Complex Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,1.279
6024,6092,MEC LIII Bipolar Complex Pyramidal,EC LIII Pyramidal Stellate,e,e,1.275
6024,6094,MEC LIII Bipolar Complex Pyramidal,EC LI II Multipolar Pyramidal,e,e,1.3
6024,6095,MEC LIII Bipolar Complex Pyramidal,EC LIII V Bipolar Pyramidal,e,e,1.234
6025,6005,LEC LIII Multipolar Principal,EC LI II Pyramidal Fan,e,e,1.236
6025,6007,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,e,e,1.324
6025,6017,LEC LIII Multipolar Principal,EC LIII Pyramidal,e,e,1.328
6025,6018,LEC LIII Multipolar Principal,EC LIII Stellate,e,e,1.307
6025,6021,LEC LIII Multipolar Principal,EC LV Deep Pyramidal,e,e,1.312
6025,6025,LEC LIII Multipolar Principal,LEC LIII Multipolar Principal,e,e,1.306
6025,6078,LEC LIII Multipolar Principal,LEC LVI Multipolar Pyramidal,e,e,1.334
6025,6082,LEC LIII Multipolar Principal,EC LII III Pyramidal Tripolar,e,e,1.311
6025,6086,LEC LIII Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,1.306
6025,6092,LEC LIII Multipolar Principal,EC LIII Pyramidal Stellate,e,e,1.291
6025,6094,LEC LIII Multipolar Principal,EC LI II Multipolar Pyramidal,e,e,1.337
6025,6095,LEC LIII Multipolar Principal,EC LIII V Bipolar Pyramidal,e,e,1.248
6033,6002,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,e,e,1.174
6033,6006,MEC LV Multipolar Pyramidal,MEC LIII Complex Pyramidal,e,e,1.28
6033,6008,MEC LV Multipolar Pyramidal,MEC LII III Pyramidal Multiform,e,e,1.129
6033,6017,MEC LV Multipolar Pyramidal,EC LIII Pyramidal,e,e,1.279
6033,6018,MEC LV Multipolar Pyramidal,EC LIII Stellate,e,e,1.256
6033,6021,MEC LV Multipolar Pyramidal,EC LV Deep Pyramidal,e,e,1.237
6033,6023,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,e,e,1.23
6033,6024,MEC LV Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,1.278
6033,6033,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,1.241
6033,6038,MEC LV Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,1.217
6033,6040,MEC LV Multipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,1.379
6033,6052,MEC LV Multipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,1.242
6033,6082,MEC LV Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,1.254
6033,6086,MEC LV Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,1.231
6033,6092,MEC LV Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,1.241
6033,6095,MEC LV Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,1.194
6038,6002,MEC LIII Superficial Trilayered Interneuron,MEC LV Pyramidal,i,e,1.271
6038,6003,MEC LIII Superficial Trilayered Interneuron,MEC LII Stellate,i,e,1.206
6038,6005,MEC LIII Superficial Trilayered Interneuron,EC LI II Pyramidal Fan,i,e,1.27
6038,6006,MEC LIII Superficial Trilayered Interneuron,MEC LIII Complex Pyramidal,i,e,1.382
6038,6008,MEC LIII Superficial Trilayered Interneuron,MEC LII III Pyramidal Multiform,i,e,1.268
6038,6017,MEC LIII Superficial Trilayered Interneuron,EC LIII Pyramidal,i,e,1.382
6038,6018,MEC LIII Superficial Trilayered Interneuron,EC LIII Stellate,i,e,1.352
6038,6019,MEC LIII Superficial Trilayered Interneuron,MEC LII Oblique Pyramidal,i,e,1.262
6038,6021,MEC LIII Superficial Trilayered Interneuron,EC LV Deep Pyramidal,i,e,1.341
6038,6023,MEC LIII Superficial Trilayered Interneuron,MEC LV Superficial Pyramidal,i,e,1.327
6038,6024,MEC LIII Superficial Trilayered Interneuron,MEC LIII Bipolar Complex Pyramidal,i,e,1.381
6038,6038,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Trilayered Interneuron,i,i,1.256
6038,6040,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Multipolar Interneuron,i,i,1.463
6038,6082,MEC LIII Superficial Trilayered Interneuron,EC LII III Pyramidal Tripolar,i,e,1.373
6038,6092,MEC LIII Superficial Trilayered Interneuron,EC LIII Pyramidal Stellate,i,e,1.352
6038,6094,MEC LIII Superficial Trilayered Interneuron,EC LI II Multipolar Pyramidal,i,e,1.371
6038,6095,MEC LIII Superficial Trilayered Interneuron,EC LIII V Bipolar Pyramidal,i,e,1.309
6040,6002,MEC LIII Superficial Multipolar Interneuron,MEC LV Pyramidal,i,e,1.285
6040,6003,MEC LIII Superficial Multipolar Interneuron,MEC LII Stellate,i,e,1.217
6040,6005,MEC LIII Superficial Multipolar Interneuron,EC LI II Pyramidal Fan,i,e,1.285
6040,6006,MEC LIII Superficial Multipolar Interneuron,MEC LIII Complex Pyramidal,i,e,1.398
6040,6008,MEC LIII Superficial Multipolar Interneuron,MEC LII III Pyramidal Multiform,i,e,1.284
6040,6017,MEC LIII Superficial Multipolar Interneuron,EC LIII Pyramidal,i,e,1.398
6040,6018,MEC LIII Superficial Multipolar Interneuron,EC LIII Stellate,i,e,1.368
6040,6019,MEC LIII Superficial Multipolar Interneuron,MEC LII Oblique Pyramidal,i,e,1.274
6040,6021,MEC LIII Superficial Multipolar Interneuron,EC LV Deep Pyramidal,i,e,1.355
6040,6023,MEC LIII Superficial Multipolar Interneuron,MEC LV Superficial Pyramidal,i,e,1.341
6040,6024,MEC LIII Superficial Multipolar Interneuron,MEC LIII Bipolar Complex Pyramidal,i,e,1.397
6040,6038,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,i,i,1.269
6040,6040,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Multipolar Interneuron,i,i,1.48
6040,6082,MEC LIII Superficial Multipolar Interneuron,EC LII III Pyramidal Tripolar,i,e,1.389
6040,6092,MEC LIII Superficial Multipolar Interneuron,EC LIII Pyramidal Stellate,i,e,1.368
6040,6094,MEC LIII Superficial Multipolar Interneuron,EC LI II Multipolar Pyramidal,i,e,1.385
6040,6095,MEC LIII Superficial Multipolar Interneuron,EC LIII V Bipolar Pyramidal,i,e,1.323
6052,6021,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,e,e,1.223
6052,6052,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,e,e,1.229
6052,6086,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,e,e,1.217
6078,6007,LEC LVI Multipolar Pyramidal,LEC LIII Complex Pyramidal,e,e,1.377
6078,6017,LEC LVI Multipolar Pyramidal,EC LIII Pyramidal,e,e,1.381
6078,6018,LEC LVI Multipolar Pyramidal,EC LIII Stellate,e,e,1.358
6078,6021,LEC LVI Multipolar Pyramidal,EC LV Deep Pyramidal,e,e,1.361
6078,6025,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,e,e,1.359
6078,6078,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,1.388
6078,6082,LEC LVI Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,1.35
6078,6086,LEC LVI Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,1.354
6078,6092,LEC LVI Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,1.34
6078,6095,LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,1.294
6082,1000,EC LII III Pyramidal Tripolar,DG Granule,e,e,1.352
6082,1001,EC LII III Pyramidal Tripolar,DG Semilunar Granule,e,e,1.029
6082,1004,EC LII III Pyramidal Tripolar,DG Total Molecular Layer,e,i,1.186
6082,1005,EC LII III Pyramidal Tripolar,DG MOLAX,e,i,1.126
6082,1007,EC LII III Pyramidal Tripolar,DG Neurogliaform,e,i,1.104
6082,1008,EC LII III Pyramidal Tripolar,DG MOPP,e,i,1.216
6082,1009,EC LII III Pyramidal Tripolar,DG HICAP,e,i,0.9172
6082,1010,EC LII III Pyramidal Tripolar,DG Axo Axonic,e,i,1.216
6082,1027,EC LII III Pyramidal Tripolar,DG AIPRIM,e,i,1.233
6082,1035,EC LII III Pyramidal Tripolar,DG Basket,e,i,1.073
6082,1041,EC LII III Pyramidal Tripolar,DG Hilar Ectopic Granule,e,e,1.035
6082,4011,EC LII III Pyramidal Tripolar,CA1 Neurogliaform Projecting,e,i,1.227
6082,5005,EC LII III Pyramidal Tripolar,SUB CA1 Projecting Pyramidal,e,e,0.9835
6082,6002,EC LII III Pyramidal Tripolar,MEC LV Pyramidal,e,e,1.014
6082,6003,EC LII III Pyramidal Tripolar,MEC LII Stellate,e,e,0.8887
6082,6005,EC LII III Pyramidal Tripolar,EC LI II Pyramidal Fan,e,e,1.024
6082,6006,EC LII III Pyramidal Tripolar,MEC LIII Complex Pyramidal,e,e,1.086
6082,6007,EC LII III Pyramidal Tripolar,LEC LIII Complex Pyramidal,e,e,1.076
6082,6008,EC LII III Pyramidal Tripolar,MEC LII III Pyramidal Multiform,e,e,1.025
6082,6017,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,e,e,1.087
6082,6018,EC LII III Pyramidal Tripolar,EC LIII Stellate,e,e,1.065
6082,6019,EC LII III Pyramidal Tripolar,MEC LII Oblique Pyramidal,e,e,0.8459
6082,6021,EC LII III Pyramidal Tripolar,EC LV Deep Pyramidal,e,e,1.068
6082,6023,EC LII III Pyramidal Tripolar,MEC LV Superficial Pyramidal,e,e,1.058
6082,6024,EC LII III Pyramidal Tripolar,MEC LIII Bipolar Complex Pyramidal,e,e,1.085
6082,6025,EC LII III Pyramidal Tripolar,LEC LIII Multipolar Principal,e,e,1.06
6082,6038,EC LII III Pyramidal Tripolar,MEC LIII Superficial Trilayered Interneuron,e,i,1.024
6082,6040,EC LII III Pyramidal Tripolar,MEC LIII Superficial Multipolar Interneuron,e,i,1.166
6082,6082,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,e,e,1.208
6082,6092,EC LII III Pyramidal Tripolar,EC LIII Pyramidal Stellate,e,e,1.046
6082,6094,EC LII III Pyramidal Tripolar,EC LI II Multipolar Pyramidal,e,e,1.128
6082,6095,EC LII III Pyramidal Tripolar,EC LIII V Bipolar Pyramidal,e,e,1.024
6086,5005,EC LIV VI Deep Multipolar Principal,SUB CA1 Projecting Pyramidal,e,e,1.183
6086,6002,EC LIV VI Deep Multipolar Principal,MEC LV Pyramidal,e,e,1.191
6086,6006,EC LIV VI Deep Multipolar Principal,MEC LIII Complex Pyramidal,e,e,1.291
6086,6007,EC LIV VI Deep Multipolar Principal,LEC LIII Complex Pyramidal,e,e,1.283
6086,6021,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,e,e,1.252
6086,6023,EC LIV VI Deep Multipolar Principal,MEC LV Superficial Pyramidal,e,e,1.246
6086,6025,EC LIV VI Deep Multipolar Principal,LEC LIII Multipolar Principal,e,e,1.261
6086,6033,EC LIV VI Deep Multipolar Principal,MEC LV Multipolar Pyramidal,e,e,1.256
6086,6052,EC LIV VI Deep Multipolar Principal,MEC LV VI Pyramidal Polymorphic,e,e,1.258
6086,6078,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,e,e,1.286
6086,6086,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,1.247
6086,6092,EC LIV VI Deep Multipolar Principal,EC LIII Pyramidal Stellate,e,e,1.252
6086,6095,EC LIV VI Deep Multipolar Principal,EC LIII V Bipolar Pyramidal,e,e,1.205
6092,4000,EC LIII Pyramidal Stellate,CA1 Pyramidal,e,e,1.104
6092,4003,EC LIII Pyramidal Stellate,CA1 Quadrilaminar,e,i,1.261
6092,4005,EC LIII Pyramidal Stellate,CA1 LMR,e,i,1.189
6092,4006,EC LIII Pyramidal Stellate,CA1 Perforant Path Associated,e,i,1.061
6092,4011,EC LIII Pyramidal Stellate,CA1 Neurogliaform Projecting,e,i,1.269
6092,4012,EC LIII Pyramidal Stellate,CA1 Neurogliaform,e,i,1.34
6092,4013,EC LIII Pyramidal Stellate,CA1 Radial Trilaminar,e,i,0.9789
6092,4015,EC LIII Pyramidal Stellate,CA1 Schaffer Collateral Associated,e,i,1.521467457
6092,4036,EC LIII Pyramidal Stellate,CA1 Axo Axonic,e,i,1.183
6092,4054,EC LIII Pyramidal Stellate,CA1 Radiatum Giant,e,e,1.255
6092,4055,EC LIII Pyramidal Stellate,CA1 Oriens Alveus,e,i,1.435
6092,4076,EC LIII Pyramidal Stellate,CA1 Perforant Path Associated QuadD,e,i,1.217
6092,4078,EC LIII Pyramidal Stellate,CA1 Basket,e,i,1.083
6092,4079,EC LIII Pyramidal Stellate,CA1 Basket CCK+,e,i,1.598
6092,5005,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,e,e,1.109
6092,6006,EC LIII Pyramidal Stellate,MEC LIII Complex Pyramidal,e,e,1.192
6092,6007,EC LIII Pyramidal Stellate,LEC LIII Complex Pyramidal,e,e,1.182
6092,6008,EC LIII Pyramidal Stellate,MEC LII III Pyramidal Multiform,e,e,1.079
6092,6017,EC LIII Pyramidal Stellate,EC LIII Pyramidal,e,e,1.192
6092,6018,EC LIII Pyramidal Stellate,EC LIII Stellate,e,e,1.17
6092,6023,EC LIII Pyramidal Stellate,MEC LV Superficial Pyramidal,e,e,1.155
6092,6024,EC LIII Pyramidal Stellate,MEC LIII Bipolar Complex Pyramidal,e,e,1.191
6092,6025,EC LIII Pyramidal Stellate,LEC LIII Multipolar Principal,e,e,1.164
6092,6038,EC LIII Pyramidal Stellate,MEC LIII Superficial Trilayered Interneuron,e,i,1.129
6092,6040,EC LIII Pyramidal Stellate,MEC LIII Superficial Multipolar Interneuron,e,i,1.282
6092,6082,EC LIII Pyramidal Stellate,EC LII III Pyramidal Tripolar,e,e,1.177
6092,6092,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,e,e,1.164
6092,6095,EC LIII Pyramidal Stellate,EC LIII V Bipolar Pyramidal,e,e,1.122
6094,6002,EC LI II Multipolar Pyramidal,MEC LV Pyramidal,e,e,1.246
6094,6003,EC LI II Multipolar Pyramidal,MEC LII Stellate,e,e,1.191
6094,6005,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,e,e,1.239
6094,6006,EC LI II Multipolar Pyramidal,MEC LIII Complex Pyramidal,e,e,1.329
6094,6007,EC LI II Multipolar Pyramidal,LEC LIII Complex Pyramidal,e,e,1.321
6094,6008,EC LI II Multipolar Pyramidal,MEC LII III Pyramidal Multiform,e,e,1.195
6094,6017,EC LI II Multipolar Pyramidal,EC LIII Pyramidal,e,e,1.329
6094,6018,EC LI II Multipolar Pyramidal,EC LIII Stellate,e,e,1.306
6094,6019,EC LI II Multipolar Pyramidal,MEC LII Oblique Pyramidal,e,e,1.2
6094,6021,EC LI II Multipolar Pyramidal,EC LV Deep Pyramidal,e,e,1.306
6094,6023,EC LI II Multipolar Pyramidal,MEC LV Superficial Pyramidal,e,e,1.296
6094,6024,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,1.328
6094,6025,EC LI II Multipolar Pyramidal,LEC LIII Multipolar Principal,e,e,1.301
6094,6038,EC LI II Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,1.273
6094,6040,EC LI II Multipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,1.429
6094,6082,EC LI II Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,1.352
6094,6092,EC LI II Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,1.293
6094,6094,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,e,e,1.342
6094,6095,EC LI II Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,1.252
6095,6002,EC LIII V Bipolar Pyramidal,MEC LV Pyramidal,e,e,1.16
6095,6006,EC LIII V Bipolar Pyramidal,MEC LIII Complex Pyramidal,e,e,1.262
6095,6007,EC LIII V Bipolar Pyramidal,LEC LIII Complex Pyramidal,e,e,1.248
6095,6008,EC LIII V Bipolar Pyramidal,MEC LII III Pyramidal Multiform,e,e,1.121
6095,6017,EC LIII V Bipolar Pyramidal,EC LIII Pyramidal,e,e,1.263
6095,6018,EC LIII V Bipolar Pyramidal,EC LIII Stellate,e,e,1.24
6095,6021,EC LIII V Bipolar Pyramidal,EC LV Deep Pyramidal,e,e,1.223
6095,6023,EC LIII V Bipolar Pyramidal,MEC LV Superficial Pyramidal,e,e,1.216
6095,6024,EC LIII V Bipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,1.261
6095,6025,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,e,e,1.229
6095,6033,EC LIII V Bipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,1.226
6095,6038,EC LIII V Bipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,1.194
6095,6040,EC LIII V Bipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,1.353
6095,6052,EC LIII V Bipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,1.227
6095,6078,EC LIII V Bipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,1.252
6095,6082,EC LIII V Bipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,1.25
6095,6086,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,1.217
6095,6092,EC LIII V Bipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,1.225
6095,6095,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,1.18
