pre_neuron_id,post_neuron_id,pre_neuron,post_neuron,pre_ei,post_ei,c_ij
4081,4069,CA1 Ivy,CA1 O LM,i,i,0.00252
4081,4076,CA1 Ivy,CA1 Perforant Path Associated QuadD,i,i,0.008305
4081,4078,CA1 Ivy,CA1 Basket,i,i,0.006043
4081,4079,CA1 Ivy,CA1 Basket CCK+,i,i,0.006344
4081,4080,CA1 Ivy,CA1 Bistratified,i,i,0.006347
4081,4081,CA1 Ivy,CA1 Ivy,i,i,0.005762
4081,4083,CA1 Ivy,CA1 Oriens Bistratified,i,i,0.002015
4081,4087,CA1 Ivy,CA1 O LMR,i,i,0.002213
4081,4089,CA1 Ivy,CA1 Recurrent O LM,i,i,0.005139
4083,4000,CA1 Oriens Bistratified,CA1 Pyramidal,i,e,0.002525
4083,4003,CA1 Oriens Bistratified,CA1 Quadrilaminar,i,i,0.002851
4083,4005,CA1 Oriens Bistratified,CA1 LMR,i,i,0.0007982
4083,4006,CA1 Oriens Bistratified,CA1 Perforant Path Associated,i,i,0.001346
4083,4013,CA1 Oriens Bistratified,CA1 Radial Trilaminar,i,i,0.001908
4083,4015,CA1 Oriens Bistratified,CA1 Schaffer Collateral Associated,i,i,0.001716
4083,4023,CA1 Oriens Bistratified,CA1 Back Projection,i,i,0.0007215
4083,4028,CA1 Oriens Bistratified,CA1 Radiatum,i,i,0.001475
4083,4033,CA1 Oriens Bistratified,CA1 SO SO,i,i,0.001761
4083,4035,CA1 Oriens Bistratified,CA1 Trilaminar,i,i,0.001498
4083,4036,CA1 Oriens Bistratified,CA1 Axo Axonic,i,i,0.002074
4083,4038,CA1 Oriens Bistratified,CA1 Horizontal Axo Axonic,i,i,0.0003716
4083,4039,CA1 Oriens Bistratified,CA1 Horizontal Basket,i,i,0.002186
4083,4055,CA1 Oriens Bistratified,CA1 Oriens Alveus,i,i,0.002026
4083,4061,CA1 Oriens Bistratified,CA1 R Receiving Apical Targeting,i,i,0.002023
4083,4066,CA1 Oriens Bistratified,CA1 OR LM,i,i,0.003806
4083,4069,CA1 Oriens Bistratified,CA1 O LM,i,i,0.0007473
4083,4076,CA1 Oriens Bistratified,CA1 Perforant Path Associated QuadD,i,i,0.004685
4083,4078,CA1 Oriens Bistratified,CA1 Basket,i,i,0.002555
4083,4079,CA1 Oriens Bistratified,CA1 Basket CCK+,i,i,0.002267
4083,4080,CA1 Oriens Bistratified,CA1 Bistratified,i,i,0.002388
4083,4081,CA1 Oriens Bistratified,CA1 Ivy,i,i,0.001417
4083,4083,CA1 Oriens Bistratified,CA1 Oriens Bistratified,i,i,0.0004493
4083,4087,CA1 Oriens Bistratified,CA1 O LMR,i,i,0.0005183
4083,4089,CA1 Oriens Bistratified,CA1 Recurrent O LM,i,i,0.002467
4087,4000,CA1 O LMR,CA1 Pyramidal,i,e,0.002391
4087,4003,CA1 O LMR,CA1 Quadrilaminar,i,i,0.003027
4087,4005,CA1 O LMR,CA1 LMR,i,i,0.001675
4087,4006,CA1 O LMR,CA1 Perforant Path Associated,i,i,0.002552
4087,4011,CA1 O LMR,CA1 Neurogliaform Projecting,i,i,0.0008831
4087,4012,CA1 O LMR,CA1 Neurogliaform,i,i,0.001064
4087,4013,CA1 O LMR,CA1 Radial Trilaminar,i,i,0.002083
4087,4015,CA1 O LMR,CA1 Schaffer Collateral Associated,i,i,0.002699
4087,4028,CA1 O LMR,CA1 Radiatum,i,i,0.001314
4087,4036,CA1 O LMR,CA1 Axo Axonic,i,i,0.002272
4087,4054,CA1 O LMR,CA1 Radiatum Giant,i,e,0.002822
4087,4055,CA1 O LMR,CA1 Oriens Alveus,i,i,0.001989
4087,4061,CA1 O LMR,CA1 R Receiving Apical Targeting,i,i,0.001677
4087,4066,CA1 O LMR,CA1 OR LM,i,i,0.002272
4087,4076,CA1 O LMR,CA1 Perforant Path Associated QuadD,i,i,0.005353
4087,4078,CA1 O LMR,CA1 Basket,i,i,0.002019
4087,4079,CA1 O LMR,CA1 Basket CCK+,i,i,0.00236
4087,4080,CA1 O LMR,CA1 Bistratified,i,i,0.00104
4087,4081,CA1 O LMR,CA1 Ivy,i,i,0.000546
4089,4000,CA1 Recurrent O LM,CA1 Pyramidal,i,e,0.008741
4089,4003,CA1 Recurrent O LM,CA1 Quadrilaminar,i,i,0.00894
4089,4005,CA1 Recurrent O LM,CA1 LMR,i,i,0.004872
4089,4006,CA1 Recurrent O LM,CA1 Perforant Path Associated,i,i,0.005688
4089,4011,CA1 Recurrent O LM,CA1 Neurogliaform Projecting,i,i,0.005499
4089,4012,CA1 Recurrent O LM,CA1 Neurogliaform,i,i,0.006547
4089,4013,CA1 Recurrent O LM,CA1 Radial Trilaminar,i,i,0.007464
4089,4015,CA1 Recurrent O LM,CA1 Schaffer Collateral Associated,i,i,0.004386
4089,4023,CA1 Recurrent O LM,CA1 Back Projection,i,i,0.002202
4089,4033,CA1 Recurrent O LM,CA1 SO SO,i,i,0.003795
4089,4035,CA1 Recurrent O LM,CA1 Trilaminar,i,i,0.00328
4089,4036,CA1 Recurrent O LM,CA1 Axo Axonic,i,i,0.008898
4089,4038,CA1 Recurrent O LM,CA1 Horizontal Axo Axonic,i,i,0.001559
4089,4039,CA1 Recurrent O LM,CA1 Horizontal Basket,i,i,0.005969
4089,4054,CA1 Recurrent O LM,CA1 Radiatum Giant,i,e,0.005549
4089,4055,CA1 Recurrent O LM,CA1 Oriens Alveus,i,i,0.008151
4089,4066,CA1 Recurrent O LM,CA1 OR LM,i,i,0.002205
4089,4069,CA1 Recurrent O LM,CA1 O LM,i,i,0.002305
4089,4076,CA1 Recurrent O LM,CA1 Perforant Path Associated QuadD,i,i,0.009062
4089,4078,CA1 Recurrent O LM,CA1 Basket,i,i,0.008183
4089,4079,CA1 Recurrent O LM,CA1 Basket CCK+,i,i,0.008782
4089,4080,CA1 Recurrent O LM,CA1 Bistratified,i,i,0.002029
4089,4081,CA1 Recurrent O LM,CA1 Ivy,i,i,0.001806
4089,4083,CA1 Recurrent O LM,CA1 Oriens Bistratified,i,i,0.001674
4089,4087,CA1 Recurrent O LM,CA1 O LMR,i,i,0.001991
4089,4089,CA1 Recurrent O LM,CA1 Recurrent O LM,i,i,0.004749
5005,3007,SUB CA1 Projecting Pyramidal,CA2 Wide Arbor Basket,e,i,0.001318209
5005,4000,SUB CA1 Projecting Pyramidal,CA1 Pyramidal,e,e,0.001317
5005,4003,SUB CA1 Projecting Pyramidal,CA1 Quadrilaminar,e,i,0.002004
5005,4005,SUB CA1 Projecting Pyramidal,CA1 LMR,e,i,0.0007149
5005,4006,SUB CA1 Projecting Pyramidal,CA1 Perforant Path Associated,e,i,0.001371
5005,4011,SUB CA1 Projecting Pyramidal,CA1 Neurogliaform Projecting,e,i,0.0004862
5005,4012,SUB CA1 Projecting Pyramidal,CA1 Neurogliaform,e,i,0.0006757
5005,4013,SUB CA1 Projecting Pyramidal,CA1 Radial Trilaminar,e,i,0.00127
5005,4015,SUB CA1 Projecting Pyramidal,CA1 Schaffer Collateral Associated,e,i,0.00151
5005,4023,SUB CA1 Projecting Pyramidal,CA1 Back Projection,e,i,0.001385414
5005,4028,SUB CA1 Projecting Pyramidal,CA1 Radiatum,e,i,0.0006498
5005,4036,SUB CA1 Projecting Pyramidal,CA1 Axo Axonic,e,i,0.001242
5005,4054,SUB CA1 Projecting Pyramidal,CA1 Radiatum Giant,e,e,0.001606
5005,4055,SUB CA1 Projecting Pyramidal,CA1 Oriens Alveus,e,i,0.001007
5005,4061,SUB CA1 Projecting Pyramidal,CA1 R Receiving Apical Targeting,e,i,0.0009072
5005,4066,SUB CA1 Projecting Pyramidal,CA1 OR LM,e,i,0.001359
5005,4076,SUB CA1 Projecting Pyramidal,CA1 Perforant Path Associated QuadD,e,i,0.004016
5005,4078,SUB CA1 Projecting Pyramidal,CA1 Basket,e,i,0.0009706
5005,4079,SUB CA1 Projecting Pyramidal,CA1 Basket CCK+,e,i,0.001363
5005,4080,SUB CA1 Projecting Pyramidal,CA1 Bistratified,e,i,0.0006611
5005,4081,SUB CA1 Projecting Pyramidal,CA1 Ivy,e,i,0.000218
5005,5005,SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,e,e,0.0253
6002,1000,MEC LV Pyramidal,DG Granule,e,e,0.097123832
6002,1001,MEC LV Pyramidal,DG Semilunar Granule,e,e,0.090067923
6002,1004,MEC LV Pyramidal,DG Total Molecular Layer,e,i,0.0381526
6002,1005,MEC LV Pyramidal,DG MOLAX,e,i,0.076836895
6002,1007,MEC LV Pyramidal,DG Neurogliaform,e,i,0.002603237
6002,1008,MEC LV Pyramidal,DG MOPP,e,i,0.006064592
6002,1009,MEC LV Pyramidal,DG HICAP,e,i,0.063417694
6002,1010,MEC LV Pyramidal,DG Axo Axonic,e,i,0.106395946
6002,1026,MEC LV Pyramidal,DG HIPROM,e,i,0.083459252
6002,1027,MEC LV Pyramidal,DG AIPRIM,e,i,0.05162899
6002,1035,MEC LV Pyramidal,DG Basket,e,i,0.079026552
6002,1041,MEC LV Pyramidal,DG Hilar Ectopic Granule,e,e,0.110308635
6002,4011,MEC LV Pyramidal,CA1 Neurogliaform Projecting,e,i,0.0021849
6002,5005,MEC LV Pyramidal,SUB CA1 Projecting Pyramidal,e,e,0.002579981
6002,6002,MEC LV Pyramidal,MEC LV Pyramidal,e,e,0.02322
6002,6003,MEC LV Pyramidal,MEC LII Stellate,e,e,0.008272
6002,6005,MEC LV Pyramidal,EC LI II Pyramidal Fan,e,e,0.0008492
6002,6006,MEC LV Pyramidal,MEC LIII Complex Pyramidal,e,e,0.01266
6002,6008,MEC LV Pyramidal,MEC LII III Pyramidal Multiform,e,e,0.005487
6002,6017,MEC LV Pyramidal,EC LIII Pyramidal,e,e,0.001427
6002,6018,MEC LV Pyramidal,EC LIII Stellate,e,e,0.001349
6002,6019,MEC LV Pyramidal,MEC LII Oblique Pyramidal,e,e,0.003565
6002,6021,MEC LV Pyramidal,EC LV Deep Pyramidal,e,e,0.00524
6002,6023,MEC LV Pyramidal,MEC LV Superficial Pyramidal,e,e,0.01713
6002,6024,MEC LV Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,0.003423
6002,6033,MEC LV Pyramidal,MEC LV Multipolar Pyramidal,e,e,0.025
6002,6038,MEC LV Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,0.006435
6002,6040,MEC LV Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,0.007475
6002,6052,MEC LV Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,0.01479
6002,6082,MEC LV Pyramidal,EC LII III Pyramidal Tripolar,e,e,0.001627
6002,6086,MEC LV Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,0.00515
6002,6092,MEC LV Pyramidal,EC LIII Pyramidal Stellate,e,e,0.003045
6002,6094,MEC LV Pyramidal,EC LI II Multipolar Pyramidal,e,e,0.005856
6002,6095,MEC LV Pyramidal,EC LIII V Bipolar Pyramidal,e,e,0.004984
6003,1000,MEC LII Stellate,DG Granule,e,e,0.006044728
6003,1001,MEC LII Stellate,DG Semilunar Granule,e,e,0.008581629
6003,1004,MEC LII Stellate,DG Total Molecular Layer,e,i,0.001393467
6003,1005,MEC LII Stellate,DG MOLAX,e,i,0.002275892
6003,1007,MEC LII Stellate,DG Neurogliaform,e,i,0.002603237
6003,1008,MEC LII Stellate,DG MOPP,e,i,0.006064592
6003,1009,MEC LII Stellate,DG HICAP,e,i,0.003097575
6003,1010,MEC LII Stellate,DG Axo Axonic,e,i,0.015794928
6003,1027,MEC LII Stellate,DG AIPRIM,e,i,0.00245054
6003,1035,MEC LII Stellate,DG Basket,e,i,0.008479929
6003,1041,MEC LII Stellate,DG Hilar Ectopic Granule,e,e,0.006040793
6003,2000,MEC LII Stellate,CA3 Pyramidal,e,e,0.166908047
6003,2001,MEC LII Stellate,CA3 Granule,e,e,0.127993344
6003,2005,MEC LII Stellate,CA3 LMR Targeting,e,i,0.082995901
6003,2028,MEC LII Stellate,CA3 Axo Axonic,e,i,0.101486805
6003,2043,MEC LII Stellate,CA3 Basket,e,i,0.127918168
6003,2044,MEC LII Stellate,CA3 Basket CCK+,e,i,0.061869782
6003,3000,MEC LII Stellate,CA2 Pyramidal,e,e,0.135516547
6003,3006,MEC LII Stellate,CA2 Basket,e,i,0.068606406
6003,3007,MEC LII Stellate,CA2 Wide Arbor Basket,e,i,0.061105907
6003,4011,MEC LII Stellate,CA1 Neurogliaform Projecting,e,i,0.0021849
6003,5005,MEC LII Stellate,SUB CA1 Projecting Pyramidal,e,e,0.004015329
6003,6002,MEC LII Stellate,MEC LV Pyramidal,e,e,0.04806
6003,6005,MEC LII Stellate,EC LI II Pyramidal Fan,e,e,0.004846
6003,6006,MEC LII Stellate,MEC LIII Complex Pyramidal,e,e,0.02189
6003,6008,MEC LII Stellate,MEC LII III Pyramidal Multiform,e,e,0.02532
6003,6017,MEC LII Stellate,EC LIII Pyramidal,e,e,0.008418
6003,6018,MEC LII Stellate,EC LIII Stellate,e,e,0.007071
6003,6019,MEC LII Stellate,MEC LII Oblique Pyramidal,e,e,0.01668
6003,6021,MEC LII Stellate,EC LV Deep Pyramidal,e,e,0.01408
6003,6023,MEC LII Stellate,MEC LV Superficial Pyramidal,e,e,0.03281
6003,6024,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,e,e,0.01548
6003,6033,MEC LII Stellate,MEC LV Multipolar Pyramidal,e,e,0.03275
6003,6038,MEC LII Stellate,MEC LIII Superficial Trilayered Interneuron,e,i,0.0282
6003,6040,MEC LII Stellate,MEC LIII Superficial Multipolar Interneuron,e,i,0.02838
6003,6052,MEC LII Stellate,MEC LV VI Pyramidal Polymorphic,e,e,0.03298
6003,6082,MEC LII Stellate,EC LII III Pyramidal Tripolar,e,e,0.008587
6003,6086,MEC LII Stellate,EC LIV VI Deep Multipolar Principal,e,e,0.008632
6003,6092,MEC LII Stellate,EC LIII Pyramidal Stellate,e,e,0.009336
6003,6094,MEC LII Stellate,EC LI II Multipolar Pyramidal,e,e,0.0139
6003,6095,MEC LII Stellate,EC LIII V Bipolar Pyramidal,e,e,0.01325
6005,1000,EC LI II Pyramidal Fan,DG Granule,e,e,0.006044728
6005,1001,EC LI II Pyramidal Fan,DG Semilunar Granule,e,e,0.008581629
6005,1004,EC LI II Pyramidal Fan,DG Total Molecular Layer,e,i,0.001393467
6005,1005,EC LI II Pyramidal Fan,DG MOLAX,e,i,0.002275892
6005,1007,EC LI II Pyramidal Fan,DG Neurogliaform,e,i,0.002603237
6005,1008,EC LI II Pyramidal Fan,DG MOPP,e,i,0.006064592
6005,1009,EC LI II Pyramidal Fan,DG HICAP,e,i,0.003097575
6005,1010,EC LI II Pyramidal Fan,DG Axo Axonic,e,i,0.015794928
6005,1027,EC LI II Pyramidal Fan,DG AIPRIM,e,i,0.00245054
6005,1035,EC LI II Pyramidal Fan,DG Basket,e,i,0.008479929
6005,1041,EC LI II Pyramidal Fan,DG Hilar Ectopic Granule,e,e,0.006040793
6005,4011,EC LI II Pyramidal Fan,CA1 Neurogliaform Projecting,e,i,0.0021849
6005,5005,EC LI II Pyramidal Fan,SUB CA1 Projecting Pyramidal,e,e,0.002579981
6005,6002,EC LI II Pyramidal Fan,MEC LV Pyramidal,e,e,0.002402
6005,6003,EC LI II Pyramidal Fan,MEC LII Stellate,e,e,0.003992
6005,6005,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,0.001519
6005,6006,EC LI II Pyramidal Fan,MEC LIII Complex Pyramidal,e,e,0.002302
6005,6007,EC LI II Pyramidal Fan,LEC LIII Complex Pyramidal,e,e,0.002508
6005,6008,EC LI II Pyramidal Fan,MEC LII III Pyramidal Multiform,e,e,0.00271
6005,6017,EC LI II Pyramidal Fan,EC LIII Pyramidal,e,e,0.002298
6005,6018,EC LI II Pyramidal Fan,EC LIII Stellate,e,e,0.002284
6005,6019,EC LI II Pyramidal Fan,MEC LII Oblique Pyramidal,e,e,0.001958
6005,6021,EC LI II Pyramidal Fan,EC LV Deep Pyramidal,e,e,0.001402
6005,6023,EC LI II Pyramidal Fan,MEC LV Superficial Pyramidal,e,e,0.00125
6005,6024,EC LI II Pyramidal Fan,MEC LIII Bipolar Complex Pyramidal,e,e,0.001568
6005,6025,EC LI II Pyramidal Fan,LEC LIII Multipolar Principal,e,e,0.001551
6005,6038,EC LI II Pyramidal Fan,MEC LIII Superficial Trilayered Interneuron,e,i,0.003137
6005,6040,EC LI II Pyramidal Fan,MEC LIII Superficial Multipolar Interneuron,e,i,0.003454
6005,6082,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,e,e,0.002538
6005,6092,EC LI II Pyramidal Fan,EC LIII Pyramidal Stellate,e,e,0.00273
6005,6094,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,e,e,0.009374
6005,6095,EC LI II Pyramidal Fan,EC LIII V Bipolar Pyramidal,e,e,0.002363
6006,6002,MEC LIII Complex Pyramidal,MEC LV Pyramidal,e,e,0.005703
6006,6003,MEC LIII Complex Pyramidal,MEC LII Stellate,e,e,0.01124
6006,6005,MEC LIII Complex Pyramidal,EC LI II Pyramidal Fan,e,e,0.00132
6006,6006,MEC LIII Complex Pyramidal,MEC LIII Complex Pyramidal,e,e,0.01315
6006,6008,MEC LIII Complex Pyramidal,MEC LII III Pyramidal Multiform,e,e,0.007416
6006,6017,MEC LIII Complex Pyramidal,EC LIII Pyramidal,e,e,0.001965
6006,6018,MEC LIII Complex Pyramidal,EC LIII Stellate,e,e,0.001995
6006,6019,MEC LIII Complex Pyramidal,MEC LII Oblique Pyramidal,e,e,0.005365
6006,6021,MEC LIII Complex Pyramidal,EC LV Deep Pyramidal,e,e,0.001198
6006,6023,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,e,e,0.00616
6006,6024,MEC LIII Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,0.004755
6006,6033,MEC LIII Complex Pyramidal,MEC LV Multipolar Pyramidal,e,e,0.006098
6006,6038,MEC LIII Complex Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,0.008606
6006,6040,MEC LIII Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,0.009854
6006,6082,MEC LIII Complex Pyramidal,EC LII III Pyramidal Tripolar,e,e,0.002207
6006,6086,MEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,0.0008504
6006,6092,MEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,e,e,0.003448
6006,6094,MEC LIII Complex Pyramidal,EC LI II Multipolar Pyramidal,e,e,0.008304
6006,6095,MEC LIII Complex Pyramidal,EC LIII V Bipolar Pyramidal,e,e,0.002896
6007,6005,LEC LIII Complex Pyramidal,EC LI II Pyramidal Fan,e,e,0.0005027
6007,6007,LEC LIII Complex Pyramidal,LEC LIII Complex Pyramidal,e,e,0.005707
6007,6017,LEC LIII Complex Pyramidal,EC LIII Pyramidal,e,e,0.002211
6007,6018,LEC LIII Complex Pyramidal,EC LIII Stellate,e,e,0.001704
6007,6021,LEC LIII Complex Pyramidal,EC LV Deep Pyramidal,e,e,0.003185
6007,6025,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,e,e,0.006498
6007,6078,LEC LIII Complex Pyramidal,LEC LVI Multipolar Pyramidal,e,e,0.0005738
6007,6082,LEC LIII Complex Pyramidal,EC LII III Pyramidal Tripolar,e,e,0.00225
6007,6086,LEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,0.003431
6007,6092,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,e,e,0.004024
6007,6094,LEC LIII Complex Pyramidal,EC LI II Multipolar Pyramidal,e,e,0.001606
6007,6095,LEC LIII Complex Pyramidal,EC LIII V Bipolar Pyramidal,e,e,0.005847
6008,6002,MEC LII III Pyramidal Multiform,MEC LV Pyramidal,e,e,0.03206
6008,6003,MEC LII III Pyramidal Multiform,MEC LII Stellate,e,e,0.004375
6008,6005,MEC LII III Pyramidal Multiform,EC LI II Pyramidal Fan,e,e,0.00062
6008,6006,MEC LII III Pyramidal Multiform,MEC LIII Complex Pyramidal,e,e,0.01643
6008,6008,MEC LII III Pyramidal Multiform,MEC LII III Pyramidal Multiform,e,e,0.006457
6008,6017,MEC LII III Pyramidal Multiform,EC LIII Pyramidal,e,e,0.001988
6008,6018,MEC LII III Pyramidal Multiform,EC LIII Stellate,e,e,0.001674
6008,6019,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,e,e,0.002546
6008,6021,MEC LII III Pyramidal Multiform,EC LV Deep Pyramidal,e,e,0.007324
6008,6023,MEC LII III Pyramidal Multiform,MEC LV Superficial Pyramidal,e,e,0.03186
6008,6024,MEC LII III Pyramidal Multiform,MEC LIII Bipolar Complex Pyramidal,e,e,0.006199
6008,6033,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,e,e,0.04053
6008,6038,MEC LII III Pyramidal Multiform,MEC LIII Superficial Trilayered Interneuron,e,i,0.005651
6008,6040,MEC LII III Pyramidal Multiform,MEC LIII Superficial Multipolar Interneuron,e,i,0.008961
6008,6052,MEC LII III Pyramidal Multiform,MEC LV VI Pyramidal Polymorphic,e,e,0.02585
6008,6082,MEC LII III Pyramidal Multiform,EC LII III Pyramidal Tripolar,e,e,0.002073
6008,6086,MEC LII III Pyramidal Multiform,EC LIV VI Deep Multipolar Principal,e,e,0.007964
6008,6092,MEC LII III Pyramidal Multiform,EC LIII Pyramidal Stellate,e,e,0.004203
6008,6094,MEC LII III Pyramidal Multiform,EC LI II Multipolar Pyramidal,e,e,0.002217
6008,6095,MEC LII III Pyramidal Multiform,EC LIII V Bipolar Pyramidal,e,e,0.008262
6017,4000,EC LIII Pyramidal,CA1 Pyramidal,e,e,0.018680058
6017,4003,EC LIII Pyramidal,CA1 Quadrilaminar,e,i,0.014321611
6017,4005,EC LIII Pyramidal,CA1 LMR,e,i,0.010810575
6017,4006,EC LIII Pyramidal,CA1 Perforant Path Associated,e,i,0.015726317
6017,4011,EC LIII Pyramidal,CA1 Neurogliaform Projecting,e,i,0.015996775
6017,4012,EC LIII Pyramidal,CA1 Neurogliaform,e,i,0.049760494
6017,4013,EC LIII Pyramidal,CA1 Radial Trilaminar,e,i,0.006471512
6017,4015,EC LIII Pyramidal,CA1 Schaffer Collateral Associated,e,i,0.007761919
6017,4036,EC LIII Pyramidal,CA1 Axo Axonic,e,i,0.027974722
6017,4054,EC LIII Pyramidal,CA1 Radiatum Giant,e,e,0.014840595
6017,4055,EC LIII Pyramidal,CA1 Oriens Alveus,e,i,0.014123773
6017,4076,EC LIII Pyramidal,CA1 Perforant Path Associated QuadD,e,i,0.016653991
6017,4078,EC LIII Pyramidal,CA1 Basket,e,i,0.011682464
6017,4079,EC LIII Pyramidal,CA1 Basket CCK+,e,i,0.022552827
6017,5005,EC LIII Pyramidal,SUB CA1 Projecting Pyramidal,e,e,0.002579981
6017,6002,EC LIII Pyramidal,MEC LV Pyramidal,e,e,0.001057
6017,6006,EC LIII Pyramidal,MEC LIII Complex Pyramidal,e,e,0.001732
6017,6007,EC LIII Pyramidal,LEC LIII Complex Pyramidal,e,e,0.00201
6017,6008,EC LIII Pyramidal,MEC LII III Pyramidal Multiform,e,e,0.0005269
6017,6017,EC LIII Pyramidal,EC LIII Pyramidal,e,e,0.0005813
6017,6018,EC LIII Pyramidal,EC LIII Stellate,e,e,0.0002977
6017,6021,EC LIII Pyramidal,EC LV Deep Pyramidal,e,e,0.002482
6017,6023,EC LIII Pyramidal,MEC LV Superficial Pyramidal,e,e,0.001349
6017,6024,EC LIII Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,0.0005516
6017,6025,EC LIII Pyramidal,LEC LIII Multipolar Principal,e,e,0.003052
6017,6033,EC LIII Pyramidal,MEC LV Multipolar Pyramidal,e,e,0.002225
6017,6038,EC LIII Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,0.0002878
6017,6040,EC LIII Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,0.0009371
6017,6052,EC LIII Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,0.001355
6017,6078,EC LIII Pyramidal,LEC LVI Multipolar Pyramidal,e,e,0.001938
6017,6082,EC LIII Pyramidal,EC LII III Pyramidal Tripolar,e,e,0.0005203
6017,6086,EC LIII Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,0.003762
6017,6092,EC LIII Pyramidal,EC LIII Pyramidal Stellate,e,e,0.001883
6017,6095,EC LIII Pyramidal,EC LIII V Bipolar Pyramidal,e,e,0.002825
6018,6006,EC LIII Stellate,MEC LIII Complex Pyramidal,e,e,0.0009019
6018,6007,EC LIII Stellate,LEC LIII Complex Pyramidal,e,e,0.000569
6018,6008,EC LIII Stellate,MEC LII III Pyramidal Multiform,e,e,0.0005804
6018,6017,EC LIII Stellate,EC LIII Pyramidal,e,e,0.0006486
6018,6018,EC LIII Stellate,EC LIII Stellate,e,e,0.0003353
6018,6023,EC LIII Stellate,MEC LV Superficial Pyramidal,e,e,0.0002933
6018,6024,EC LIII Stellate,MEC LIII Bipolar Complex Pyramidal,e,e,0.0006029
6018,6025,EC LIII Stellate,LEC LIII Multipolar Principal,e,e,0.001126
6018,6038,EC LIII Stellate,MEC LIII Superficial Trilayered Interneuron,e,i,0.0003464
6018,6040,EC LIII Stellate,MEC LIII Superficial Multipolar Interneuron,e,i,0.0009981
6018,6082,EC LIII Stellate,EC LII III Pyramidal Tripolar,e,e,0.000582
6018,6092,EC LIII Stellate,EC LIII Pyramidal Stellate,e,e,0.0009359
6018,6095,EC LIII Stellate,EC LIII V Bipolar Pyramidal,e,e,0.0004247
6019,6006,MEC LII Oblique Pyramidal,MEC LIII Complex Pyramidal,e,e,0.02106
6019,6008,MEC LII Oblique Pyramidal,MEC LII III Pyramidal Multiform,e,e,0.002653
6019,6017,MEC LII Oblique Pyramidal,EC LIII Pyramidal,e,e,0.001011
6019,6018,MEC LII Oblique Pyramidal,EC LIII Stellate,e,e,0.0004849
6019,6023,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,e,e,0.0144
6019,6024,MEC LII Oblique Pyramidal,MEC LIII Bipolar Complex Pyramidal,e,e,0.00267
6019,6033,MEC LII Oblique Pyramidal,MEC LV Multipolar Pyramidal,e,e,0.01256
6019,6038,MEC LII Oblique Pyramidal,MEC LIII Superficial Trilayered Interneuron,e,i,0.001972
6019,6040,MEC LII Oblique Pyramidal,MEC LIII Superficial Multipolar Interneuron,e,i,0.004037
6019,6082,MEC LII Oblique Pyramidal,EC LII III Pyramidal Tripolar,e,e,0.0008984
6019,6086,MEC LII Oblique Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,0.00191
6019,6092,MEC LII Oblique Pyramidal,EC LIII Pyramidal Stellate,e,e,0.003818
6019,6095,MEC LII Oblique Pyramidal,EC LIII V Bipolar Pyramidal,e,e,0.002587
6021,6002,EC LV Deep Pyramidal,MEC LV Pyramidal,e,e,0.001457
6021,6021,EC LV Deep Pyramidal,EC LV Deep Pyramidal,e,e,0.003197
6021,6023,EC LV Deep Pyramidal,MEC LV Superficial Pyramidal,e,e,0.0005552
6021,6025,EC LV Deep Pyramidal,LEC LIII Multipolar Principal,e,e,0.0007219
6021,6033,EC LV Deep Pyramidal,MEC LV Multipolar Pyramidal,e,e,0.001313
6021,6052,EC LV Deep Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,0.001826
6021,6078,EC LV Deep Pyramidal,LEC LVI Multipolar Pyramidal,e,e,0.002594
6021,6086,EC LV Deep Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,0.00288
